Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% students found ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21025,21025,Hospitality,197,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21025,21025,Hospitality,197,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21025,21025,Hospitality,197,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21025,21025,Hospitality,197,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21025,21025,Hospitality,197,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21025,21025,Hospitality,197,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21025,21025,Hospitality,197,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,118,"$15,695","$25,697","$40,575","$28,235",104,1,88.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,118,"$17,715","$32,848","$49,006","$33,810",104,2,88.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,118,"$21,425","$38,279","$53,412","$38,662",99,3,83.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,118,"$25,136","$45,795","$58,617","$43,699",96,4,81.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,118,"$27,252","$46,709","$64,237","$47,812",93,5,78.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,118,"$28,556","$51,087","$67,657","$52,537",85,6,72.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,114,"$32,433","$51,502","$71,576","$55,527",86,7,75.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,93,"$40,423","$55,169","$78,703","$63,337",66,8,70.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,77,"$43,940","$60,014","$86,753","$65,040",55,9,71.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,67,"$40,388","$62,561","$86,791","$67,072",48,10,71.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,50,"$37,500","$65,752","$86,489","$66,231",37,11,74.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,41,"$43,222","$74,079","$93,582","$70,830",29,12,70.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,27,"$55,165","$77,321","$93,332","$84,767",21,13,77.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,20,"$58,331","$79,839","$94,272","$85,171",16,14,80.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21031,21031,Recreation Management & Administration,118,17,"$64,519","$78,532","$92,381","$92,267",13,15,76.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,223,"$15,137","$25,390","$33,460","$25,108",193,1,86.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,178,"$25,427","$32,581","$42,643","$32,968",152,2,85.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,145,"$27,102","$38,827","$45,490","$36,017",123,3,84.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,120,"$30,345","$41,718","$50,852","$39,874",97,4,80.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,102,"$34,722","$43,389","$56,344","$44,157",79,5,77.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,89,"$37,372","$50,781","$60,754","$47,966",70,6,78.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,75,"$40,667","$52,087","$62,190","$50,809",57,7,76.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,68,"$39,632","$53,100","$66,493","$53,510",52,8,76.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,61,"$41,278","$57,351","$72,764","$56,304",44,9,72.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,52,"$45,956","$62,793","$66,656","$59,701",38,10,73.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,41,"$46,204","$62,205","$75,913","$62,623",30,11,73.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,36,"$45,167","$62,629","$75,587","$61,473",28,12,77.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,26,"$57,554","$63,678","$78,218","$68,653",21,13,80.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,23,"$59,764","$66,761","$80,870","$71,764",18,14,78.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21041,21041,Social Work,263,20,"$53,656","$66,017","$82,129","$69,994",17,15,85.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,323,"$11,734","$21,340","$30,929","$22,631",281,1,87.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,259,"$18,236","$29,298","$40,853","$29,942",217,2,83.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,220,"$18,930","$31,613","$44,322","$32,298",186,3,84.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,191,"$23,353","$36,720","$48,104","$36,857",149,4,78.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,159,"$21,664","$36,353","$51,271","$37,352",121,5,76.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,135,"$23,505","$38,774","$50,341","$39,454",103,6,76.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,118,"$33,193","$45,358","$63,387","$47,869",84,7,71.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,97,"$33,846","$47,318","$64,486","$49,088",65,8,67.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,81,"$36,491","$46,635","$67,139","$51,083",50,9,61.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,67,"$34,939","$55,012","$65,276","$49,820",42,10,62.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,50,"$36,610","$59,237","$72,631","$51,283",32,11,64.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,43,"$36,353","$62,022","$74,718","$55,546",25,12,58.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,25,"$46,498","$61,310","$83,113","$61,662",13,13,52.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,19,"$22,392","$62,229","$86,403","$56,741",11,14,57.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,21044,21044,Deaf Studies,368,15,"$44,949","$65,147","$87,433","$61,015",9,15,60.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,131,"$8,826","$17,447","$28,771","$20,251",107,1,81.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,116,"$14,915","$24,658","$39,599","$28,500",87,2,75.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,98,"$17,386","$28,400","$44,268","$33,497",74,3,75.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,84,"$22,150","$33,968","$47,986","$35,771",66,4,78.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,73,"$19,434","$35,050","$49,405","$35,929",58,5,79.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,61,"$22,419","$38,153","$48,790","$37,267",48,6,78.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,50,"$25,444","$40,832","$56,146","$39,948",38,7,76.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,43,"$34,954","$42,959","$58,583","$45,105",33,8,76.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,35,"$35,717","$54,413","$66,411","$51,257",24,9,68.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,31,"$25,292","$48,738","$63,609","$45,653",20,10,64.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,24,"$43,719","$50,680","$60,871","$49,209",14,11,58.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,20,"$15,468","$53,856","$62,649","$47,437",11,12,55.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,14,"$24,046","$58,774","$90,964","$56,250",7,13,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,13,"$11,276","$48,305","$75,082","$43,983",9,14,69.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22021,22021,Anthropology,155,12,"$13,709","$50,343","$86,528","$49,006",8,15,66.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,326,"$10,236","$20,444","$32,196","$23,402",274,1,84.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,289,"$14,408","$26,016","$40,926","$29,156",242,2,83.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,262,"$16,396","$31,731","$51,170","$35,186",219,3,83.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,239,"$20,992","$38,304","$57,196","$40,183",199,4,83.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,210,"$24,953","$44,975","$62,814","$46,514",176,5,83.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,192,"$31,109","$49,485","$67,502","$55,432",155,6,80.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,173,"$31,103","$53,519","$70,268","$58,461",142,7,82.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,153,"$34,839","$54,104","$73,292","$63,656",123,8,80.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,128,"$39,081","$60,530","$77,295","$65,679",105,9,82.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,109,"$43,191","$62,234","$82,061","$68,868",87,10,79.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,91,"$43,979","$57,502","$87,381","$71,868",69,11,75.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,73,"$43,663","$62,773","$94,859","$76,038",52,12,71.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,59,"$39,008","$66,027","$103,748","$78,222",42,13,71.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,42,"$42,737","$71,939","$111,818","$92,451",29,14,69.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22051,22051,History,358,31,"$33,909","$71,988","$103,743","$88,309",22,15,70.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,108,"$10,234","$17,215","$35,009","$23,203",90,1,83.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,107,"$11,506","$27,055","$47,228","$30,899",80,2,74.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,99,"$19,833","$34,650","$52,410","$38,299",81,3,81.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,91,"$22,352","$43,753","$62,863","$46,728",71,4,78.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,79,"$26,738","$56,832","$73,568","$54,940",61,5,77.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,61,"$25,093","$45,094","$76,762","$50,882",43,6,70.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,54,"$15,544","$40,129","$76,489","$45,939",35,7,64.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,43,"$27,768","$55,741","$76,702","$56,427",24,8,55.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,39,"$18,506","$41,806","$83,951","$52,210",25,9,64.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,34,"$19,929","$51,032","$87,139","$61,055",20,10,58.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,31,"$14,430","$35,218","$74,904","$48,555",20,11,64.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,22,"$33,373","$85,228","$96,465","$68,093",9,12,40.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,15,"$25,971","$89,809","$99,289","$78,026",6,13,40.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,13,"$36,716","$57,391","$59,333","$61,880",5,14,38.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22061,22061,Geography,119,10,,,,,3,15,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22071,22071,Political Science,817,729,"$10,176","$22,486","$35,437","$24,995",575,1,78.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22071,22071,Political Science,817,628,"$12,488","$29,243","$42,774","$31,413",491,2,78.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22071,22071,Political Science,817,541,"$15,787","$32,044","$49,011","$35,788",421,3,77.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22071,22071,Political Science,817,468,"$21,346","$40,173","$56,725","$44,407",367,4,78.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,FTF,22071,22071,Political Science,817,407,"$27,920","$45,885","$65,168","$51,176",316,5,77.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
