Campus,Location,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% students found
55,Dominguez Hills,2,FTT,05091,05091,Marketing,119,100,"$20,890","$39,522","$76,708","$52,779",71,7,71.00%
55,Dominguez Hills,2,FTT,05091,05091,Marketing,119,99,"$23,671","$51,169","$77,401","$54,325",69,8,69.70%
55,Dominguez Hills,2,FTT,05091,05091,Marketing,119,98,"$30,628","$55,242","$86,574","$59,659",66,9,67.35%
55,Dominguez Hills,2,FTT,05091,05091,Marketing,119,98,"$22,007","$54,214","$87,273","$57,649",67,10,68.37%
55,Dominguez Hills,2,FTT,05091,05091,Marketing,119,97,"$24,314","$55,816","$75,304","$60,039",66,11,68.04%
55,Dominguez Hills,2,FTT,05091,05091,Marketing,119,97,"$37,151","$59,576","$88,246","$66,672",61,12,62.89%
55,Dominguez Hills,2,FTT,05091,05091,Marketing,119,93,"$33,717","$60,103","$90,633","$67,059",56,13,60.22%
55,Dominguez Hills,2,FTT,05091,05091,Marketing,119,83,"$35,951","$60,587","$93,912","$75,588",45,14,54.22%
55,Dominguez Hills,2,FTT,05091,05091,Marketing,119,68,"$40,633","$61,010","$96,393","$71,876",33,15,48.53%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,245,"$12,807","$30,508","$50,048","$34,856",182,1,74.29%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,245,"$17,115","$34,330","$52,498","$38,150",179,2,73.06%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,245,"$20,339","$36,935","$56,170","$41,973",179,3,73.06%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,236,"$21,982","$42,349","$62,845","$47,129",167,4,70.76%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,221,"$24,869","$46,516","$63,522","$47,270",154,5,69.68%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,211,"$21,407","$44,056","$62,714","$47,210",139,6,65.88%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,197,"$29,120","$47,777","$64,689","$49,777",120,7,60.91%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,180,"$25,344","$45,925","$66,508","$49,734",107,8,59.44%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,161,"$24,582","$48,391","$71,908","$57,748",89,9,55.28%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,149,"$26,440","$48,196","$71,754","$53,578",84,10,56.38%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,122,"$29,678","$52,391","$77,130","$61,410",64,11,52.46%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,104,"$31,074","$53,050","$77,321","$61,411",52,12,50.00%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,84,"$19,204","$56,032","$72,789","$57,609",42,13,50.00%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,75,"$14,816","$47,580","$77,198","$55,754",38,14,50.67%
55,Dominguez Hills,2,FTT,05151,05151,Human Resources/Personnel Management,245,67,"$20,769","$55,312","$76,005","$60,100",32,15,47.76%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,138,"$7,087","$17,309","$36,984","$25,256",101,1,73.19%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,138,"$9,735","$23,740","$38,359","$28,642",98,2,71.01%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,138,"$9,677","$21,551","$45,737","$35,667",95,3,68.84%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,135,"$10,092","$29,574","$49,061","$39,751",88,4,65.19%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,135,"$9,392","$30,296","$51,950","$41,049",85,5,62.96%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,135,"$17,334","$34,664","$62,615","$47,899",83,6,61.48%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,135,"$12,209","$38,610","$63,408","$49,506",84,7,62.22%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,134,"$21,586","$37,265","$68,752","$49,004",82,8,61.19%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,132,"$24,127","$37,795","$65,667","$45,965",76,9,57.58%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,127,"$17,193","$38,889","$71,066","$45,002",71,10,55.91%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,100,"$13,324","$37,140","$67,644","$41,851",49,11,49.00%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,89,"$12,059","$39,583","$69,261","$44,020",42,12,47.19%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,82,"$10,679","$30,200","$63,558","$42,012",43,13,52.44%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,72,"$17,088","$38,483","$69,002","$46,017",35,14,48.61%
55,Dominguez Hills,2,FTT,05992,05992,Public Relations,138,66,"$16,665","$51,904","$76,203","$50,524",29,15,43.94%
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,1,1,20.00%
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,,2,
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,1,3,20.00%
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,1,4,20.00%
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,,5,
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,,6,
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,1,7,20.00%
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,1,8,20.00%
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,,9,
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,1,10,20.00%
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,,11,
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,,12,
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,,13,
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,,14,
55,Dominguez Hills,2,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,5,5,,,,,,15,
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,296,"$7,445","$17,024","$30,117","$21,080",197,1,66.55%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,295,"$10,329","$20,365","$33,062","$24,669",192,2,65.08%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,294,"$9,932","$21,608","$39,007","$27,858",200,3,68.03%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,283,"$12,261","$27,962","$45,539","$31,624",185,4,65.37%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,276,"$14,048","$30,585","$48,580","$35,407",174,5,63.04%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,271,"$12,866","$33,613","$48,714","$38,013",170,6,62.73%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,260,"$17,990","$35,679","$53,320","$40,173",149,7,57.31%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,254,"$17,110","$36,406","$56,223","$41,960",145,8,57.09%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,249,"$16,780","$37,792","$54,591","$44,174",140,9,56.22%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,237,"$23,853","$41,299","$56,831","$46,234",126,10,53.16%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,207,"$21,280","$42,281","$61,224","$45,594",100,11,48.31%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,192,"$22,559","$45,875","$61,992","$50,652",90,12,46.88%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,177,"$19,814","$45,362","$70,305","$53,200",77,13,43.50%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,156,"$22,876","$50,144","$81,022","$56,920",60,14,38.46%
55,Dominguez Hills,2,FTT,06011,06011,Communications,296,142,"$31,718","$43,336","$78,344","$58,088",55,15,38.73%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,37,"$5,604","$15,871","$24,320","$19,781",26,1,70.27%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,37,"$9,471","$18,894","$37,590","$27,242",25,2,67.57%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,37,"$16,548","$21,677","$47,538","$34,584",23,3,62.16%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,37,"$6,590","$19,794","$43,374","$30,471",24,4,64.86%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,37,"$6,888","$21,686","$46,990","$36,612",22,5,59.46%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,35,"$8,766","$23,999","$51,024","$36,802",21,6,60.00%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,35,"$6,923","$25,001","$43,572","$35,525",20,7,57.14%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,35,"$11,450","$29,025","$65,143","$41,036",20,8,57.14%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,35,"$13,367","$30,172","$52,812","$41,046",20,9,57.14%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,35,"$14,830","$20,989","$46,731","$36,907",21,10,60.00%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,32,"$15,696","$34,171","$68,946","$50,000",16,11,50.00%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,28,"$26,815","$38,369","$84,131","$59,366",13,12,46.43%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,26,"$30,152","$46,209","$94,729","$60,915",11,13,42.31%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,25,"$27,509","$43,366","$66,744","$59,549",13,14,52.00%
55,Dominguez Hills,2,FTT,06021 + 06022,06022,Journalism,37,18,"$2,318","$40,858","$149,318","$76,075",7,15,38.89%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,267,"$4,558","$10,695","$19,557","$14,129",181,1,67.79%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,267,"$4,375","$11,379","$25,796","$16,005",191,2,71.54%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,264,"$8,125","$19,121","$32,446","$21,704",181,3,68.56%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,251,"$11,867","$23,967","$38,897","$26,372",174,4,69.32%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,233,"$12,700","$27,778","$42,082","$29,949",163,5,69.96%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,216,"$15,707","$30,189","$48,750","$35,278",148,6,68.52%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,206,"$16,386","$34,975","$50,089","$36,157",149,7,72.33%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,181,"$17,926","$37,163","$56,951","$41,796",123,8,67.96%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,160,"$18,900","$41,309","$59,667","$42,205",106,9,66.25%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,147,"$18,638","$37,585","$60,397","$42,280",97,10,65.99%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,117,"$19,984","$40,010","$62,804","$46,310",70,11,59.83%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,97,"$22,636","$40,531","$72,156","$49,413",58,12,59.79%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,80,"$20,968","$41,467","$92,336","$52,003",47,13,58.75%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,68,"$14,648","$31,787","$69,983","$48,046",44,14,64.71%
55,Dominguez Hills,2,FTT,06991,06991,Multimedia,267,54,"$16,623","$39,291","$94,506","$54,685",34,15,62.96%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,309,"$9,574","$25,713","$46,309","$33,997",188,1,60.84%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,309,"$14,083","$30,625","$50,197","$38,943",186,2,60.19%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,308,"$17,488","$34,364","$60,653","$42,721",194,3,62.99%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,284,"$17,752","$36,329","$62,755","$45,351",171,4,60.21%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,256,"$20,003","$39,621","$67,162","$47,606",149,5,58.20%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,228,"$31,303","$49,071","$71,850","$54,950",121,6,53.07%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,213,"$26,173","$48,588","$73,662","$54,864",118,7,55.40%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,206,"$32,004","$50,739","$74,850","$57,122",113,8,54.85%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,185,"$31,762","$56,733","$84,460","$60,714",99,9,53.51%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,172,"$27,552","$52,592","$82,734","$57,604",89,10,51.74%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,160,"$35,408","$63,161","$85,145","$64,612",76,11,47.50%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,152,"$29,746","$56,598","$86,656","$65,498",71,12,46.71%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,148,"$33,649","$58,920","$99,553","$70,660",63,13,42.57%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,141,"$23,811","$60,428","$102,329","$68,844",63,14,44.68%
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,309,134,"$35,719","$63,494","$82,127","$69,183",56,15,41.79%
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,230,"$9,988","$19,208","$27,922","$20,006",164,1,71.30%
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,230,"$12,448","$20,720","$28,943","$21,866",156,2,67.83%
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,228,"$11,555","$21,223","$31,916","$23,027",155,3,67.98%
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,203,"$12,255","$22,397","$31,312","$23,764",138,4,67.98%
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,166,"$8,656","$19,733","$32,946","$22,609",106,5,63.86%
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,145,"$10,209","$19,806","$33,207","$22,442",85,6,58.62%
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,125,"$13,671","$21,271","$34,312","$24,264",65,7,52.00%
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,110,"$13,958","$23,060","$38,164","$25,768",56,8,50.91%
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,93,"$14,657","$23,121","$39,178","$26,087",45,9,48.39%
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,82,"$13,810","$26,104","$39,286","$28,026",42,10,51.22%
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,55,"$12,578","$23,894","$36,455","$26,848",22,11,40.00%
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,34,"$24,584","$28,657","$36,197","$30,457",10,12,29.41%
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,19,,,,,,13,
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,19,,,,,,14,
55,Dominguez Hills,2,FTT,08231 + 08232,08232,Child Development,230,19,,,,,,15,
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,78,"$4,165","$14,381","$27,576","$18,916",48,1,61.54%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,78,"$7,553","$15,489","$27,421","$19,584",48,2,61.54%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,77,"$9,613","$17,807","$33,483","$22,391",51,3,66.23%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,75,"$6,639","$18,197","$37,936","$27,227",52,4,69.33%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,70,"$12,098","$26,693","$45,326","$30,347",48,5,68.57%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,69,"$17,102","$32,506","$47,323","$35,379",46,6,66.67%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,65,"$16,284","$27,300","$49,413","$35,498",41,7,63.08%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,63,"$24,859","$41,813","$62,283","$43,369",40,8,63.49%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,61,"$31,129","$46,750","$60,712","$47,643",39,9,63.93%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,57,"$21,696","$47,789","$65,358","$47,979",36,10,63.16%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,48,"$30,000","$51,487","$66,843","$48,824",29,11,60.42%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,44,"$36,460","$54,741","$77,364","$56,449",23,12,52.27%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,40,"$30,979","$62,438","$75,837","$54,713",20,13,50.00%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,32,"$48,126","$72,751","$80,937","$67,140",12,14,37.50%
55,Dominguez Hills,2,FTT,08351,08351,Kinesiology,78,28,"$59,315","$69,126","$76,725","$69,309",10,15,35.71%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,79,"$5,348","$13,272","$22,333","$16,017",44,1,55.70%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,79,"$5,869","$16,396","$28,139","$17,901",48,2,60.76%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,79,"$6,499","$17,368","$32,361","$21,115",52,3,65.82%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,75,"$10,463","$25,261","$36,801","$25,191",45,4,60.00%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,74,"$9,762","$28,879","$42,008","$28,129",43,5,58.11%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,72,"$17,840","$31,408","$45,358","$32,548",40,6,55.56%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,68,"$20,390","$35,378","$47,882","$38,052",33,7,48.53%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,61,"$15,446","$30,032","$39,866","$29,314",31,8,50.82%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,56,"$19,695","$30,286","$45,632","$32,832",29,9,51.79%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,52,"$22,239","$32,446","$42,771","$34,230",27,10,51.92%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,35,"$21,707","$28,434","$37,933","$32,630",19,11,54.29%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,35,"$22,687","$31,410","$44,980","$41,230",19,12,54.29%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,32,"$24,069","$30,107","$38,486","$39,913",17,13,53.13%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,29,"$24,539","$26,608","$45,138","$36,974",17,14,58.62%
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,79,26,"$26,412","$36,773","$65,567","$45,067",14,15,53.85%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,26,"$3,605","$27,180","$57,831","$32,899",19,1,73.08%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,26,"$2,194","$12,589","$50,336","$27,257",20,2,76.92%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,26,"$5,142","$19,195","$47,254","$28,822",18,3,69.23%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,26,"$20,059","$25,366","$51,498","$40,782",14,4,53.85%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,24,"$13,368","$30,475","$55,630","$42,203",12,5,50.00%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,23,"$16,737","$33,712","$67,648","$42,114",12,6,52.17%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,22,"$36,777","$40,803","$91,483","$52,843",9,7,40.91%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,21,"$21,879","$48,391","$63,233","$46,091",11,8,52.38%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,20,"$25,431","$53,766","$94,463","$59,043",10,9,50.00%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,19,"$22,271","$90,789","$113,086","$77,202",7,10,36.84%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,16,"$42,618","$89,494","$96,282","$71,169",6,11,37.50%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,14,"$17,837","$66,060","$111,799","$66,743",6,12,42.86%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,9,,,,,2,13,22.22%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,8,,,,,2,14,25.00%
55,Dominguez Hills,2,FTT,10031,10031,Art History,26,8,,,,,3,15,37.50%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,114,"$7,028","$13,567","$28,199","$19,716",78,1,68.42%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,114,"$7,098","$16,387","$30,100","$21,667",72,2,63.16%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,114,"$7,606","$18,204","$30,920","$22,539",73,3,64.04%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,110,"$7,952","$25,292","$37,191","$25,617",72,4,65.45%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,106,"$10,660","$31,095","$40,795","$30,494",69,5,65.09%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,97,"$14,762","$28,881","$46,946","$33,356",58,6,59.79%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,94,"$18,400","$36,277","$56,728","$41,861",57,7,60.64%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,86,"$17,723","$37,636","$64,218","$44,845",50,8,58.14%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,79,"$22,964","$43,670","$65,441","$50,024",42,9,53.16%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,75,"$19,539","$45,659","$64,732","$53,223",37,10,49.33%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,66,"$18,987","$55,584","$74,896","$47,869",32,11,48.48%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,62,"$23,157","$52,416","$76,271","$49,736",30,12,48.39%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,60,"$28,134","$62,501","$74,589","$55,250",26,13,43.33%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,55,"$30,206","$68,942","$87,705","$58,480",21,14,38.18%
55,Dominguez Hills,2,FTT,10051,10051,Music,114,53,"$34,386","$54,035","$91,236","$61,061",21,15,39.62%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,14,"$5,443","$12,117","$29,669","$14,791",10,1,71.43%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,14,"$1,773","$10,593","$13,268","$13,066",10,2,71.43%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,14,"$14,763","$18,714","$39,403","$23,222",9,3,64.29%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,14,"$20,187","$22,398","$43,545","$27,132",9,4,64.29%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,14,"$17,766","$38,184","$49,070","$34,328",7,5,50.00%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,14,"$28,606","$30,589","$41,085","$37,600",7,6,50.00%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,13,"$16,483","$37,962","$53,111","$37,940",6,7,46.15%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,13,"$21,274","$47,238","$60,771","$44,290",6,8,46.15%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,13,"$11,450","$46,252","$76,017","$42,306",7,9,53.85%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,13,"$21,543","$46,602","$68,474","$48,050",6,10,46.15%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,9,,,,,4,11,44.44%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,8,,,,,2,12,25.00%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,8,,,,,2,13,25.00%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,6,,,,,1,14,16.67%
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,14,6,,,,,1,15,16.67%
55,Dominguez Hills,2,FTT,10072,10072,Theatre Arts - Performance,55,55,"$1,786","$12,388","$19,689","$15,313",40,1,72.73%
55,Dominguez Hills,2,FTT,10072,10072,Theatre Arts - Performance,55,55,"$3,620","$17,300","$31,947","$19,132",39,2,70.91%
55,Dominguez Hills,2,FTT,10072,10072,Theatre Arts - Performance,55,55,"$11,382","$20,539","$34,597","$24,713",41,3,74.55%
55,Dominguez Hills,2,FTT,10072,10072,Theatre Arts - Performance,55,51,"$11,499","$18,702","$30,856","$25,673",37,4,72.55%
55,Dominguez Hills,2,FTT,10072,10072,Theatre Arts - Performance,55,48,"$13,238","$21,085","$41,340","$29,258",34,5,70.83%
55,Dominguez Hills,2,FTT,10072,10072,Theatre Arts - Performance,55,46,"$6,527","$20,483","$40,481","$26,002",35,6,76.09%
55,Dominguez Hills,2,FTT,10072,10072,Theatre Arts - Performance,55,44,"$12,868","$18,441","$43,685","$30,452",29,7,65.91%
55,Dominguez Hills,2,FTT,10072,10072,Theatre Arts - Performance,55,42,"$10,142","$18,855","$45,262","$31,325",25,8,59.52%
55,Dominguez Hills,2,FTT,10072,10072,Theatre Arts - Performance,55,40,"$2,430","$18,905","$54,969","$32,444",23,9,57.50%
55,Dominguez Hills,2,FTT,10072,10072,Theatre Arts - Performance,55,39,"$1,551","$15,694","$55,460","$32,399",19,10,48.72%
55,Dominguez Hills,2,FTT,10072,10072,Theatre Arts - Performance,55,33,$276,"$10,815","$55,774","$34,077",18,11,54.55%
55,Dominguez Hills,2,FTT,10072,10072,Theatre Arts - Performance,55,29,"$9,310","$21,303","$58,598","$37,870",15,12,51.72%
