Campus,Location,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% students found
40,Long Beach,2,FTF,05041,05041,Finance,206,153,"$8,456","$18,744","$30,680","$21,876",81,4,52.94%
40,Long Beach,2,FTF,05041,05041,Finance,206,136,"$7,458","$19,708","$36,927","$24,703",69,5,50.74%
40,Long Beach,2,FTF,05041,05041,Finance,206,124,"$11,983","$25,239","$42,756","$29,871",56,6,45.16%
40,Long Beach,2,FTF,05041,05041,Finance,206,113,"$17,407","$29,780","$47,189","$36,331",52,7,46.02%
40,Long Beach,2,FTF,05041,05041,Finance,206,98,"$17,037","$30,402","$44,155","$35,846",42,8,42.86%
40,Long Beach,2,FTF,05041,05041,Finance,206,90,"$19,029","$34,155","$51,751","$40,764",36,9,40.00%
40,Long Beach,2,FTF,05041,05041,Finance,206,82,"$16,828","$31,290","$57,770","$42,349",31,10,37.80%
40,Long Beach,2,FTF,05041,05041,Finance,206,75,"$20,289","$33,404","$63,775","$47,284",22,11,29.33%
40,Long Beach,2,FTF,05041,05041,Finance,206,65,"$28,430","$39,450","$66,190","$48,645",18,12,27.69%
40,Long Beach,2,FTF,05041,05041,Finance,206,56,"$32,074","$39,701","$90,831","$57,863",9,13,16.07%
40,Long Beach,2,FTF,05041,05041,Finance,206,43,,,,,,14,
40,Long Beach,2,FTF,05041,05041,Finance,206,43,,,,,,15,
40,Long Beach,2,FTF,05061,05061,Management,356,353,"$4,295","$8,602","$13,604","$10,149",236,1,66.86%
40,Long Beach,2,FTF,05061,05061,Management,356,340,"$5,775","$12,267","$19,085","$13,804",241,2,70.88%
40,Long Beach,2,FTF,05061,05061,Management,356,339,"$7,926","$15,130","$22,845","$17,212",235,3,69.32%
40,Long Beach,2,FTF,05061,05061,Management,356,274,"$7,597","$17,173","$28,108","$21,205",189,4,68.98%
40,Long Beach,2,FTF,05061,05061,Management,356,244,"$12,327","$22,649","$37,638","$29,120",162,5,66.39%
40,Long Beach,2,FTF,05061,05061,Management,356,224,"$10,728","$24,681","$37,577","$32,693",151,6,67.41%
40,Long Beach,2,FTF,05061,05061,Management,356,207,"$12,496","$26,596","$44,119","$35,191",134,7,64.73%
40,Long Beach,2,FTF,05061,05061,Management,356,182,"$12,992","$30,826","$48,686","$36,563",116,8,63.74%
40,Long Beach,2,FTF,05061,05061,Management,356,167,"$18,930","$33,717","$50,219","$36,747",105,9,62.87%
40,Long Beach,2,FTF,05061,05061,Management,356,152,"$20,119","$35,935","$51,650","$37,487",91,10,59.87%
40,Long Beach,2,FTF,05061,05061,Management,356,134,"$15,605","$36,319","$57,934","$37,370",82,11,61.19%
40,Long Beach,2,FTF,05061,05061,Management,356,103,"$22,388","$41,596","$63,346","$44,226",55,12,53.40%
40,Long Beach,2,FTF,05061,05061,Management,356,62,"$28,222","$40,710","$64,843","$44,308",25,13,40.32%
40,Long Beach,2,FTF,05061,05061,Management,356,25,,,,,,14,
40,Long Beach,2,FTF,05061,05061,Management,356,25,,,,,,15,
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,11,"$6,302","$12,862","$16,606","$12,548",6,1,54.55%
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,10,"$11,969","$14,028","$26,088","$17,375",7,2,70.00%
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,10,"$7,599","$20,907","$42,024","$23,397",7,3,70.00%
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,9,"$16,141","$23,458","$36,687","$27,640",5,4,55.56%
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,7,"$18,689","$21,911","$25,662","$30,345",5,5,71.43%
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,6,,,,,3,6,50.00%
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,6,,,,,3,7,50.00%
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,6,,,,,3,8,50.00%
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,6,,,,,3,9,50.00%
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,5,,,,,2,10,40.00%
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,3,,,,,1,11,33.33%
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,3,,,,,1,12,33.33%
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,3,,,,,1,13,33.33%
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,2,,,,,,14,
40,Long Beach,2,FTF,05064,05064,Production and Operations Management,11,2,,,,,,15,
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,96,"$4,051","$8,254","$13,718","$9,301",67,1,69.79%
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,96,"$5,612","$10,054","$16,728","$11,787",79,2,82.29%
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,95,"$8,731","$14,946","$21,470","$15,919",79,3,83.16%
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,73,"$10,750","$17,346","$23,981","$18,862",57,4,78.08%
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,62,"$14,156","$19,536","$29,961","$22,621",46,5,74.19%
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,53,"$10,187","$23,279","$32,157","$22,722",36,6,67.92%
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,44,"$20,627","$24,727","$35,588","$29,172",28,7,63.64%
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,43,"$21,991","$29,934","$42,384","$32,256",28,8,65.12%
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,35,"$28,938","$37,258","$48,969","$37,278",21,9,60.00%
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,32,"$23,036","$38,152","$58,363","$39,788",18,10,56.25%
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,27,"$26,933","$35,988","$64,233","$45,519",13,11,48.15%
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,19,"$33,201","$37,671","$47,229","$43,946",6,12,31.58%
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,14,,,,,4,13,28.57%
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,10,,,,,,14,
40,Long Beach,2,FTF,05081,05081,Hotel and Restaurant/Hospitality Management,96,10,,,,,,15,
40,Long Beach,2,FTF,05091,05091,Marketing,252,252,"$2,943","$7,270","$13,170","$9,411",155,1,61.51%
40,Long Beach,2,FTF,05091,05091,Marketing,252,249,"$5,703","$10,533","$16,936","$12,799",173,2,69.48%
40,Long Beach,2,FTF,05091,05091,Marketing,252,248,"$7,697","$14,268","$23,457","$17,493",162,3,65.32%
40,Long Beach,2,FTF,05091,05091,Marketing,252,190,"$8,013","$16,980","$27,363","$20,568",122,4,64.21%
40,Long Beach,2,FTF,05091,05091,Marketing,252,163,"$10,318","$23,841","$38,025","$27,886",97,5,59.51%
40,Long Beach,2,FTF,05091,05091,Marketing,252,143,"$13,019","$25,812","$45,096","$29,937",82,6,57.34%
40,Long Beach,2,FTF,05091,05091,Marketing,252,132,"$13,765","$27,394","$47,461","$33,825",69,7,52.27%
40,Long Beach,2,FTF,05091,05091,Marketing,252,118,"$15,224","$32,778","$52,921","$36,674",62,8,52.54%
40,Long Beach,2,FTF,05091,05091,Marketing,252,109,"$17,889","$35,728","$52,139","$38,818",56,9,51.38%
40,Long Beach,2,FTF,05091,05091,Marketing,252,99,"$21,172","$40,766","$59,915","$44,347",53,10,53.54%
40,Long Beach,2,FTF,05091,05091,Marketing,252,88,"$27,574","$47,022","$68,865","$53,416",40,11,45.45%
40,Long Beach,2,FTF,05091,05091,Marketing,252,74,"$27,994","$42,818","$67,179","$47,873",30,12,40.54%
40,Long Beach,2,FTF,05091,05091,Marketing,252,60,"$33,759","$55,623","$69,117","$51,612",20,13,33.33%
40,Long Beach,2,FTF,05091,05091,Marketing,252,33,,,,,,14,
40,Long Beach,2,FTF,05091,05091,Marketing,252,33,,,,,,15,
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,48,"$4,176","$7,174","$13,688","$10,910",33,1,68.75%
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,46,"$9,118","$13,529","$17,135","$15,088",33,2,71.74%
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,45,"$11,409","$16,687","$21,328","$18,769",36,3,80.00%
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,29,"$18,644","$25,447","$35,554","$29,184",19,4,65.52%
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,23,"$23,511","$26,354","$40,900","$29,926",15,5,65.22%
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,22,"$20,225","$27,027","$42,450","$31,662",14,6,63.64%
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,18,"$16,075","$37,777","$56,513","$38,198",11,7,61.11%
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,17,"$35,745","$37,028","$52,948","$42,705",9,8,52.94%
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,13,"$33,470","$56,301","$66,611","$52,488",6,9,46.15%
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,13,"$38,185","$58,461","$70,831","$55,266",6,10,46.15%
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,13,"$37,911","$60,200","$73,410","$66,538",6,11,46.15%
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,11,,,,,4,12,36.36%
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,10,,,,,3,13,30.00%
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,7,,,,,,14,
40,Long Beach,2,FTF,05151,05151,Human Resources/Personnel Management,48,7,,,,,,15,
40,Long Beach,2,FTF,05171,05171,Business Economics,66,66,"$2,802","$6,211","$11,763","$8,121",38,1,57.58%
40,Long Beach,2,FTF,05171,05171,Business Economics,66,64,"$3,563","$9,816","$12,816","$10,332",42,2,65.63%
40,Long Beach,2,FTF,05171,05171,Business Economics,66,64,"$4,154","$8,277","$16,465","$10,530",44,3,68.75%
40,Long Beach,2,FTF,05171,05171,Business Economics,66,56,"$9,301","$14,269","$20,728","$15,815",32,4,57.14%
40,Long Beach,2,FTF,05171,05171,Business Economics,66,54,"$11,172","$19,036","$38,550","$23,283",33,5,61.11%
40,Long Beach,2,FTF,05171,05171,Business Economics,66,44,"$18,242","$28,385","$40,543","$30,031",22,6,50.00%
40,Long Beach,2,FTF,05171,05171,Business Economics,66,38,"$17,168","$28,882","$44,177","$31,826",18,7,47.37%
40,Long Beach,2,FTF,05171,05171,Business Economics,66,34,"$18,598","$27,402","$34,025","$32,114",15,8,44.12%
40,Long Beach,2,FTF,05171,05171,Business Economics,66,31,"$12,500","$17,074","$55,111","$30,900",15,9,48.39%
40,Long Beach,2,FTF,05171,05171,Business Economics,66,30,"$20,885","$25,667","$56,535","$37,651",16,10,53.33%
40,Long Beach,2,FTF,05171,05171,Business Economics,66,25,"$21,592","$36,006","$62,096","$41,649",13,11,52.00%
40,Long Beach,2,FTF,05171,05171,Business Economics,66,19,"$30,670","$55,218","$98,528","$62,961",8,12,42.11%
40,Long Beach,2,FTF,05171,05171,Business Economics,66,15,"$39,207","$44,486","$92,096","$56,109",5,13,33.33%
40,Long Beach,2,FTF,05171,05171,Business Economics,66,8,,,,,,14,
40,Long Beach,2,FTF,05171,05171,Business Economics,66,8,,,,,,15,
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,146,"$3,867","$6,837","$10,748","$7,573",96,1,65.75%
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,146,"$3,794","$9,101","$14,356","$10,406",105,2,71.92%
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,146,"$5,215","$10,335","$17,837","$13,169",108,3,73.97%
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,127,"$7,098","$14,148","$22,534","$18,463",86,4,67.72%
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,120,"$10,295","$17,774","$31,386","$23,189",86,5,71.67%
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,105,"$7,838","$20,374","$35,362","$27,413",76,6,72.38%
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,97,"$10,302","$25,863","$44,095","$28,600",61,7,62.89%
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,88,"$11,430","$26,449","$44,824","$30,040",55,8,62.50%
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,77,"$23,732","$35,451","$46,248","$36,609",47,9,61.04%
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,67,"$29,352","$37,843","$52,677","$42,726",38,10,56.72%
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,57,"$24,600","$32,843","$53,551","$44,679",31,11,54.39%
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,42,"$20,599","$36,934","$57,345","$50,855",19,12,45.24%
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,28,"$24,756","$49,036","$63,035","$56,521",10,13,35.71%
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,14,,,,,,14,
40,Long Beach,2,FTF,06021 + 06022,06022,Journalism,146,14,,,,,,15,
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,297,"$2,164","$4,316","$9,085","$6,560",134,1,45.12%
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,292,"$3,881","$6,965","$12,604","$9,619",161,2,55.14%
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,287,"$5,553","$10,459","$17,130","$12,572",169,3,58.89%
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,200,"$7,701","$12,965","$21,734","$16,557",115,4,57.50%
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,158,"$10,087","$17,939","$29,161","$22,791",90,5,56.96%
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,127,"$10,407","$22,037","$35,363","$29,364",71,6,55.91%
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,112,"$13,748","$23,819","$44,396","$34,653",61,7,54.46%
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,102,"$21,335","$33,582","$49,516","$42,002",55,8,53.92%
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,90,"$24,784","$35,323","$53,818","$46,709",45,9,50.00%
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,82,"$28,643","$42,874","$61,049","$53,826",40,10,48.78%
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,74,"$32,630","$41,703","$67,206","$55,292",32,11,43.24%
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,51,"$45,600","$55,058","$70,635","$58,111",14,12,27.45%
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,41,"$48,657","$57,588","$81,786","$68,260",5,13,12.20%
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,33,,,,,,14,
40,Long Beach,2,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,299,33,,,,,,15,
40,Long Beach,2,FTF,07021,07021,Information Systems,62,62,"$4,876","$9,254","$15,820","$11,023",27,1,43.55%
40,Long Beach,2,FTF,07021,07021,Information Systems,62,60,"$5,236","$9,910","$18,557","$12,989",29,2,48.33%
40,Long Beach,2,FTF,07021,07021,Information Systems,62,58,"$5,852","$12,664","$22,228","$14,627",35,3,60.34%
40,Long Beach,2,FTF,07021,07021,Information Systems,62,38,"$6,157","$23,100","$28,679","$20,009",23,4,60.53%
40,Long Beach,2,FTF,07021,07021,Information Systems,62,26,"$10,561","$18,689","$32,729","$22,703",17,5,65.38%
40,Long Beach,2,FTF,07021,07021,Information Systems,62,19,"$18,648","$28,644","$34,831","$27,197",11,6,57.89%
40,Long Beach,2,FTF,07021,07021,Information Systems,62,17,"$18,830","$27,974","$36,351","$27,764",8,7,47.06%
40,Long Beach,2,FTF,07021,07021,Information Systems,62,14,"$20,511","$28,533","$39,111","$29,234",6,8,42.86%
40,Long Beach,2,FTF,07021,07021,Information Systems,62,10,,,,,3,9,30.00%
40,Long Beach,2,FTF,07021,07021,Information Systems,62,8,,,,,1,10,12.50%
40,Long Beach,2,FTF,07021,07021,Information Systems,62,8,,,,,1,11,12.50%
40,Long Beach,2,FTF,07021,07021,Information Systems,62,7,,,,,,12,
40,Long Beach,2,FTF,07021,07021,Information Systems,62,6,,,,,,13,
40,Long Beach,2,FTF,07021,07021,Information Systems,62,5,,,,,,14,
40,Long Beach,2,FTF,07021,07021,Information Systems,62,5,,,,,,15,
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,426,"$2,924","$6,601","$11,176","$8,218",285,1,66.90%
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,422,"$4,633","$9,423","$15,049","$11,396",310,2,73.46%
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,418,"$6,260","$11,765","$19,952","$14,750",310,3,74.16%
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,342,"$8,926","$16,314","$27,491","$19,531",252,4,73.68%
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,305,"$10,281","$20,421","$31,520","$23,521",219,5,71.80%
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,277,"$9,091","$19,333","$37,970","$26,564",198,6,71.48%
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,251,"$13,287","$24,884","$42,848","$30,986",177,7,70.52%
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,222,"$16,077","$30,422","$50,384","$51,449",154,8,69.37%
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,173,"$21,716","$36,056","$58,651","$46,802",117,9,67.63%
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,134,"$24,761","$38,007","$59,856","$45,658",86,10,64.18%
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,108,"$17,681","$40,661","$64,707","$48,493",62,11,57.41%
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,80,"$24,826","$39,952","$54,206","$48,848",38,12,47.50%
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,56,"$18,954","$35,330","$64,984","$49,443",23,13,41.07%
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,29,,,,,,14,
40,Long Beach,2,FTF,08351,08351,Kinesiology,428,29,,,,,,15,
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,8,,,,,3,1,37.50%
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,8,,,,,4,2,50.00%
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,8,"$2,200","$7,541","$10,073","$10,516",5,3,62.50%
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,4,,,,,,4,
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,3,,,,,,5,
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,3,,,,,,6,
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,3,,,,,,7,
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,3,,,,,,8,
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,3,,,,,,9,
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,3,,,,,,10,
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,3,,,,,,11,
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,3,,,,,,12,
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,3,,,,,,13,
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,3,,,,,,14,
40,Long Beach,2,FTF,08375,08375,Athletic Training,8,3,,,,,,15,
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,13,"$5,653","$6,710","$10,153","$7,623",9,1,69.23%
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,13,"$10,130","$12,861","$15,079","$12,338",10,2,76.92%
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,13,"$2,994","$13,701","$24,657","$16,540",10,3,76.92%
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,13,"$3,313","$16,436","$36,743","$21,381",9,4,69.23%
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,13,"$5,806","$13,839","$19,817","$18,815",9,5,69.23%
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,13,"$4,850","$13,218","$33,173","$23,127",10,6,76.92%
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,13,"$10,151","$21,942","$44,102","$31,836",8,7,61.54%
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,12,"$14,758","$28,042","$49,660","$39,713",8,8,66.67%
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,8,"$25,469","$30,740","$39,569","$35,712",6,9,75.00%
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,7,"$33,772","$36,859","$44,976","$45,652",6,10,85.71%
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,5,,,,,4,11,80.00%
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,4,,,,,4,12,100.00%
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,2,,,,,2,13,100.00%
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,,,,,,,14,
40,Long Beach,2,FTF,09011 + 09012 + 09013,09013,Engineering,13,,,,,,,15,
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,162,"$3,069","$5,352","$9,832","$9,796",93,1,57.41%
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,159,"$5,457","$10,330","$15,235","$14,986",99,2,62.26%
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,156,"$5,824","$13,857","$20,483","$17,349",106,3,67.95%
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,115,"$7,735","$14,453","$24,204","$20,481",76,4,66.09%
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,96,"$12,251","$19,501","$30,585","$26,770",66,5,68.75%
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,88,"$11,398","$22,282","$35,167","$29,343",60,6,68.18%
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,72,"$11,958","$23,572","$40,028","$29,896",46,7,63.89%
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,61,"$14,905","$28,587","$45,329","$34,799",38,8,62.30%
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,46,"$16,996","$25,363","$34,270","$32,027",23,9,50.00%
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,41,"$15,443","$26,463","$44,950","$32,294",20,10,48.78%
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,33,"$17,323","$25,505","$42,241","$33,473",14,11,42.42%
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,26,"$21,155","$31,827","$41,936","$46,116",9,12,34.62%
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,19,,,,,3,13,15.79%
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,12,,,,,,14,
40,Long Beach,2,FTF,09021,09021,Aerospace Engineering,162,12,,,,,,15,
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,47,"$3,220","$7,706","$12,246","$8,749",28,1,59.57%
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,47,"$2,892","$4,781","$14,297","$8,967",31,2,65.96%
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,47,"$3,848","$13,054","$18,019","$12,356",27,3,57.45%
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,32,"$2,870","$17,032","$24,977","$15,487",22,4,68.75%
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,22,"$13,831","$20,581","$33,130","$23,833",12,5,54.55%
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,20,"$12,396","$23,348","$28,798","$24,779",12,6,60.00%
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,15,"$10,217","$22,535","$32,767","$28,893",10,7,66.67%
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,11,"$8,039","$26,235","$34,372","$29,492",6,8,54.55%
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,8,,,,,4,9,50.00%
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,7,,,,,2,10,28.57%
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,6,,,,,2,11,33.33%
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,5,,,,,1,12,20.00%
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,3,,,,,,13,
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,3,,,,,,14,
40,Long Beach,2,FTF,09051,09051,Biomedical Engineering,47,3,,,,,,15,
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,80,"$2,233","$4,023","$12,009","$7,848",33,1,41.25%
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,78,"$3,448","$9,275","$16,652","$12,235",36,2,46.15%
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,76,"$4,367","$10,176","$21,684","$14,143",44,3,57.89%
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,61,"$5,740","$14,377","$26,159","$17,640",37,4,60.66%
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,54,"$6,452","$18,105","$31,419","$19,439",29,5,53.70%
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,47,"$16,012","$29,444","$39,812","$29,313",26,6,55.32%
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,40,"$12,903","$26,739","$46,525","$31,739",23,7,57.50%
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,33,"$12,486","$27,356","$46,743","$29,652",17,8,51.52%
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,25,"$13,046","$32,371","$49,583","$33,815",11,9,44.00%
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,20,"$16,485","$27,153","$70,517","$37,514",6,10,30.00%
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,17,,,,,4,11,23.53%
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,12,,,,,2,12,16.67%
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,10,,,,,,13,
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,9,,,,,,14,
40,Long Beach,2,FTF,09061,09061,Chemical Engineering,81,9,,,,,,15,
40,Long Beach,2,FTF,09081,09081,Civil Engineering,205,203,"$2,766","$6,557","$13,301","$9,229",110,1,54.19%
40,Long Beach,2,FTF,09081,09081,Civil Engineering,205,196,"$5,615","$10,491","$17,290","$13,081",119,2,60.71%
40,Long Beach,2,FTF,09081,09081,Civil Engineering,205,195,"$6,747","$12,385","$21,549","$15,608",130,3,66.67%
