Campus,Location,Select Student Path,Select Entry Status,HEGIS At Exit,HEGIS for Tableau,Select Major at Exit,Potential # of Students,Number of Students Still Enrolled,# of Students Found with Earnings in at Least 1 Qtr,Median Annual Earnings in at Least 1 Qtr,# of Students Found with Earnings in all 4 Qtrs,Median Annual Earnings in all 4 Qtrs,Year
73,Channel Islands ,1,FTT,20011 + 20013,20013,Psychology,"1,162",2,2,,1,,10
73,Channel Islands ,1,FTT,20011 + 20013,20013,Psychology,"1,162",2,2,,1,,11
73,Channel Islands ,1,FTT,20011 + 20013,20013,Psychology,"1,162",1,1,,1,,12
73,Channel Islands ,1,FTT,20011 + 20013,20013,Psychology,"1,162",1,1,,1,,13
73,Channel Islands ,1,FTT,20011 + 20013,20013,Psychology,"1,162",,,,,,14
73,Channel Islands ,1,FTT,20011 + 20013,20013,Psychology,"1,162",,,,,,15
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,39,27,"$12,737",22,"$13,956",1
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,20,15,"$15,083",12,"$17,610",2
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,7,5,"$7,692",3,,3
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,4,2,,1,,4
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,3,2,,1,,5
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,1,1,,1,,6
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,,,,,,7
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,,,,,,8
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,,,,,,9
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,,,,,,10
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,,,,,,11
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,,,,,,12
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,,,,,,13
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,,,,,,14
73,Channel Islands ,1,FTT,22021,22021,Anthropology,39,,,,,,15
73,Channel Islands ,1,FTT,22041,22041,Economics,82,82,67,"$13,959",48,"$17,688",1
73,Channel Islands ,1,FTT,22041,22041,Economics,82,29,21,"$25,911",18,"$30,328",2
73,Channel Islands ,1,FTT,22041,22041,Economics,82,11,9,"$31,400",7,"$47,038",3
73,Channel Islands ,1,FTT,22041,22041,Economics,82,3,2,,2,,4
73,Channel Islands ,1,FTT,22041,22041,Economics,82,1,1,,1,,5
73,Channel Islands ,1,FTT,22041,22041,Economics,82,,,,,,6
73,Channel Islands ,1,FTT,22041,22041,Economics,82,,,,,,7
73,Channel Islands ,1,FTT,22041,22041,Economics,82,,,,,,8
73,Channel Islands ,1,FTT,22041,22041,Economics,82,,,,,,9
73,Channel Islands ,1,FTT,22041,22041,Economics,82,,,,,,10
73,Channel Islands ,1,FTT,22041,22041,Economics,82,,,,,,11
73,Channel Islands ,1,FTT,22041,22041,Economics,82,,,,,,12
73,Channel Islands ,1,FTT,22041,22041,Economics,82,,,,,,13
73,Channel Islands ,1,FTT,22041,22041,Economics,82,,,,,,14
73,Channel Islands ,1,FTT,22041,22041,Economics,82,,,,,,15
73,Channel Islands ,1,FTT,22051,22051,History,276,276,194,"$13,722",145,"$17,984",1
73,Channel Islands ,1,FTT,22051,22051,History,276,143,103,"$15,181",74,"$19,826",2
73,Channel Islands ,1,FTT,22051,22051,History,276,45,32,"$15,236",24,"$23,691",3
73,Channel Islands ,1,FTT,22051,22051,History,276,14,9,"$25,822",7,"$34,451",4
73,Channel Islands ,1,FTT,22051,22051,History,276,7,4,,3,,5
73,Channel Islands ,1,FTT,22051,22051,History,276,3,3,,3,,6
73,Channel Islands ,1,FTT,22051,22051,History,276,1,1,,1,,7
73,Channel Islands ,1,FTT,22051,22051,History,276,1,1,,1,,8
73,Channel Islands ,1,FTT,22051,22051,History,276,,,,,,9
73,Channel Islands ,1,FTT,22051,22051,History,276,,,,,,10
73,Channel Islands ,1,FTT,22051,22051,History,276,,,,,,11
73,Channel Islands ,1,FTT,22051,22051,History,276,,,,,,12
73,Channel Islands ,1,FTT,22051,22051,History,276,,,,,,13
73,Channel Islands ,1,FTT,22051,22051,History,276,,,,,,14
73,Channel Islands ,1,FTT,22051,22051,History,276,,,,,,15
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,119,93,"$12,234",72,"$14,408",1
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,44,34,"$12,495",23,"$15,894",2
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,7,6,"$14,484",4,,3
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,3,3,,3,,4
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,,,,,,5
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,,,,,,6
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,,,,,,7
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,,,,,,8
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,,,,,,9
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,,,,,,10
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,,,,,,11
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,,,,,,12
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,,,,,,13
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,,,,,,14
73,Channel Islands ,1,FTT,22071,22071,Political Science,119,,,,,,15
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,589,490,"$14,362",389,"$17,691",1
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,293,250,"$17,867",202,"$20,807",2
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,85,68,"$21,336",52,"$28,931",3
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,38,29,"$20,194",23,"$30,097",4
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,13,10,"$21,574",9,"$22,609",5
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,9,5,"$27,746",4,,6
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,6,4,,3,,7
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,4,1,,1,,8
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,,,,,,9
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,,,,,,10
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,,,,,,11
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,,,,,,12
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,,,,,,13
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,,,,,,14
73,Channel Islands ,1,FTT,22081,22081,Sociology,589,,,,,,15
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,8,5,"$14,953",4,,1
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,7,5,"$17,295",4,,2
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,1,1,,1,,3
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,1,1,,1,,4
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,1,1,,1,,5
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,,,,,,6
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,,,,,,7
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,,,,,,8
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,,,,,,9
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,,,,,,10
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,,,,,,11
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,,,,,,12
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,,,,,,13
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,,,,,,14
73,Channel Islands ,1,FTT,22131,22131,Mexican-American Studies,8,,,,,,15
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,1,1,,,,1
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,2
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,3
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,4
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,5
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,6
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,7
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,8
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,9
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,10
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,11
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,12
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,13
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,14
73,Channel Islands ,1,FTT,22997,22997,International Studies,1,,,,,,15
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,51,39,"$11,350",22,"$18,288",1
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,41,30,"$11,699",19,"$16,135",2
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,14,10,"$3,669",5,"$11,869",3
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,6,4,,2,,4
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,3,2,,,,5
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,2,1,,,,6
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,1,,,,,7
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,1,1,,,,8
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,1,,,,,9
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,,,,,,10
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,,,,,,11
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,,,,,,12
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,,,,,,13
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,,,,,,14
73,Channel Islands ,1,FTT,49011,49011,Environmental Studies,51,,,,,,15
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,935,739,"$14,582",551,"$18,647",1
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,506,399,"$16,591",315,"$19,286",2
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,141,101,"$20,601",83,"$24,619",3
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,53,39,"$23,809",32,"$28,482",4
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,19,15,"$33,986",14,"$35,931",5
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,10,7,"$48,866",7,"$48,866",6
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,9,5,"$49,336",5,"$49,336",7
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,7,4,,4,,8
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,5,3,,3,,9
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,4,2,,2,,10
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,4,2,,2,,11
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,4,3,,2,,12
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,3,2,,2,,13
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,1,1,,,,14
73,Channel Islands ,1,FTT,49012 + 49017,49017,Liberal Studies,935,1,1,,1,,15
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,90,73,"$10,721",49,"$15,696",1
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,76,62,"$12,101",44,"$15,910",2
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,32,28,"$13,668",23,"$14,042",3
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,5,4,,4,,4
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,2,1,,1,,5
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,1,1,,1,,6
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,1,1,,1,,7
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,,,,,,8
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,,,,,,9
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,,,,,,10
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,,,,,,11
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,,,,,,12
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,,,,,,13
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,,,,,,14
73,Channel Islands ,1,FTT,49051,49051,Land Resource Management,90,,,,,,15
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,21,18,"$12,388",9,"$36,655",1
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,1,1,,1,,2
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,1,1,,,,3
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,,,,,,4
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,,,,,,5
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,,,,,,6
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,,,,,,7
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,,,,,,8
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,,,,,,9
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,,,,,,10
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,,,,,,11
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,,,,,,12
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,,,,,,13
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,,,,,,14
73,Channel Islands ,2,FTF + FTT,00000,00000,Undeclared/Unknown,21,,,,,,15
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,16,10,"$13,086",8,"$13,104",1
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,10,7,"$14,440",4,,2
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,6,5,"$16,100",3,,3
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,4,3,,1,,4
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,1,1,,,,5
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,,,,,,6
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,,,,,,7
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,,,,,,8
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,,,,,,9
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,,,,,,10
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,,,,,,11
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,,,,,,12
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,,,,,,13
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,,,,,,14
73,Channel Islands ,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,16,,,,,,15
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,557,367,"$7,585",181,"$14,492",1
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,249,173,"$9,296",109,"$14,093",2
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,167,119,"$9,260",74,"$13,922",3
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,86,58,"$11,991",43,"$13,788",4
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,35,30,"$8,001",18,"$18,093",5
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,15,14,"$12,012",9,"$26,981",6
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,7,6,"$35,220",5,"$37,434",7
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,4,3,,3,,8
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,2,2,,2,,9
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,1,1,,1,,10
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,1,1,,1,,11
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,1,1,,1,,12
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,,,,,,13
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,,,,,,14
73,Channel Islands ,2,FTF + FTT,04011,04011,Biology,557,,,,,,15
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,33,15,"$10,980",8,"$20,457",1
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,17,10,"$12,612",8,"$16,595",2
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,11,6,"$9,206",3,,3
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,6,5,"$9,819",3,,4
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,3,2,,2,,5
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,2,2,,2,,6
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,1,1,,1,,7
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,1,1,,1,,8
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,,,,,,9
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,,,,,,10
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,,,,,,11
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,,,,,,12
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,,,,,,13
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,,,,,,14
73,Channel Islands ,2,FTF + FTT,04171,04171,Cell and Molecular Biology,33,,,,,,15
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,2,2,,2,,1
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,1,1,,1,,2
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,,,,,,3
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,,,,,,4
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,,,,,,5
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,,,,,,6
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,,,,,,7
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,,,,,,8
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,,,,,,9
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,,,,,,10
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,,,,,,11
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,,,,,,12
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,,,,,,13
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,,,,,,14
73,Channel Islands ,2,FTF + FTT,04991,04991,Biotechnology,2,,,,,,15
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078","1,078",814,"$12,506",522,"$20,147",1
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",439,349,"$12,482",244,"$19,454",2
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",218,177,"$11,824",115,"$16,887",3
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",103,82,"$13,569",58,"$20,173",4
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",30,22,"$19,259",19,"$21,903",5
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",15,12,"$22,413",10,"$24,989",6
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",10,7,"$28,000",6,"$29,809",7
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",3,2,,2,,8
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",3,2,,2,,9
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",1,1,,1,,10
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",1,1,,1,,11
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",,,,,,12
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",,,,,,13
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",,,,,,14
73,Channel Islands ,2,FTF + FTT,05011,05011,Business Administration,"1,078",,,,,,15
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,388,287,"$8,557",164,"$14,770",1
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,166,133,"$11,392",90,"$14,608",2
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,107,83,"$13,596",57,"$16,756",3
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,50,40,"$12,738",26,"$15,202",4
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,18,12,"$20,847",9,"$21,471",5
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,10,9,"$18,271",6,"$31,606",6
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,3,2,,2,,7
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,1,1,,1,,8
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,1,1,,1,,9
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,,,,,,10
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,,,,,,11
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,,,,,,12
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,,,,,,13
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,,,,,,14
73,Channel Islands ,2,FTF + FTT,06011,06011,Communications,388,,,,,,15
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,369,215,"$8,547",108,"$18,275",1
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,201,132,"$8,532",71,"$14,717",2
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,125,80,"$9,503",44,"$19,843",3
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,55,41,"$8,932",22,"$21,216",4
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,24,18,"$12,358",14,"$18,424",5
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,10,7,"$23,529",5,"$33,624",6
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,7,4,,3,,7
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,3,,,,,8
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,3,,,,,9
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,3,,,,,10
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,2,,,,,11
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,2,,,,,12
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,2,,,,,13
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,1,,,,,14
73,Channel Islands ,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,369,,,,,,15
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,167,113,"$11,455",75,"$16,712",1
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,78,58,"$12,216",43,"$13,584",2
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,34,30,"$11,191",22,"$13,422",3
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,16,14,"$8,124",6,"$10,847",4
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,6,4,,4,,5
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,3,3,,1,,6
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,2,2,,2,,7
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,2,2,,2,,8
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,1,1,,1,,9
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,1,1,,1,,10
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,1,1,,1,,11
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,,,,,,12
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,,,,,,13
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,,,,,,14
73,Channel Islands ,2,FTF + FTT,08231 + 08232,08232,Child Development,167,,,,,,15
73,Channel Islands ,2,FTF + FTT,10015,10015,Performing Arts,74,74,56,"$4,443",29,"$12,443",1
73,Channel Islands ,2,FTF + FTT,10015,10015,Performing Arts,74,38,24,"$8,396",19,"$12,727",2
73,Channel Islands ,2,FTF + FTT,10015,10015,Performing Arts,74,26,18,"$10,507",13,"$11,483",3
73,Channel Islands ,2,FTF + FTT,10015,10015,Performing Arts,74,14,10,"$14,499",9,"$14,647",4
73,Channel Islands ,2,FTF + FTT,10015,10015,Performing Arts,74,6,5,"$16,954",4,,5
73,Channel Islands ,2,FTF + FTT,10015,10015,Performing Arts,74,2,1,,1,,6
73,Channel Islands ,2,FTF + FTT,10015,10015,Performing Arts,74,2,1,,1,,7
73,Channel Islands ,2,FTF + FTT,10015,10015,Performing Arts,74,1,1,,1,,8
73,Channel Islands ,2,FTF + FTT,10015,10015,Performing Arts,74,,,,,,9
73,Channel Islands ,2,FTF + FTT,10015,10015,Performing Arts,74,,,,,,10
