Campus,Location,Select Student Path,Select Entry Status,HEGIS At Exit,HEGIS For Tableau,Select Major at Exit,Potential # of Students,Number of Students Still Enrolled,# of Students Found with Earnings in at Least 1 Qtr,Median Annual Earnings in at Least 1 Qtr,# of Students Found with Earnings in all 4 Qtrs,Median Annual Earnings in all 4 Qtrs,Year
70,Northridge,3,FTF + FTT,09081,09081,Civil Engineering,66,,,,,,6
70,Northridge,3,FTF + FTT,09081,09081,Civil Engineering,66,,,,,,7
70,Northridge,3,FTF + FTT,09081,09081,Civil Engineering,66,,,,,,8
70,Northridge,3,FTF + FTT,09081,09081,Civil Engineering,66,,,,,,9
70,Northridge,3,FTF + FTT,09081,09081,Civil Engineering,66,,,,,,10
70,Northridge,3,FTF + FTT,09081,09081,Civil Engineering,66,,,,,,11
70,Northridge,3,FTF + FTT,09081,09081,Civil Engineering,66,,,,,,12
70,Northridge,3,FTF + FTT,09081,09081,Civil Engineering,66,,,,,,13
70,Northridge,3,FTF + FTT,09081,09081,Civil Engineering,66,,,,,,14
70,Northridge,3,FTF + FTT,09081,09081,Civil Engineering,66,,,,,,15
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,47,33,"$9,804",16,"$18,514",1
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,13,8,"$8,387",5,"$17,985",2
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,6,4,,2,,3
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,3,2,,,,4
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,2,1,,,,5
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,,,,,,6
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,,,,,,7
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,,,,,,8
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,,,,,,9
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,,,,,,10
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,,,,,,11
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,,,,,,12
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,,,,,,13
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,,,,,,14
70,Northridge,3,FTF + FTT,09094,09094,Computer Engineering,47,,,,,,15
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,18,9,"$14,365",5,"$21,731",1
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,6,4,,3,,2
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,3,2,,2,,3
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,2,1,,1,,4
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,2,1,,1,,5
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,,,,,,6
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,,,,,,7
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,,,,,,8
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,,,,,,9
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,,,,,,10
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,,,,,,11
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,,,,,,12
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,,,,,,13
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,,,,,,14
70,Northridge,3,FTF + FTT,09254,09254,Construction Engineering Technology,18,,,,,,15
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,77,56,"$7,025",28,"$14,534",1
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,14,9,"$10,372",7,"$10,984",2
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,5,5,"$8,566",2,,3
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,1,1,,1,,4
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,1,1,,1,,5
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,1,1,,1,,6
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,,,,,,7
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,,,,,,8
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,,,,,,9
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,,,,,,10
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,,,,,,11
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,,,,,,12
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,,,,,,13
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,,,,,,14
70,Northridge,3,FTF + FTT,10091,10091,Graphic Design,77,,,,,,15
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,4,3,,2,,1
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,1,1,,1,,2
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,,,,,,3
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,,,,,,4
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,,,,,,5
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,,,,,,6
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,,,,,,7
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,,,,,,8
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,,,,,,9
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,,,,,,10
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,,,,,,11
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,,,,,,12
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,,,,,,13
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,,,,,,14
70,Northridge,3,FTF + FTT,10101,10101,Cinema/Film,4,,,,,,15
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,8,6,"$11,454",2,,1
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,1,1,,,,2
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,1,1,,,,3
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,1,1,,1,,4
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,1,1,,1,,5
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,1,1,,1,,6
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,1,1,,1,,7
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,1,1,,1,,8
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,1,1,,1,,9
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,1,1,,1,,10
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,,,,,,11
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,,,,,,12
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,,,,,,13
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,,,,,,14
70,Northridge,3,FTF + FTT,11011+11021+11031,11031,German,8,,,,,,15
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,17,11,"$4,845",7,"$8,851",1
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,8,6,"$11,974",5,"$12,135",2
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,,,,,,3
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,,,,,,4
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,,,,,,5
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,,,,,,6
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,,,,,,7
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,,,,,,8
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,,,,,,9
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,,,,,,10
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,,,,,,11
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,,,,,,12
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,,,,,,13
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,,,,,,14
70,Northridge,3,FTF + FTT,12140,12140,Public Health,17,,,,,,15
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,32,22,"$8,315",11,"$16,726",1
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,5,4,,2,,2
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,2,2,,1,,3
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,1,1,,,,4
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,,,,,,5
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,,,,,,6
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,,,,,,7
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,,,,,,8
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,,,,,,9
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,,,,,,10
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,,,,,,11
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,,,,,,12
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,,,,,,13
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,,,,,,14
70,Northridge,3,FTF + FTT,12231,12231,Medical Technology,32,,,,,,15
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,48,35,"$9,409",16,"$19,771",1
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,13,9,"$10,472",7,"$12,427",2
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,6,5,"$17,754",5,"$17,754",3
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,4,4,,3,,4
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,2,2,,2,,5
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,1,1,,1,,6
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,,,,,,7
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,,,,,,8
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,,,,,,9
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,,,,,,10
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,,,,,,11
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,,,,,,12
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,,,,,,13
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,,,,,,14
70,Northridge,3,FTF + FTT,12251+12253,12253,Radiologic Science & Technology,48,,,,,,15
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,41,26,"$12,442",15,"$18,930",1
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,10,9,"$14,562",5,"$28,100",2
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,5,5,"$15,220",4,,3
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,4,4,,2,,4
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,2,1,,1,,5
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,1,1,,,,6
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,1,,,,,7
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,1,,,,,8
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,1,,,,,9
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,1,,,,,10
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,1,1,,1,,11
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,1,1,,,,12
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,1,,,,,13
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,1,,,,,14
70,Northridge,3,FTF + FTT,15091,15091,Philosophy,41,1,,,,,15
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,7,6,"$11,471",3,,1
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,1,1,,1,,2
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,,,,,,3
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,,,,,,4
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,,,,,,5
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,,,,,,6
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,,,,,,7
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,,,,,,8
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,,,,,,9
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,,,,,,10
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,,,,,,11
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,,,,,,12
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,,,,,,13
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,,,,,,14
70,Northridge,3,FTF + FTT,15101,15101,Religious Studies,7,,,,,,15
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,5,3,,1,,1
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,1,1,,,,2
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,,,,,,3
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,,,,,,4
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,,,,,,5
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,,,,,,6
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,,,,,,7
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,,,,,,8
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,,,,,,9
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,,,,,,10
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,,,,,,11
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,,,,,,12
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,,,,,,13
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,,,,,,14
70,Northridge,3,FTF + FTT,15991,15991,Humanities,5,,,,,,15
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,3,3,,1,,1
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,2
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,3
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,4
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,5
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,6
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,7
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,8
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,9
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,10
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,11
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,12
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,13
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,14
70,Northridge,3,FTF + FTT,17021,17021,Statistics,3,,,,,,15
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,6,5,"$10,866",3,,1
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,3,2,,1,,2
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,,,,,,3
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,,,,,,4
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,,,,,,5
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,,,,,,6
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,,,,,,7
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,,,,,,8
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,,,,,,9
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,,,,,,10
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,,,,,,11
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,,,,,,12
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,,,,,,13
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,,,,,,14
70,Northridge,3,FTF + FTT,17031,17031,Applied Mathematics,6,,,,,,15
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,67,52,"$14,901",35,"$20,872",1
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,17,15,"$30,102",12,"$32,086",2
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,9,9,"$21,402",8,"$21,667",3
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,5,5,"$17,342",4,,4
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,4,4,,3,,5
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,3,3,,2,,6
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,2,2,,2,,7
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,1,1,,1,,8
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,,,,,,9
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,,,,,,10
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,,,,,,11
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,,,,,,12
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,,,,,,13
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,,,,,,14
70,Northridge,3,FTF + FTT,22041,22041,Economics,67,,,,,,15
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,13,8,"$10,359",4,,1
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,7,7,"$7,819",5,"$8,053",2
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,6,5,"$11,402",3,,3
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,6,5,"$21,513",4,,4
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,3,2,,2,,5
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,3,2,,2,,6
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,3,2,,1,,7
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,2,1,,1,,8
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,1,1,,1,,9
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,1,1,,1,,10
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,,,,,,11
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,,,,,,12
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,,,,,,13
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,,,,,,14
70,Northridge,3,FTF + FTT,22111,22111,African-American Studies,13,,,,,,15
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,15,10,"$18,369",6,"$30,680",1
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,1,,,,,2
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,1,,,,,3
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,1,,,,,4
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,1,,,,,5
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,1,1,,,,6
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,1,1,,,,7
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,,,,,,8
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,,,,,,9
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,,,,,,10
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,,,,,,11
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,,,,,,12
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,,,,,,13
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,,,,,,14
70,Northridge,3,FTF + FTT,22141,22141,Urban Studies,15,,,,,,15
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,12,6,"$8,859",2,,1
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,2,2,,2,,2
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,1,1,,1,,3
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,1,1,,1,,4
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,,,,,,5
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,,,,,,6
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,,,,,,7
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,,,,,,8
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,,,,,,9
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,,,,,,10
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,,,,,,11
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,,,,,,12
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,,,,,,13
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,,,,,,14
70,Northridge,3,FTF + FTT,22990+49991,49991,Women's Studies,12,,,,,,15
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,2,2,,2,,1
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,2
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,3
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,4
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,5
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,6
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,7
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,8
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,9
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,10
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,11
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,12
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,13
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,14
70,Northridge,3,FTF + FTT,22996,22996,Asian/Asian-American Studies,2,,,,,,15
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,415,334,"$12,964",206,"$18,019",1
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,74,64,"$15,244",48,"$17,829",2
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,41,35,"$16,030",26,"$23,013",3
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,20,16,"$14,387",13,"$19,099",4
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,13,10,"$18,533",9,"$19,306",5
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,10,9,"$26,148",7,"$33,766",6
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,7,7,"$24,834",6,"$28,355",7
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,5,4,,4,,8
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,2,2,,2,,9
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,,,,,,10
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,,,,,,11
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,,,,,,12
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,,,,,,13
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,,,,,,14
70,Northridge,3,FTF + FTT,49012,49012,Liberal Studies,415,,,,,,15
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,5,3,,1,,1
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,2,1,,1,,2
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,,,,,,3
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,,,,,,4
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,,,,,,5
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,,,,,,6
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,,,,,,7
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,,,,,,8
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,,,,,,9
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,,,,,,10
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,,,,,,11
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,,,,,,12
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,,,,,,13
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,,,,,,14
70,Northridge,3,FTF,00121+12032,12032,Pre-Nursing & Nursing RN-BS,5,,,,,,15
70,Northridge,3,FTF,04011,04011,Biology,240,240,167,"$5,626",70,"$11,803",1
70,Northridge,3,FTF,04011,04011,Biology,240,79,62,"$9,032",34,"$12,477",2
70,Northridge,3,FTF,04011,04011,Biology,240,48,43,"$11,209",28,"$14,833",3
70,Northridge,3,FTF,04011,04011,Biology,240,34,28,"$13,125",20,"$14,887",4
70,Northridge,3,FTF,04011,04011,Biology,240,16,13,"$10,957",9,"$15,938",5
70,Northridge,3,FTF,04011,04011,Biology,240,9,8,"$19,330",8,"$19,330",6
70,Northridge,3,FTF,04011,04011,Biology,240,5,4,,3,,7
70,Northridge,3,FTF,04011,04011,Biology,240,2,2,,1,,8
70,Northridge,3,FTF,04011,04011,Biology,240,2,2,,2,,9
70,Northridge,3,FTF,04011,04011,Biology,240,1,1,,1,,10
70,Northridge,3,FTF,04011,04011,Biology,240,1,1,,1,,11
70,Northridge,3,FTF,04011,04011,Biology,240,1,1,,1,,12
70,Northridge,3,FTF,04011,04011,Biology,240,,,,,,13
70,Northridge,3,FTF,04011,04011,Biology,240,,,,,,14
70,Northridge,3,FTF,04011,04011,Biology,240,,,,,,15
70,Northridge,3,FTF,04141,04141,Biochemistry,42,42,26,"$4,743",6,"$13,328",1
70,Northridge,3,FTF,04141,04141,Biochemistry,42,12,9,"$8,351",4,,2
70,Northridge,3,FTF,04141,04141,Biochemistry,42,9,6,"$14,265",4,,3
