Campus,Location,Student Path,Entry Stat,HEGIS at Exit,HEGIS For Tableau,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
73,Channel Islands,2,FTF,22041,22041,Economics,Wages - No NAICS Code,1,,,,,
73,Channel Islands,2,FTF,22051,22051,History,Utilities,1,,,,,
73,Channel Islands,2,FTF,22051,22051,History,Construction,1,,,1,,
73,Channel Islands,2,FTF,22051,22051,History,Manufacturing,,,,1,,
73,Channel Islands,2,FTF,22051,22051,History,Wholesale Trade,2,,,,,
73,Channel Islands,2,FTF,22051,22051,History,Retail Trade,11,"$12,883","$12,993",2,,
73,Channel Islands,2,FTF,22051,22051,History,Transportation & Warehousing,,,,1,,
73,Channel Islands,2,FTF,22051,22051,History,Information,1,,,,,
73,Channel Islands,2,FTF,22051,22051,History,Finance & Insurance,,,,2,,
73,Channel Islands,2,FTF,22051,22051,History,Real Estate & Rental & Leasing,1,,,1,,
73,Channel Islands,2,FTF,22051,22051,History,"Professional, Scientific, & Technical Skills",2,,,,,
73,Channel Islands,2,FTF,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,1,,,1,,
73,Channel Islands,2,FTF,22051,22051,History,Educational Services,2,,,2,,
73,Channel Islands,2,FTF,22051,22051,History,Health Care & Social Assistance,3,,,2,,
73,Channel Islands,2,FTF,22051,22051,History,"Arts, Entertainment, & Recreation",1,,,1,,
73,Channel Islands,2,FTF,22051,22051,History,Accommodation & Food Services,5,"$14,533","$22,643",2,,
73,Channel Islands,2,FTF,22051,22051,History,Other Services,3,,,1,,
73,Channel Islands,2,FTF,22051,22051,History,Government,2,,,1,,
73,Channel Islands,2,FTF,22051,22051,History,Wages - No NAICS Code,1,,,,,
73,Channel Islands,2,FTF,22071,22071,Political Science,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
73,Channel Islands,2,FTF,22071,22071,Political Science,Wholesale Trade,,,,1,,
73,Channel Islands,2,FTF,22071,22071,Political Science,Retail Trade,9,"$18,031","$29,601",3,,
73,Channel Islands,2,FTF,22071,22071,Political Science,Information,,,,1,,
73,Channel Islands,2,FTF,22071,22071,Political Science,Finance & Insurance,2,,,,,
73,Channel Islands,2,FTF,22071,22071,Political Science,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,2,FTF,22071,22071,Political Science,"Professional, Scientific, & Technical Skills",4,,,2,,
73,Channel Islands,2,FTF,22071,22071,Political Science,Management of Companies & Enterprises,1,,,,,
73,Channel Islands,2,FTF,22071,22071,Political Science,Admin & Support & Waste Mgmt & Remediation,3,,,3,,
73,Channel Islands,2,FTF,22071,22071,Political Science,Educational Services,3,,,,,
73,Channel Islands,2,FTF,22071,22071,Political Science,Health Care & Social Assistance,5,"$36,595","$37,908",2,,
73,Channel Islands,2,FTF,22071,22071,Political Science,"Arts, Entertainment, & Recreation",2,,,,,
73,Channel Islands,2,FTF,22071,22071,Political Science,Accommodation & Food Services,6,"$28,685","$25,046",,,
73,Channel Islands,2,FTF,22071,22071,Political Science,Other Services,3,,,,,
73,Channel Islands,2,FTF,22071,22071,Political Science,Wages - No NAICS Code,1,,,2,,
73,Channel Islands,2,FTF,22081,22081,Sociology,Manufacturing,1,,,,,
73,Channel Islands,2,FTF,22081,22081,Sociology,Wholesale Trade,2,,,,,
73,Channel Islands,2,FTF,22081,22081,Sociology,Retail Trade,6,"$20,748","$18,842",2,,
73,Channel Islands,2,FTF,22081,22081,Sociology,Information,2,,,,,
73,Channel Islands,2,FTF,22081,22081,Sociology,Finance & Insurance,1,,,,,
73,Channel Islands,2,FTF,22081,22081,Sociology,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,2,FTF,22081,22081,Sociology,"Professional, Scientific, & Technical Skills",3,,,,,
73,Channel Islands,2,FTF,22081,22081,Sociology,Admin & Support & Waste Mgmt & Remediation,2,,,,,
73,Channel Islands,2,FTF,22081,22081,Sociology,Educational Services,3,,,,,
73,Channel Islands,2,FTF,22081,22081,Sociology,Health Care & Social Assistance,2,,,1,,
73,Channel Islands,2,FTF,22081,22081,Sociology,"Arts, Entertainment, & Recreation",2,,,,,
73,Channel Islands,2,FTF,22081,22081,Sociology,Accommodation & Food Services,8,"$19,927","$20,701",3,,
73,Channel Islands,2,FTF,22081,22081,Sociology,Other Services,2,,,,,
73,Channel Islands,2,FTF,22081,22081,Sociology,Non-Classified,1,,,,,
73,Channel Islands,2,FTF,22081,22081,Sociology,Government,3,,,3,,
73,Channel Islands,2,FTF,22131,22131,Mexican-American Studies,Retail Trade,1,,,,,
73,Channel Islands,2,FTF,22131,22131,Mexican-American Studies,Educational Services,2,,,,,
73,Channel Islands,2,FTF,22131,22131,Mexican-American Studies,Health Care & Social Assistance,1,,,,,
73,Channel Islands,2,FTF,22131,22131,Mexican-American Studies,Wages - No NAICS Code,1,,,,,
73,Channel Islands,2,FTF,22997,22997,International Studies,Educational Services,1,,,,,
73,Channel Islands,2,FTF,22997,22997,International Studies,Accommodation & Food Services,1,,,,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,Construction,1,,,1,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,Manufacturing,1,,,,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,Wholesale Trade,1,,,,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,Retail Trade,3,,,,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,Transportation & Warehousing,1,,,,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,Finance & Insurance,1,,,,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,"Professional, Scientific, & Technical Skills",3,,,2,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,Admin & Support & Waste Mgmt & Remediation,1,,,1,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,Educational Services,1,,,1,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,Health Care & Social Assistance,,,,1,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,Accommodation & Food Services,5,"$26,819","$24,607",2,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,Other Services,2,,,,,
73,Channel Islands,2,FTF,49011,49011,Environmental Studies,Government,1,,,1,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,"Agriculture, Forestry, Fishing, & Hunting",,,,1,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Utilities,,,,1,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Construction,2,,,1,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Manufacturing,1,,,2,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Retail Trade,12,"$14,137","$14,374",7,"$29,923","$32,286"
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Transportation & Warehousing,1,,,1,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Information,4,,,,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Finance & Insurance,1,,,3,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Real Estate & Rental & Leasing,,,,3,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,"Professional, Scientific, & Technical Skills",2,,,,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Admin & Support & Waste Mgmt & Remediation,1,,,2,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Educational Services,20,"$13,344","$19,713",8,"$47,629","$45,273"
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Health Care & Social Assistance,11,"$19,602","$20,292",6,"$33,011","$36,387"
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,"Arts, Entertainment, & Recreation",4,,,2,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Accommodation & Food Services,15,"$16,184","$16,294",2,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Other Services,7,"$8,320","$12,112",1,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Non-Classified,1,,,,,
73,Channel Islands,2,FTF,49012 + 49017,49017,Liberal Studies,Wages - No NAICS Code,3,,,,,
73,Channel Islands,2,FTF,49051,49051,Land Resource Management,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
73,Channel Islands,2,FTF,49051,49051,Land Resource Management,Construction,,,,1,,
73,Channel Islands,2,FTF,49051,49051,Land Resource Management,Retail Trade,6,"$17,603","$20,083",,,
73,Channel Islands,2,FTF,49051,49051,Land Resource Management,Information,1,,,1,,
73,Channel Islands,2,FTF,49051,49051,Land Resource Management,"Professional, Scientific, & Technical Skills",,,,1,,
73,Channel Islands,2,FTF,49051,49051,Land Resource Management,Admin & Support & Waste Mgmt & Remediation,2,,,,,
73,Channel Islands,2,FTF,49051,49051,Land Resource Management,Educational Services,,,,1,,
73,Channel Islands,2,FTF,49051,49051,Land Resource Management,Health Care & Social Assistance,2,,,,,
73,Channel Islands,2,FTF,49051,49051,Land Resource Management,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,2,FTF,49051,49051,Land Resource Management,Accommodation & Food Services,2,,,,,
73,Channel Islands,2,FTF,49051,49051,Land Resource Management,Other Services,1,,,,,
73,Channel Islands,2,FTF,49051,49051,Land Resource Management,Government,1,,,2,,
73,Channel Islands,2,FTF,49051,49051,Land Resource Management,Wages - No NAICS Code,3,,,1,,
73,Channel Islands,2,FTT,00000,00000,Undeclared/Unknown,Construction,1,,,,,
73,Channel Islands,2,FTT,00000,00000,Undeclared/Unknown,Retail Trade,1,,,1,,
73,Channel Islands,2,FTT,00000,00000,Undeclared/Unknown,Finance & Insurance,1,,,1,,
73,Channel Islands,2,FTT,00000,00000,Undeclared/Unknown,Real Estate & Rental & Leasing,,,,1,,
73,Channel Islands,2,FTT,00000,00000,Undeclared/Unknown,"Professional, Scientific, & Technical Skills",,,,1,,
73,Channel Islands,2,FTT,00000,00000,Undeclared/Unknown,Educational Services,1,,,,,
73,Channel Islands,2,FTT,00000,00000,Undeclared/Unknown,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,2,FTT,00000,00000,Undeclared/Unknown,Accommodation & Food Services,,,,1,,
73,Channel Islands,2,FTT,00000,00000,Undeclared/Unknown,Other Services,1,,,,,
73,Channel Islands,2,FTT,00000,00000,Undeclared/Unknown,Government,1,,,,,
73,Channel Islands,2,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,Manufacturing,,,,1,,
73,Channel Islands,2,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,Retail Trade,1,,,,,
73,Channel Islands,2,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"Professional, Scientific, & Technical Skills",1,,,,,
73,Channel Islands,2,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,Health Care & Social Assistance,2,,,,,
73,Channel Islands,2,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"Arts, Entertainment, & Recreation",1,,,1,,
73,Channel Islands,2,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,Government,1,,,1,,
73,Channel Islands,2,FTT,04011,04011,Biology,"Agriculture, Forestry, Fishing, & Hunting",3,,,,,
73,Channel Islands,2,FTT,04011,04011,Biology,Construction,,,,1,,
73,Channel Islands,2,FTT,04011,04011,Biology,Manufacturing,8,"$29,286","$29,343",,,
73,Channel Islands,2,FTT,04011,04011,Biology,Wholesale Trade,4,,,,,
73,Channel Islands,2,FTT,04011,04011,Biology,Retail Trade,18,"$25,025","$27,628",5,"$41,675","$52,616"
73,Channel Islands,2,FTT,04011,04011,Biology,Transportation & Warehousing,2,,,,,
73,Channel Islands,2,FTT,04011,04011,Biology,Finance & Insurance,5,"$73,000","$66,326",1,,
73,Channel Islands,2,FTT,04011,04011,Biology,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,2,FTT,04011,04011,Biology,"Professional, Scientific, & Technical Skills",9,"$34,722","$31,832",3,,
73,Channel Islands,2,FTT,04011,04011,Biology,Admin & Support & Waste Mgmt & Remediation,8,"$22,148","$41,116",3,,
73,Channel Islands,2,FTT,04011,04011,Biology,Educational Services,6,"$50,165","$49,610",,,
73,Channel Islands,2,FTT,04011,04011,Biology,Health Care & Social Assistance,24,"$30,098","$38,220",6,"$81,038","$68,147"
73,Channel Islands,2,FTT,04011,04011,Biology,"Arts, Entertainment, & Recreation",1,,,1,,
73,Channel Islands,2,FTT,04011,04011,Biology,Accommodation & Food Services,8,"$14,463","$18,489",,,
73,Channel Islands,2,FTT,04011,04011,Biology,Other Services,2,,,,,
73,Channel Islands,2,FTT,04011,04011,Biology,Government,8,"$56,825","$61,603",2,,
73,Channel Islands,2,FTT,04011,04011,Biology,Wages - No NAICS Code,2,,,,,
73,Channel Islands,2,FTT,04171,04171,Cell and Molecular Biology,Manufacturing,1,,,,,
73,Channel Islands,2,FTT,04171,04171,Cell and Molecular Biology,"Professional, Scientific, & Technical Skills",2,,,,,
73,Channel Islands,2,FTT,04171,04171,Cell and Molecular Biology,Admin & Support & Waste Mgmt & Remediation,4,,,,,
73,Channel Islands,2,FTT,04171,04171,Cell and Molecular Biology,Educational Services,1,,,1,,
73,Channel Islands,2,FTT,04171,04171,Cell and Molecular Biology,Health Care & Social Assistance,3,,,2,,
73,Channel Islands,2,FTT,04991,04991,Biotechnology,Manufacturing,1,,,,,
73,Channel Islands,2,FTT,05011,05011,Business Administration,"Agriculture, Forestry, Fishing, & Hunting",8,"$33,392","$38,254",2,,
73,Channel Islands,2,FTT,05011,05011,Business Administration,Utilities,5,"$77,716","$80,321",5,"$122,254","$102,436"
73,Channel Islands,2,FTT,05011,05011,Business Administration,Construction,15,"$35,158","$42,646",3,,
73,Channel Islands,2,FTT,05011,05011,Business Administration,Manufacturing,20,"$42,223","$51,142",4,,
73,Channel Islands,2,FTT,05011,05011,Business Administration,Wholesale Trade,12,"$35,999","$45,047",8,"$40,881","$44,506"
73,Channel Islands,2,FTT,05011,05011,Business Administration,Retail Trade,55,"$35,989","$39,116",11,"$55,102","$47,857"
73,Channel Islands,2,FTT,05011,05011,Business Administration,Transportation & Warehousing,10,"$32,155","$36,080",1,,
73,Channel Islands,2,FTT,05011,05011,Business Administration,Information,11,"$69,038","$66,153",8,"$56,624","$62,093"
73,Channel Islands,2,FTT,05011,05011,Business Administration,Finance & Insurance,43,"$45,038","$45,590",11,"$53,080","$58,200"
73,Channel Islands,2,FTT,05011,05011,Business Administration,Real Estate & Rental & Leasing,11,"$45,941","$57,325",3,,
73,Channel Islands,2,FTT,05011,05011,Business Administration,"Professional, Scientific, & Technical Skills",28,"$45,137","$54,511",12,"$58,786","$54,173"
73,Channel Islands,2,FTT,05011,05011,Business Administration,Management of Companies & Enterprises,1,,,,,
73,Channel Islands,2,FTT,05011,05011,Business Administration,Admin & Support & Waste Mgmt & Remediation,26,"$31,559","$43,217",8,"$43,696","$41,891"
73,Channel Islands,2,FTT,05011,05011,Business Administration,Educational Services,10,"$27,758","$35,085",4,,
73,Channel Islands,2,FTT,05011,05011,Business Administration,Health Care & Social Assistance,19,"$39,450","$43,869",5,"$63,095","$70,888"
73,Channel Islands,2,FTT,05011,05011,Business Administration,"Arts, Entertainment, & Recreation",4,,,1,,
73,Channel Islands,2,FTT,05011,05011,Business Administration,Accommodation & Food Services,28,"$30,737","$32,605",6,"$32,419","$37,244"
73,Channel Islands,2,FTT,05011,05011,Business Administration,Other Services,14,"$36,393","$36,470",4,,
73,Channel Islands,2,FTT,05011,05011,Business Administration,Non-Classified,1,,,,,
73,Channel Islands,2,FTT,05011,05011,Business Administration,Government,17,"$67,728","$68,217",9,"$94,304","$96,101"
73,Channel Islands,2,FTT,05011,05011,Business Administration,Wages - No NAICS Code,6,"$46,250","$56,105",,,
73,Channel Islands,2,FTT,06011,06011,Communications,Utilities,1,,,,,
73,Channel Islands,2,FTT,06011,06011,Communications,Construction,3,,,,,
73,Channel Islands,2,FTT,06011,06011,Communications,Manufacturing,4,,,2,,
73,Channel Islands,2,FTT,06011,06011,Communications,Wholesale Trade,9,"$47,083","$52,326",1,,
73,Channel Islands,2,FTT,06011,06011,Communications,Retail Trade,23,"$23,499","$25,228",3,,
73,Channel Islands,2,FTT,06011,06011,Communications,Transportation & Warehousing,3,,,,,
73,Channel Islands,2,FTT,06011,06011,Communications,Information,9,"$40,981","$44,231",1,,
73,Channel Islands,2,FTT,06011,06011,Communications,Finance & Insurance,6,"$35,382","$48,472",,,
73,Channel Islands,2,FTT,06011,06011,Communications,Real Estate & Rental & Leasing,2,,,,,
73,Channel Islands,2,FTT,06011,06011,Communications,"Professional, Scientific, & Technical Skills",6,"$51,871","$49,290",1,,
73,Channel Islands,2,FTT,06011,06011,Communications,Management of Companies & Enterprises,2,,,,,
73,Channel Islands,2,FTT,06011,06011,Communications,Admin & Support & Waste Mgmt & Remediation,13,"$38,896","$38,431",1,,
73,Channel Islands,2,FTT,06011,06011,Communications,Educational Services,9,"$29,211","$30,720",1,,
73,Channel Islands,2,FTT,06011,06011,Communications,Health Care & Social Assistance,7,"$32,997","$32,841",1,,
73,Channel Islands,2,FTT,06011,06011,Communications,"Arts, Entertainment, & Recreation",4,,,1,,
73,Channel Islands,2,FTT,06011,06011,Communications,Accommodation & Food Services,17,"$29,556","$32,210",,,
73,Channel Islands,2,FTT,06011,06011,Communications,Other Services,6,"$23,469","$21,997",1,,
73,Channel Islands,2,FTT,06011,06011,Communications,Non-Classified,1,,,,,
73,Channel Islands,2,FTT,06011,06011,Communications,Government,8,"$95,648","$90,394",2,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Construction,2,,,,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Manufacturing,11,"$46,587","$68,027",3,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wholesale Trade,2,,,3,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Retail Trade,9,"$26,093","$34,220",3,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Transportation & Warehousing,1,,,1,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Information,10,"$76,890","$84,453",2,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Finance & Insurance,4,,,2,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",14,"$54,711","$57,193",3,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,7,"$49,559","$41,661",2,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Educational Services,9,"$55,518","$45,594",,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Health Care & Social Assistance,7,"$28,267","$32,052",5,"$31,662","$29,724"
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Arts, Entertainment, & Recreation",4,,,,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Accommodation & Food Services,4,,,,,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wages - No NAICS Code,2,,,1,,
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,Retail Trade,5,"$30,568","$27,158",,,
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,Transportation & Warehousing,1,,,,,
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,"Professional, Scientific, & Technical Skills",2,,,,,
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,Admin & Support & Waste Mgmt & Remediation,,,,1,,
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,Educational Services,16,"$28,162","$30,165",1,,
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,Health Care & Social Assistance,27,"$31,120","$29,140",3,,
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,Accommodation & Food Services,1,,,,,
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,Government,3,,,2,,
73,Channel Islands,2,FTT,10015,10015,Performing Arts,Wholesale Trade,1,,,,,
73,Channel Islands,2,FTT,10015,10015,Performing Arts,Retail Trade,2,,,,,
73,Channel Islands,2,FTT,10015,10015,Performing Arts,Information,2,,,,,
73,Channel Islands,2,FTT,10015,10015,Performing Arts,"Professional, Scientific, & Technical Skills",,,,1,,
73,Channel Islands,2,FTT,10015,10015,Performing Arts,Educational Services,1,,,,,
73,Channel Islands,2,FTT,10015,10015,Performing Arts,Health Care & Social Assistance,3,,,,,
73,Channel Islands,2,FTT,10015,10015,Performing Arts,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,2,FTT,10015,10015,Performing Arts,Accommodation & Food Services,4,,,,,
73,Channel Islands,2,FTT,10015,10015,Performing Arts,Other Services,1,,,,,
73,Channel Islands,2,FTT,10015,10015,Performing Arts,Government,,,,1,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,"Agriculture, Forestry, Fishing, & Hunting",1,,,1,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Construction,5,"$50,800","$44,842",1,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Manufacturing,10,"$28,600","$32,222",5,"$63,282","$62,932"
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Wholesale Trade,6,"$32,006","$36,673",,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Retail Trade,26,"$16,077","$20,537",5,"$29,152","$29,268"
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Information,9,"$34,725","$35,303",3,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Finance & Insurance,3,,,1,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Real Estate & Rental & Leasing,1,,,2,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",9,"$48,075","$40,719",5,"$46,712","$36,272"
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Management of Companies & Enterprises,1,,,,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Admin & Support & Waste Mgmt & Remediation,10,"$28,132","$35,586",4,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Educational Services,8,"$29,054","$30,238",3,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Health Care & Social Assistance,4,,,3,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Accommodation & Food Services,17,"$28,536","$26,537",4,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Other Services,1,,,,,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,Government,2,,,,,
73,Channel Islands,2,FTT,10031,10031,Art History,Educational Services,1,,,,,
73,Channel Islands,2,FTT,10031,10031,Art History,Wages - No NAICS Code,1,,,,,
73,Channel Islands,2,FTT,11051,11051,Spanish,"Agriculture, Forestry, Fishing, & Hunting",,,,1,,
73,Channel Islands,2,FTT,11051,11051,Spanish,Construction,1,,,,,
73,Channel Islands,2,FTT,11051,11051,Spanish,Retail Trade,4,,,1,,
73,Channel Islands,2,FTT,11051,11051,Spanish,Information,1,,,,,
73,Channel Islands,2,FTT,11051,11051,Spanish,Finance & Insurance,1,,,1,,
73,Channel Islands,2,FTT,11051,11051,Spanish,"Professional, Scientific, & Technical Skills",2,,,1,,
73,Channel Islands,2,FTT,11051,11051,Spanish,Educational Services,4,,,1,,
73,Channel Islands,2,FTT,11051,11051,Spanish,Health Care & Social Assistance,1,,,,,
73,Channel Islands,2,FTT,11051,11051,Spanish,Accommodation & Food Services,3,,,,,
73,Channel Islands,2,FTT,11051,11051,Spanish,Other Services,1,,,,,
73,Channel Islands,2,FTT,11051,11051,Spanish,Government,2,,,1,,
73,Channel Islands,2,FTT,12011,12011,Health Science,Retail Trade,1,,,,,
73,Channel Islands,2,FTT,12011,12011,Health Science,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,2,FTT,12011,12011,Health Science,Health Care & Social Assistance,2,,,,,
73,Channel Islands,2,FTT,12011,12011,Health Science,Wages - No NAICS Code,1,,,,,
73,Channel Islands,2,FTT,15011,15011,English,Utilities,1,,,1,,
73,Channel Islands,2,FTT,15011,15011,English,Construction,1,,,,,
73,Channel Islands,2,FTT,15011,15011,English,Manufacturing,2,,,2,,
73,Channel Islands,2,FTT,15011,15011,English,Wholesale Trade,1,,,1,,
73,Channel Islands,2,FTT,15011,15011,English,Retail Trade,11,"$14,657","$17,033",4,,
73,Channel Islands,2,FTT,15011,15011,English,Transportation & Warehousing,1,,,2,,
73,Channel Islands,2,FTT,15011,15011,English,Information,7,"$47,435","$40,339",1,,
73,Channel Islands,2,FTT,15011,15011,English,Finance & Insurance,5,"$55,884","$51,854",2,,
73,Channel Islands,2,FTT,15011,15011,English,Real Estate & Rental & Leasing,2,,,2,,
73,Channel Islands,2,FTT,15011,15011,English,"Professional, Scientific, & Technical Skills",9,"$36,382","$34,997",2,,
73,Channel Islands,2,FTT,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,10,"$34,732","$38,090",4,,
73,Channel Islands,2,FTT,15011,15011,English,Educational Services,11,"$28,937","$32,222",4,,
73,Channel Islands,2,FTT,15011,15011,English,Health Care & Social Assistance,7,"$18,107","$24,475",3,,
73,Channel Islands,2,FTT,15011,15011,English,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,2,FTT,15011,15011,English,Accommodation & Food Services,12,"$22,271","$21,605",1,,
73,Channel Islands,2,FTT,15011,15011,English,Other Services,1,,,,,
73,Channel Islands,2,FTT,15011,15011,English,Non-Classified,,,,1,,
73,Channel Islands,2,FTT,15011,15011,English,Government,4,,,,,
73,Channel Islands,2,FTT,17011,17011,Mathematics,Construction,1,,,,,
73,Channel Islands,2,FTT,17011,17011,Mathematics,Manufacturing,1,,,1,,
73,Channel Islands,2,FTT,17011,17011,Mathematics,Retail Trade,4,,,1,,
73,Channel Islands,2,FTT,17011,17011,Mathematics,Transportation & Warehousing,1,,,1,,
73,Channel Islands,2,FTT,17011,17011,Mathematics,Finance & Insurance,3,,,,,
73,Channel Islands,2,FTT,17011,17011,Mathematics,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,2,FTT,17011,17011,Mathematics,"Professional, Scientific, & Technical Skills",2,,,,,
73,Channel Islands,2,FTT,17011,17011,Mathematics,Admin & Support & Waste Mgmt & Remediation,2,,,,,
73,Channel Islands,2,FTT,17011,17011,Mathematics,Educational Services,6,"$11,528","$14,796",,,
73,Channel Islands,2,FTT,17011,17011,Mathematics,Health Care & Social Assistance,2,,,,,
73,Channel Islands,2,FTT,17011,17011,Mathematics,Government,3,,,1,,
