Campus,Location,Student Path,Entry Stat,HEGIS At Exit,HEGIS for Tableau,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% students found
50,Fullerton,3,FTF + FTT,22061 + 22063,22063,Geography,25,13,"$59,653","$61,431","$65,397","$61,561",5,9,38.46%
50,Fullerton,3,FTF + FTT,22061 + 22063,22063,Geography,25,12,,,,,4,10,33.33%
50,Fullerton,3,FTF + FTT,22061 + 22063,22063,Geography,25,11,"$33,827","$66,633","$84,973","$62,234",5,11,45.45%
50,Fullerton,3,FTF + FTT,22061 + 22063,22063,Geography,25,9,,,,,3,12,33.33%
50,Fullerton,3,FTF + FTT,22061 + 22063,22063,Geography,25,8,,,,,2,13,25.00%
50,Fullerton,3,FTF + FTT,22061 + 22063,22063,Geography,25,8,,,,,2,14,25.00%
50,Fullerton,3,FTF + FTT,22061 + 22063,22063,Geography,25,6,,,,,1,15,16.67%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,113,"$17,537","$32,281","$53,329","$40,202",82,1,72.57%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,103,"$20,765","$39,000","$61,110","$46,939",71,2,68.93%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,94,"$24,992","$43,883","$65,953","$50,004",64,3,68.09%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,84,"$31,709","$51,440","$69,471","$56,657",49,4,58.33%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,76,"$33,894","$53,346","$86,549","$62,452",41,5,53.95%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,73,"$29,246","$64,656","$83,022","$66,030",42,6,57.53%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,65,"$51,226","$81,829","$96,958","$81,629",33,7,50.77%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,57,"$44,809","$74,804","$98,087","$74,136",30,8,52.63%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,54,"$64,196","$79,824","$111,315","$86,620",26,9,48.15%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,46,"$18,644","$61,184","$104,122","$65,703",27,10,58.70%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,37,"$43,992","$73,904","$146,863","$86,124",19,11,51.35%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,32,"$40,085","$91,749","$147,972","$93,812",17,12,53.13%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,27,"$83,203","$118,724","$160,569","$120,090",13,13,48.15%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,25,"$62,778","$127,159","$191,838","$128,234",12,14,48.00%
50,Fullerton,3,FTF + FTT,22071,22071,Political Science,117,22,"$61,198","$128,530","$194,741","$126,650",12,15,54.55%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,138,"$20,801","$33,421","$49,966","$43,766",102,1,73.91%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,123,"$22,922","$36,580","$59,031","$46,781",97,2,78.86%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,117,"$28,795","$45,054","$65,057","$55,465",90,3,76.92%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,110,"$27,117","$42,860","$67,469","$55,746",85,4,77.27%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,105,"$39,061","$52,748","$79,717","$67,201",74,5,70.48%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,92,"$41,038","$57,583","$85,965","$72,776",63,6,68.48%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,81,"$50,813","$68,335","$86,966","$77,134",53,7,65.43%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,69,"$44,382","$66,192","$90,723","$73,157",47,8,68.12%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,65,"$41,277","$67,041","$100,202","$76,394",47,9,72.31%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,54,"$46,991","$79,072","$97,032","$83,081",39,10,72.22%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,51,"$45,740","$74,705","$104,310","$89,708",37,11,72.55%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,43,"$55,047","$81,853","$127,340","$100,362",30,12,69.77%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,37,"$55,124","$94,723","$144,801","$120,759",24,13,64.86%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,32,"$33,164","$91,016","$127,450","$99,122",20,14,62.50%
50,Fullerton,3,FTF + FTT,22081,22081,Sociology,155,28,"$33,085","$85,288","$122,427","$88,919",17,15,60.71%
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,3,,,,,2,1,66.67%
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,3,,,,,3,2,100.00%
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,3,,,,,3,3,100.00%
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,2,,,,,2,4,100.00%
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,2,,,,,2,5,100.00%
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,2,,,,,2,6,100.00%
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,1,,,,,1,7,100.00%
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,,,,,,,8,
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,,,,,,,9,
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,,,,,,,10,
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,,,,,,,11,
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,,,,,,,12,
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,,,,,,,13,
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,,,,,,,14,
50,Fullerton,3,FTF + FTT,22111,22111,African-American Studies,3,,,,,,,15,
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,5,"$25,802","$27,320","$31,713","$31,404",5,1,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,4,,,,,4,2,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,4,,,,,4,3,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,4,,,,,4,4,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,3,,,,,3,5,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,3,,,,,3,6,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,3,,,,,3,7,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,2,,,,,2,8,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,2,,,,,2,9,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,2,,,,,2,10,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,2,,,,,2,11,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,2,,,,,2,12,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,2,,,,,2,13,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,2,,,,,2,14,100.00%
50,Fullerton,3,FTF + FTT,22131,22131,Mexican-American Studies,5,1,,,,,1,15,100.00%
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,4,,,,,2,1,50.00%
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,4,,,,,2,2,50.00%
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,4,,,,,2,3,50.00%
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,1,,,,,,4,
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,,,,,,,5,
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,,,,,,,6,
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,,,,,,,7,
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,,,,,,,8,
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,,,,,,,9,
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,,,,,,,10,
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,,,,,,,11,
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,,,,,,,12,
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,,,,,,,13,
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,,,,,,,14,
50,Fullerton,3,FTF + FTT,22990 + 49991,49991,Women's Studies,4,,,,,,,15,
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,351,"$12,504","$30,128","$49,336","$34,776",254,1,72.36%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,331,"$20,755","$38,590","$57,069","$42,247",235,2,71.00%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,316,"$22,122","$46,591","$64,735","$49,319",213,3,67.41%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,300,"$19,551","$49,864","$67,847","$51,668",193,4,64.33%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,285,"$25,391","$49,828","$68,644","$53,378",180,5,63.16%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,260,"$29,568","$54,115","$77,492","$57,625",156,6,60.00%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,240,"$24,973","$53,970","$79,312","$57,097",143,7,59.58%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,216,"$28,573","$56,466","$78,736","$59,337",118,8,54.63%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,195,"$33,390","$61,095","$77,515","$62,041",106,9,54.36%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,185,"$25,558","$61,108","$77,735","$62,297",101,10,54.59%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,165,"$24,436","$61,728","$86,922","$62,380",91,11,55.15%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,152,"$29,273","$66,518","$87,250","$68,021",83,12,54.61%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,134,"$31,073","$68,190","$90,047","$70,911",69,13,51.49%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,123,"$38,581","$71,953","$88,881","$73,138",60,14,48.78%
50,Fullerton,3,FTF + FTT,49012 + 49017,49017,Liberal Studies,369,106,"$35,876","$68,265","$86,682","$69,376",51,15,48.11%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,892,"$16,960","$30,811","$49,061","$36,422",655,1,73.43%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,826,"$24,017","$41,963","$63,419","$45,871",594,2,71.91%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,752,"$25,932","$45,319","$68,763","$49,566",536,3,71.28%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,696,"$25,216","$48,845","$73,553","$53,202",491,4,70.55%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,636,"$27,772","$51,870","$78,331","$57,034",427,5,67.14%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,572,"$33,938","$57,015","$82,553","$64,214",360,6,62.94%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,514,"$31,975","$60,812","$88,304","$68,093",321,7,62.45%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,458,"$34,412","$63,211","$90,542","$68,649",275,8,60.04%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,401,"$42,477","$64,487","$100,877","$75,767",228,9,56.86%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,345,"$42,501","$70,199","$103,308","$77,240",191,10,55.36%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,301,"$49,111","$75,697","$107,476","$85,271",157,11,52.16%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,246,"$50,153","$77,087","$116,771","$86,645",126,12,51.22%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,210,"$52,380","$88,025","$117,290","$98,349",102,13,48.57%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,168,"$47,151","$84,978","$122,608","$103,645",81,14,48.21%
50,Fullerton,3,FTF,00000,00000,Undeclared/Unknown,946,132,"$64,209","$101,533","$137,570","$117,516",56,15,42.42%
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,84,"$24,738","$44,804","$59,215","$47,011",66,1,78.57%
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,80,"$41,285","$79,014","$90,235","$69,078",65,2,81.25%
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,71,"$55,846","$91,852","$99,778","$80,400",60,3,84.51%
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,60,"$54,629","$92,884","$107,139","$86,940",48,4,80.00%
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,45,"$64,616","$95,425","$111,398","$88,644",34,5,75.56%
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,29,"$83,494","$100,998","$126,740","$104,038",22,6,75.86%
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,12,"$90,716","$106,573","$118,862","$100,189",6,7,50.00%
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,5,,,,,1,8,20.00%
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,4,,,,,,9,
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,3,,,,,,10,
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,3,,,,,,11,
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,3,,,,,,12,
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,3,,,,,,13,
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,3,,,,,,14,
50,Fullerton,3,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,87,3,,,,,,15,
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,1,,,,,1,1,100.00%
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,1,,,,,1,2,100.00%
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,1,,,,,1,3,100.00%
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,1,,,,,1,4,100.00%
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,1,,,,,1,5,100.00%
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,1,,,,,1,6,100.00%
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,1,,,,,1,7,100.00%
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,,,,,,,8,
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,,,,,,,9,
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,,,,,,,10,
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,,,,,,,11,
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,,,,,,,12,
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,,,,,,,13,
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,,,,,,,14,
50,Fullerton,3,FTF,03101 + 03121 + 03122,03122,European Studies,2,,,,,,,15,
50,Fullerton,3,FTF,03131,03131,American Studies,5,5,,,,,3,1,60.00%
50,Fullerton,3,FTF,03131,03131,American Studies,5,5,,,,,1,2,20.00%
50,Fullerton,3,FTF,03131,03131,American Studies,5,4,,,,,2,3,50.00%
50,Fullerton,3,FTF,03131,03131,American Studies,5,4,,,,,3,4,75.00%
50,Fullerton,3,FTF,03131,03131,American Studies,5,4,,,,,3,5,75.00%
50,Fullerton,3,FTF,03131,03131,American Studies,5,4,,,,,3,6,75.00%
50,Fullerton,3,FTF,03131,03131,American Studies,5,4,,,,,3,7,75.00%
50,Fullerton,3,FTF,03131,03131,American Studies,5,4,,,,,3,8,75.00%
50,Fullerton,3,FTF,03131,03131,American Studies,5,4,,,,,3,9,75.00%
50,Fullerton,3,FTF,03131,03131,American Studies,5,3,,,,,2,10,66.67%
50,Fullerton,3,FTF,03131,03131,American Studies,5,3,,,,,2,11,66.67%
50,Fullerton,3,FTF,03131,03131,American Studies,5,3,,,,,2,12,66.67%
50,Fullerton,3,FTF,03131,03131,American Studies,5,3,,,,,2,13,66.67%
50,Fullerton,3,FTF,03131,03131,American Studies,5,3,,,,,2,14,66.67%
50,Fullerton,3,FTF,03131,03131,American Studies,5,3,,,,,2,15,66.67%
50,Fullerton,3,FTF,04011,04011,Biology,262,238,"$16,930","$34,235","$63,034","$42,229",158,1,66.39%
50,Fullerton,3,FTF,04011,04011,Biology,262,213,"$22,063","$40,039","$66,308","$44,787",139,2,65.26%
50,Fullerton,3,FTF,04011,04011,Biology,262,194,"$25,949","$48,963","$72,336","$51,598",116,3,59.79%
50,Fullerton,3,FTF,04011,04011,Biology,262,177,"$24,313","$52,632","$77,414","$54,766",101,4,57.06%
50,Fullerton,3,FTF,04011,04011,Biology,262,151,"$32,650","$51,844","$83,619","$59,490",85,5,56.29%
50,Fullerton,3,FTF,04011,04011,Biology,262,122,"$28,304","$51,842","$97,320","$60,980",67,6,54.92%
50,Fullerton,3,FTF,04011,04011,Biology,262,103,"$28,586","$49,804","$85,843","$60,575",57,7,55.34%
50,Fullerton,3,FTF,04011,04011,Biology,262,92,"$21,072","$54,460","$84,954","$55,995",45,8,48.91%
50,Fullerton,3,FTF,04011,04011,Biology,262,78,"$22,426","$52,945","$79,092","$53,819",30,9,38.46%
50,Fullerton,3,FTF,04011,04011,Biology,262,70,"$24,163","$41,939","$54,933","$50,637",25,10,35.71%
50,Fullerton,3,FTF,04011,04011,Biology,262,64,"$21,611","$52,925","$77,743","$53,444",22,11,34.38%
50,Fullerton,3,FTF,04011,04011,Biology,262,60,"$25,105","$53,253","$68,482","$54,605",22,12,36.67%
50,Fullerton,3,FTF,04011,04011,Biology,262,53,"$21,341","$53,576","$83,422","$57,196",18,13,33.96%
50,Fullerton,3,FTF,04011,04011,Biology,262,44,"$19,640","$51,376","$81,200","$55,510",13,14,29.55%
50,Fullerton,3,FTF,04011,04011,Biology,262,42,"$57,416","$81,690","$86,322","$76,199",11,15,26.19%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,56,"$16,077","$29,539","$46,655","$34,542",38,1,67.86%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,51,"$27,478","$48,694","$68,345","$49,211",34,2,66.67%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,46,"$12,996","$43,790","$70,324","$51,366",32,3,69.57%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,40,"$41,566","$51,183","$69,594","$52,016",21,4,52.50%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,34,"$37,568","$52,778","$61,547","$51,865",20,5,58.82%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,28,"$17,135","$49,802","$76,406","$47,437",15,6,53.57%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,27,"$11,053","$53,430","$84,693","$46,291",14,7,51.85%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,23,"$28,944","$52,474","$61,178","$45,113",10,8,43.48%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,17,"$13,682","$38,178","$61,549","$37,402",7,9,41.18%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,17,"$24,060","$35,604","$51,978","$43,555",5,10,29.41%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,14,"$37,603","$45,908","$47,827","$50,467",5,11,35.71%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,12,,,,,3,12,25.00%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,10,,,,,2,13,20.00%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,10,,,,,2,14,20.00%
50,Fullerton,3,FTF,04141,04141,Biochemistry,70,8,,,,,1,15,12.50%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,897,"$19,085","$33,899","$53,450","$40,483",671,1,74.80%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,834,"$24,369","$44,517","$63,453","$49,004",623,2,74.70%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,766,"$29,453","$50,305","$70,073","$54,740",564,3,73.63%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,700,"$34,350","$54,595","$78,796","$60,409",499,4,71.29%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,646,"$40,173","$60,620","$83,868","$67,214",445,5,68.89%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,572,"$38,915","$65,135","$86,832","$69,318",397,6,69.41%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,519,"$41,956","$69,713","$95,408","$73,275",346,7,66.67%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,449,"$42,177","$69,974","$101,096","$74,823",296,8,65.92%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,382,"$52,924","$75,104","$108,592","$84,203",236,9,61.78%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,335,"$55,407","$83,675","$118,449","$92,522",200,10,59.70%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,287,"$58,732","$87,855","$121,339","$95,261",163,11,56.79%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,253,"$54,310","$92,830","$122,281","$98,236",133,12,52.57%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,213,"$51,604","$93,730","$126,682","$102,376",105,13,49.30%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,171,"$39,685","$86,376","$134,471","$99,867",75,14,43.86%
50,Fullerton,3,FTF,05011,05011,Business Administration,952,151,"$52,599","$92,831","$126,823","$109,244",58,15,38.41%
50,Fullerton,3,FTF,05021,05021,Accounting,7,6,"$15,196","$39,291","$39,351","$36,025",5,1,83.33%
50,Fullerton,3,FTF,05021,05021,Accounting,7,6,"$43,611","$53,813","$81,603","$59,632",5,2,83.33%
50,Fullerton,3,FTF,05021,05021,Accounting,7,5,"$13,695","$51,633","$60,424","$39,124",5,3,100.00%
50,Fullerton,3,FTF,05021,05021,Accounting,7,4,,,,,4,4,100.00%
50,Fullerton,3,FTF,05021,05021,Accounting,7,4,,,,,3,5,75.00%
50,Fullerton,3,FTF,05021,05021,Accounting,7,4,,,,,3,6,75.00%
50,Fullerton,3,FTF,05021,05021,Accounting,7,3,,,,,2,7,66.67%
50,Fullerton,3,FTF,05021,05021,Accounting,7,3,,,,,2,8,66.67%
50,Fullerton,3,FTF,05021,05021,Accounting,7,3,,,,,1,9,33.33%
50,Fullerton,3,FTF,05021,05021,Accounting,7,3,,,,,1,10,33.33%
50,Fullerton,3,FTF,05021,05021,Accounting,7,1,,,,,1,11,100.00%
50,Fullerton,3,FTF,05021,05021,Accounting,7,1,,,,,,12,
50,Fullerton,3,FTF,05021,05021,Accounting,7,,,,,,,13,
50,Fullerton,3,FTF,05021,05021,Accounting,7,,,,,,,14,
50,Fullerton,3,FTF,05021,05021,Accounting,7,,,,,,,15,
50,Fullerton,3,FTF,05041,05041,Finance,18,17,"$45,818","$56,083","$70,798","$56,253",11,1,64.71%
50,Fullerton,3,FTF,05041,05041,Finance,18,14,"$44,163","$52,793","$62,194","$52,028",8,2,57.14%
50,Fullerton,3,FTF,05041,05041,Finance,18,13,"$35,072","$47,876","$63,579","$48,771",7,3,53.85%
50,Fullerton,3,FTF,05041,05041,Finance,18,11,,,,,4,4,36.36%
50,Fullerton,3,FTF,05041,05041,Finance,18,10,,,,,2,5,20.00%
50,Fullerton,3,FTF,05041,05041,Finance,18,10,,,,,3,6,30.00%
50,Fullerton,3,FTF,05041,05041,Finance,18,9,,,,,3,7,33.33%
50,Fullerton,3,FTF,05041,05041,Finance,18,9,,,,,4,8,44.44%
50,Fullerton,3,FTF,05041,05041,Finance,18,7,,,,,2,9,28.57%
50,Fullerton,3,FTF,05041,05041,Finance,18,6,,,,,2,10,33.33%
50,Fullerton,3,FTF,05041,05041,Finance,18,6,,,,,2,11,33.33%
50,Fullerton,3,FTF,05041,05041,Finance,18,5,,,,,2,12,40.00%
50,Fullerton,3,FTF,05041,05041,Finance,18,4,,,,,1,13,25.00%
50,Fullerton,3,FTF,05041,05041,Finance,18,4,,,,,1,14,25.00%
50,Fullerton,3,FTF,05041,05041,Finance,18,4,,,,,1,15,25.00%
50,Fullerton,3,FTF,05061,05061,Management,10,9,"$8,542","$43,243","$47,801","$39,807",5,1,55.56%
50,Fullerton,3,FTF,05061,05061,Management,10,9,,,,,4,2,44.44%
50,Fullerton,3,FTF,05061,05061,Management,10,9,,,,,4,3,44.44%
50,Fullerton,3,FTF,05061,05061,Management,10,7,,,,,3,4,42.86%
50,Fullerton,3,FTF,05061,05061,Management,10,7,,,,,3,5,42.86%
50,Fullerton,3,FTF,05061,05061,Management,10,7,,,,,3,6,42.86%
50,Fullerton,3,FTF,05061,05061,Management,10,7,,,,,3,7,42.86%
50,Fullerton,3,FTF,05061,05061,Management,10,6,,,,,2,8,33.33%
50,Fullerton,3,FTF,05061,05061,Management,10,4,,,,,2,9,50.00%
50,Fullerton,3,FTF,05061,05061,Management,10,4,,,,,2,10,50.00%
50,Fullerton,3,FTF,05061,05061,Management,10,4,,,,,2,11,50.00%
50,Fullerton,3,FTF,05061,05061,Management,10,2,,,,,,12,
50,Fullerton,3,FTF,05061,05061,Management,10,2,,,,,,13,
50,Fullerton,3,FTF,05061,05061,Management,10,1,,,,,,14,
50,Fullerton,3,FTF,05061,05061,Management,10,1,,,,,,15,
50,Fullerton,3,FTF,05082 + 05083,05083,Travel and Tourism/Tourism Management,2,1,,,,,1,1,100.00%
50,Fullerton,3,FTF,05082 + 05083,05083,Travel and Tourism/Tourism Management,2,1,,,,,1,2,100.00%
50,Fullerton,3,FTF,05082 + 05083,05083,Travel and Tourism/Tourism Management,2,1,,,,,,3,
50,Fullerton,3,FTF,05082 + 05083,05083,Travel and Tourism/Tourism Management,2,1,,,,,1,4,100.00%
50,Fullerton,3,FTF,05082 + 05083,05083,Travel and Tourism/Tourism Management,2,1,,,,,1,5,100.00%
50,Fullerton,3,FTF,05082 + 05083,05083,Travel and Tourism/Tourism Management,2,1,,,,,1,6,100.00%
50,Fullerton,3,FTF,05082 + 05083,05083,Travel and Tourism/Tourism Management,2,1,,,,,1,7,100.00%
