Campus,Location,Select Student Path,Select Entry Status,HEGIS At Exit,HEGIS for Tableau,Select Major at Exit,Potential # of Students,Number of Students Still Enrolled,# of Students Found with Earnings in at Least 1 Qtr,Median Annual Earnings in at Least 1 Qtr,# of Students Found with Earnings in all 4 Qtrs,Median Annual Earnings in all 4 Qtrs,Year
10,Pomona,2,FTF + FTT,08231 + 08232,08232,Child Development,37,1,1,,,,11
10,Pomona,2,FTF + FTT,08231 + 08232,08232,Child Development,37,,,,,,12
10,Pomona,2,FTF + FTT,08231 + 08232,08232,Child Development,37,,,,,,13
10,Pomona,2,FTF + FTT,08231 + 08232,08232,Child Development,37,,,,,,14
10,Pomona,2,FTF + FTT,08231 + 08232,08232,Child Development,37,,,,,,15
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,771,559,"$8,054",310,"$13,522",1
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,409,316,"$8,311",194,"$13,661",2
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,205,164,"$10,753",118,"$14,180",3
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,95,83,"$13,813",60,"$16,978",4
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,50,41,"$17,260",32,"$19,250",5
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,23,19,"$19,647",14,"$20,909",6
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,7,5,"$20,891",4,,7
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,4,4,,4,,8
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,1,1,,1,,9
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,1,1,,1,,10
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,1,1,,1,,11
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,,,,,,12
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,,,,,,13
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,,,,,,14
10,Pomona,2,FTF + FTT,08351,08351,Kinesiology,771,,,,,,15
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,1,1,,,,1
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,2
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,3
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,4
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,5
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,6
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,7
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,8
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,9
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,10
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,11
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,12
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,13
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,14
10,Pomona,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,1,,,,,,15
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,678,385,"$6,535",172,"$12,918",1
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,376,214,"$7,135",89,"$13,435",2
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,216,133,"$8,318",65,"$14,517",3
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,96,61,"$11,131",32,"$19,446",4
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,40,25,"$19,101",19,"$25,134",5
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,14,9,"$22,392",6,"$22,488",6
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,3,2,,1,,7
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,2,1,,,,8
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,2,2,,2,,9
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,2,2,,2,,10
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,,,,,,11
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,,,,,,12
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,,,,,,13
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,,,,,,14
10,Pomona,2,FTF + FTT,09021,09021,Aerospace Engineering,678,,,,,,15
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,430,215,"$8,020",100,"$12,472",1
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,279,144,"$6,732",67,"$13,290",2
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,160,89,"$8,550",50,"$14,724",3
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,72,48,"$7,737",25,"$14,748",4
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,39,24,"$8,669",16,"$11,945",5
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,19,12,"$4,560",5,"$11,357",6
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,7,2,,1,,7
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,6,2,,2,,8
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,4,1,,1,,9
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,2,1,,1,,10
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,2,1,,1,,11
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,2,2,,1,,12
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,1,1,,1,,13
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,,,,,,14
10,Pomona,2,FTF + FTT,09061,09061,Chemical Engineering,430,,,,,,15
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175","1,175",748,"$8,670",384,"$15,450",1
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",660,432,"$10,168",257,"$15,191",2
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",370,254,"$11,852",165,"$16,347",3
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",173,120,"$15,834",85,"$20,210",4
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",81,60,"$19,295",42,"$23,250",5
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",34,27,"$21,813",20,"$30,592",6
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",18,13,"$24,375",12,"$25,404",7
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",9,7,"$26,787",6,"$28,577",8
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",6,4,,2,,9
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",4,1,,1,,10
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",3,1,,1,,11
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",1,,,,,12
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",,,,,,13
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",,,,,,14
10,Pomona,2,FTF + FTT,09081,09081,Civil Engineering,"1,175",,,,,,15
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177","1,177",721,"$8,245",352,"$14,840",1
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",605,358,"$8,730",188,"$14,030",2
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",331,206,"$10,823",122,"$16,158",3
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",161,105,"$13,628",71,"$17,235",4
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",79,59,"$19,312",43,"$22,214",5
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",28,24,"$19,301",19,"$25,984",6
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",11,9,"$21,157",8,"$22,335",7
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",5,4,,3,,8
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",1,1,,1,,9
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",1,1,,1,,10
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",1,1,,1,,11
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",1,1,,,,12
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",1,1,,1,,13
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",1,1,,,,14
10,Pomona,2,FTF + FTT,09091,09091,Electrical Engineering,"1,177",,,,,,15
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,538,302,"$6,614",140,"$12,630",1
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,282,154,"$6,546",73,"$11,811",2
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,170,99,"$7,244",49,"$14,459",3
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,81,48,"$8,910",25,"$12,203",4
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,38,23,"$8,902",13,"$13,254",5
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,20,11,"$12,273",9,"$17,374",6
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,10,3,,2,,7
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,5,1,,,,8
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,2,1,,1,,9
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,1,1,,1,,10
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,,,,,,11
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,,,,,,12
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,,,,,,13
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,,,,,,14
10,Pomona,2,FTF + FTT,09094,09094,Computer Engineering,538,,,,,,15
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557","1,557",964,"$8,001",460,"$14,089",1
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",809,495,"$9,302",258,"$15,100",2
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",426,295,"$10,880",155,"$16,874",3
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",216,149,"$14,950",90,"$21,796",4
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",107,73,"$16,209",52,"$21,705",5
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",44,34,"$23,060",27,"$30,375",6
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",20,17,"$27,122",13,"$29,740",7
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",8,5,"$56,760",5,"$56,760",8
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",4,3,,3,,9
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",4,2,,2,,10
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",3,2,,2,,11
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",2,2,,2,,12
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",2,2,,2,,13
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",2,2,,2,,14
10,Pomona,2,FTF + FTT,09101,09101,Mechanical Engineering,"1,557",,,,,,15
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,301,159,"$6,744",69,"$15,076",1
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,201,113,"$8,210",62,"$12,527",2
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,119,80,"$8,318",44,"$14,725",3
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,66,40,"$12,198",24,"$16,792",4
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,40,26,"$9,788",12,"$14,991",5
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,20,12,"$16,310",9,"$17,214",6
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,9,5,"$23,381",5,"$23,381",7
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,4,3,,1,,8
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,3,2,,2,,9
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,1,1,,,,10
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,1,1,,,,11
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,1,1,,,,12
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,1,1,,1,,13
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,,,,,,14
10,Pomona,2,FTF + FTT,09131,09131,Industrial Engineering,301,,,,,,15
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,230,132,"$8,656",66,"$17,217",1
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,151,96,"$9,055",49,"$16,143",2
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,89,57,"$11,246",36,"$18,666",3
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,60,39,"$11,477",22,"$17,805",4
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,38,29,"$9,088",14,"$16,565",5
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,22,17,"$12,771",11,"$16,603",6
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,13,9,"$35,666",7,"$44,823",7
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,7,7,"$47,369",4,,8
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,4,4,,4,,9
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,4,4,,4,,10
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,2,2,,1,,11
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,1,1,,1,,12
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,1,1,,1,,13
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,1,1,,1,,14
10,Pomona,2,FTF + FTT,09134,09134,Manufacturing Engineering,230,,,,,,15
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,12,9,"$3,084",4,,1
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,2,1,,1,,2
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,,,,,,3
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,,,,,,4
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,,,,,,5
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,,,,,,6
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,,,,,,7
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,,,,,,8
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,,,,,,9
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,,,,,,10
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,,,,,,11
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,,,,,,12
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,,,,,,13
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,,,,,,14
10,Pomona,2,FTF + FTT,09151,09151,Materials Engineering,12,,,,,,15
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,286,178,"$9,571",98,"$14,434",1
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,144,101,"$9,778",49,"$16,349",2
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,95,61,"$9,783",33,"$16,704",3
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,67,47,"$11,158",27,"$22,061",4
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,39,28,"$18,386",19,"$24,128",5
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,21,16,"$27,891",14,"$27,891",6
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,9,5,"$22,860",3,,7
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,3,3,,3,,8
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,1,1,,1,,9
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,,,,,,10
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,,,,,,11
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,,,,,,12
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,,,,,,13
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,,,,,,14
10,Pomona,2,FTF + FTT,09251,09251,Engineering Technology,286,,,,,,15
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,459,301,"$9,702",163,"$16,370",1
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,279,186,"$11,429",108,"$14,325",2
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,177,127,"$12,175",69,"$19,467",3
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,98,61,"$13,320",38,"$21,559",4
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,57,42,"$14,145",24,"$21,818",5
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,34,26,"$13,535",20,"$16,081",6
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,15,12,"$23,737",7,"$40,220",7
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,9,8,"$31,165",7,"$33,408",8
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,1,1,,1,,9
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,1,1,,1,,10
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,1,1,,,,11
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,,,,,,12
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,,,,,,13
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,,,,,,14
10,Pomona,2,FTF + FTT,09254,09254,Construction Engineering Technology,459,,,,,,15
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,475,290,"$8,429",142,"$15,904",1
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,228,140,"$9,173",79,"$15,152",2
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,131,75,"$11,904",39,"$21,732",3
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,74,42,"$9,609",25,"$18,456",4
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,46,27,"$17,479",17,"$19,293",5
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,14,9,"$12,000",6,"$16,324",6
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,10,4,,1,,7
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,4,,,,,8
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,3,1,,,,9
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,2,,,,,10
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,2,,,,,11
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,,,,,,12
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,,,,,,13
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,,,,,,14
10,Pomona,2,FTF + FTT,09255,09255,Electronic Engineering Technology,475,,,,,,15
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,110,69,"$6,408",31,"$15,126",1
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,93,60,"$9,639",34,"$14,471",2
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,54,36,"$7,648",18,"$16,224",3
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,16,10,"$14,417",8,"$18,203",4
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,6,4,,3,,5
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,2,,,,,6
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,1,,,,,7
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,1,,,,,8
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,1,,,,,9
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,,,,,,10
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,,,,,,11
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,,,,,,12
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,,,,,,13
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,,,,,,14
10,Pomona,2,FTF + FTT,09257,09257,Mechanical Engineering Technology,110,,,,,,15
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,376,238,"$7,649",129,"$13,165",1
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,182,121,"$6,643",60,"$14,274",2
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,133,92,"$12,129",61,"$16,719",3
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,91,62,"$12,391",40,"$18,814",4
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,63,48,"$11,391",26,"$25,646",5
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,32,24,"$13,595",16,"$19,288",6
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,10,8,"$16,535",6,"$20,687",7
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,3,2,,2,,8
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,1,1,,1,,9
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,,,,,,10
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,,,,,,11
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,,,,,,12
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,,,,,,13
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,,,,,,14
10,Pomona,2,FTF + FTT,10021 + 10022,10022,Art,376,,,,,,15
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,35,23,"$10,435",11,"$18,999",1
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,13,10,"$11,068",6,"$15,604",2
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,6,5,"$5,569",5,"$5,569",3
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,3,3,,2,,4
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,2,1,,1,,5
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,1,1,,1,,6
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,,,,,,7
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,,,,,,8
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,,,,,,9
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,,,,,,10
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,,,,,,11
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,,,,,,12
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,,,,,,13
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,,,,,,14
10,Pomona,2,FTF + FTT,10031,10031,Art History,35,,,,,,15
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,3,1,,,,1
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,3,1,,1,,2
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,2,2,,1,,3
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,2,1,,,,4
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,1,1,,,,5
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,1,1,,,,6
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,1,1,,,,7
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,,,,,,8
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,,,,,,9
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,,,,,,10
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,,,,,,11
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,,,,,,12
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,,,,,,13
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,,,,,,14
10,Pomona,2,FTF + FTT,10041,10041,Music - Performance,3,,,,,,15
10,Pomona,2,FTF + FTT,10051,10051,Music,282,282,182,"$5,810",82,"$12,164",1
10,Pomona,2,FTF + FTT,10051,10051,Music,282,114,76,"$6,849",42,"$15,435",2
10,Pomona,2,FTF + FTT,10051,10051,Music,282,63,49,"$7,805",31,"$11,696",3
10,Pomona,2,FTF + FTT,10051,10051,Music,282,33,21,"$13,611",18,"$15,102",4
10,Pomona,2,FTF + FTT,10051,10051,Music,282,21,17,"$10,153",11,"$18,614",5
10,Pomona,2,FTF + FTT,10051,10051,Music,282,8,7,"$5,177",3,,6
10,Pomona,2,FTF + FTT,10051,10051,Music,282,1,1,,1,,7
10,Pomona,2,FTF + FTT,10051,10051,Music,282,,,,,,8
10,Pomona,2,FTF + FTT,10051,10051,Music,282,,,,,,9
10,Pomona,2,FTF + FTT,10051,10051,Music,282,,,,,,10
10,Pomona,2,FTF + FTT,10051,10051,Music,282,,,,,,11
10,Pomona,2,FTF + FTT,10051,10051,Music,282,,,,,,12
10,Pomona,2,FTF + FTT,10051,10051,Music,282,,,,,,13
10,Pomona,2,FTF + FTT,10051,10051,Music,282,,,,,,14
10,Pomona,2,FTF + FTT,10051,10051,Music,282,,,,,,15
10,Pomona,2,FTF + FTT,10052,10052,Music Education,32,32,19,"$9,108",12,"$10,294",1
10,Pomona,2,FTF + FTT,10052,10052,Music Education,32,22,14,"$6,634",7,"$8,007",2
10,Pomona,2,FTF + FTT,10052,10052,Music Education,32,15,8,"$5,205",4,,3
10,Pomona,2,FTF + FTT,10052,10052,Music Education,32,6,3,,1,,4
10,Pomona,2,FTF + FTT,10052,10052,Music Education,32,4,4,,1,,5
10,Pomona,2,FTF + FTT,10052,10052,Music Education,32,1,1,,,,6
