Campus,Location,Select Student Path,Select Entry Status,HEGIS At Exit,HEGIS for Tableau,Select Major at Exit,Potential # of Students,Number of Students Still Enrolled,# of Students Found with Earnings in at Least 1 Qtr,Median Annual Earnings in at Least 1 Qtr,# of Students Found with Earnings in all 4 Qtrs,Median Annual Earnings in all 4 Qtrs,Year
40,Long Beach,2,FTF + FTT,10051,10051,Music,40,,,,,,12
40,Long Beach,2,FTF + FTT,10051,10051,Music,40,,,,,,13
40,Long Beach,2,FTF + FTT,10051,10051,Music,40,,,,,,14
40,Long Beach,2,FTF + FTT,10051,10051,Music,40,,,,,,15
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,150,100,"$6,461",48,"$12,122",1
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,74,51,"$5,898",30,"$10,334",2
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,53,41,"$6,683",21,"$11,627",3
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,26,23,"$10,524",13,"$13,857",4
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,7,7,"$10,485",5,"$21,085",5
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,1,1,,1,,6
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,1,1,,1,,7
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,,,,,,8
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,,,,,,9
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,,,,,,10
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,,,,,,11
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,,,,,,12
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,,,,,,13
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,,,,,,14
40,Long Beach,2,FTF + FTT,10071,10071,Theatre Arts,150,,,,,,15
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,70,45,"$2,905",13,"$11,296",1
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,25,17,"$3,985",8,"$8,840",2
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,16,15,"$4,718",8,"$8,642",3
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,8,8,"$8,203",6,"$9,432",4
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,3,3,,2,,5
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,1,1,,1,,6
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,1,1,,1,,7
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,,,,,,8
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,,,,,,9
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,,,,,,10
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,,,,,,11
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,,,,,,12
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,,,,,,13
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,,,,,,14
40,Long Beach,2,FTF + FTT,10081,10081,Dance,70,,,,,,15
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,10,4,,1,,1
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,7,4,,1,,2
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,3,1,,,,3
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,,,,,,4
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,,,,,,5
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,,,,,,6
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,,,,,,7
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,,,,,,8
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,,,,,,9
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,,,,,,10
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,,,,,,11
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,,,,,,12
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,,,,,,13
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,,,,,,14
40,Long Beach,2,FTF + FTT,10082,10082,Dance - Performance,10,,,,,,15
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,128,71,"$6,552",37,"$13,395",1
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,67,43,"$5,426",19,"$8,495",2
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,50,37,"$9,038",23,"$11,837",3
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,18,8,"$5,658",4,,4
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,7,4,,3,,5
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,,,,,,6
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,,,,,,7
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,,,,,,8
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,,,,,,9
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,,,,,,10
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,,,,,,11
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,,,,,,12
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,,,,,,13
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,,,,,,14
40,Long Beach,2,FTF + FTT,10091,10091,Graphic Design,128,,,,,,15
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,287,167,"$5,604",66,"$11,306",1
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,116,75,"$7,295",43,"$10,791",2
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,79,56,"$7,864",38,"$10,814",3
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,30,20,"$12,627",16,"$12,721",4
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,11,6,"$14,064",5,"$13,400",5
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,4,3,,3,,6
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,3,2,,,,7
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,3,1,,1,,8
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,3,1,,,,9
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,2,,,,,10
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,,,,,,11
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,,,,,,12
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,,,,,,13
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,,,,,,14
40,Long Beach,2,FTF + FTT,10101,10101,Cinema/Film,287,,,,,,15
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,5,5,"$7,764",2,,1
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,2
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,3
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,4
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,5
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,6
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,7
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,8
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,9
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,10
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,11
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,12
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,13
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,14
40,Long Beach,2,FTF + FTT,11011 + 11013,11013,World Languages and Cultures/Translation,5,,,,,,15
40,Long Beach,2,FTF + FTT,11021,11021,French,15,15,9,"$14,673",7,"$14,843",1
40,Long Beach,2,FTF + FTT,11021,11021,French,15,9,4,,2,,2
40,Long Beach,2,FTF + FTT,11021,11021,French,15,7,2,,1,,3
40,Long Beach,2,FTF + FTT,11021,11021,French,15,5,2,,,,4
40,Long Beach,2,FTF + FTT,11021,11021,French,15,2,1,,,,5
40,Long Beach,2,FTF + FTT,11021,11021,French,15,,,,,,6
40,Long Beach,2,FTF + FTT,11021,11021,French,15,,,,,,7
40,Long Beach,2,FTF + FTT,11021,11021,French,15,,,,,,8
40,Long Beach,2,FTF + FTT,11021,11021,French,15,,,,,,9
40,Long Beach,2,FTF + FTT,11021,11021,French,15,,,,,,10
40,Long Beach,2,FTF + FTT,11021,11021,French,15,,,,,,11
40,Long Beach,2,FTF + FTT,11021,11021,French,15,,,,,,12
40,Long Beach,2,FTF + FTT,11021,11021,French,15,,,,,,13
40,Long Beach,2,FTF + FTT,11021,11021,French,15,,,,,,14
40,Long Beach,2,FTF + FTT,11021,11021,French,15,,,,,,15
40,Long Beach,2,FTF + FTT,11031,11031,German,12,12,9,"$12,855",4,,1
40,Long Beach,2,FTF + FTT,11031,11031,German,12,8,6,"$13,950",4,,2
40,Long Beach,2,FTF + FTT,11031,11031,German,12,6,3,,2,,3
40,Long Beach,2,FTF + FTT,11031,11031,German,12,3,2,,1,,4
40,Long Beach,2,FTF + FTT,11031,11031,German,12,1,,,,,5
40,Long Beach,2,FTF + FTT,11031,11031,German,12,,,,,,6
40,Long Beach,2,FTF + FTT,11031,11031,German,12,,,,,,7
40,Long Beach,2,FTF + FTT,11031,11031,German,12,,,,,,8
40,Long Beach,2,FTF + FTT,11031,11031,German,12,,,,,,9
40,Long Beach,2,FTF + FTT,11031,11031,German,12,,,,,,10
40,Long Beach,2,FTF + FTT,11031,11031,German,12,,,,,,11
40,Long Beach,2,FTF + FTT,11031,11031,German,12,,,,,,12
40,Long Beach,2,FTF + FTT,11031,11031,German,12,,,,,,13
40,Long Beach,2,FTF + FTT,11031,11031,German,12,,,,,,14
40,Long Beach,2,FTF + FTT,11031,11031,German,12,,,,,,15
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,73,45,"$13,522",33,"$17,122",1
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,38,25,"$10,683",18,"$14,163",2
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,24,18,"$9,127",10,"$11,736",3
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,12,9,"$12,835",7,"$12,872",4
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,6,5,"$13,309",4,,5
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,1,1,,1,,6
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,1,1,,1,,7
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,,,,,,8
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,,,,,,9
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,,,,,,10
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,,,,,,11
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,,,,,,12
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,,,,,,13
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,,,,,,14
40,Long Beach,2,FTF + FTT,11051,11051,Spanish,73,,,,,,15
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,29,14,"$11,584",10,"$15,026",1
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,13,7,"$3,103",2,,2
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,5,1,,1,,3
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,3,1,,1,,4
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,1,1,,1,,5
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,,,,,,6
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,,,,,,7
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,,,,,,8
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,,,,,,9
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,,,,,,10
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,,,,,,11
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,,,,,,12
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,,,,,,13
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,,,,,,14
40,Long Beach,2,FTF + FTT,11081,11081,Japanese,29,,,,,,15
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,400,256,"$8,102",136,"$13,674",1
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,283,196,"$8,361",118,"$12,845",2
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,216,160,"$9,565",106,"$13,839",3
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,80,59,"$10,414",45,"$15,349",4
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,32,25,"$13,344",18,"$14,356",5
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,11,8,"$17,374",7,"$17,313",6
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,9,7,"$38,602",7,"$38,602",7
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,5,3,,3,,8
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,1,1,,1,,9
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,,,,,,10
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,,,,,,11
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,,,,,,12
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,,,,,,13
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,,,,,,14
40,Long Beach,2,FTF + FTT,12011,12011,Health Science,400,,,,,,15
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,333,203,"$8,881",119,"$14,208",1
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,232,163,"$10,573",107,"$13,832",2
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,174,138,"$10,874",99,"$14,722",3
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,73,57,"$15,317",44,"$19,211",4
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,32,23,"$22,316",20,"$22,876",5
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,14,10,"$18,696",10,"$18,696",6
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,4,4,,4,,7
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,3,3,,3,,8
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,1,1,,,,9
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,,,,,,10
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,,,,,,11
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,,,,,,12
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,,,,,,13
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,,,,,,14
40,Long Beach,2,FTF + FTT,12021,12021,Health Care Management/Administration,333,,,,,,15
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,57,36,"$14,312",26,"$17,284",1
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,27,21,"$10,216",12,"$16,606",2
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,15,12,"$7,929",8,"$13,661",3
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,6,6,"$17,661",5,"$18,693",4
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,3,3,,2,,5
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,,,,,,6
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,,,,,,7
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,,,,,,8
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,,,,,,9
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,,,,,,10
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,,,,,,11
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,,,,,,12
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,,,,,,13
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,,,,,,14
40,Long Beach,2,FTF + FTT,12204,12204,Speech Language Pathology,57,,,,,,15
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,7,3,,2,,1
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,2,1,,1,,2
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,1,,,,,3
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,1,,,,,4
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,1,,,,,5
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,,,,,,6
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,,,,,,7
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,,,,,,8
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,,,,,,9
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,,,,,,10
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,,,,,,11
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,,,,,,12
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,,,,,,13
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,,,,,,14
40,Long Beach,2,FTF + FTT,12251 + 12253,12253,Radiologic Science & Technology,7,,,,,,15
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,724,500,"$7,471",271,"$13,016",1
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,483,364,"$8,839",229,"$12,937",2
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,374,305,"$11,118",221,"$14,035",3
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,200,164,"$12,724",121,"$15,736",4
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,86,68,"$14,392",51,"$17,401",5
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,39,35,"$15,584",24,"$24,297",6
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,18,15,"$17,637",11,"$23,276",7
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,7,5,"$13,351",4,,8
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,2,2,,1,,9
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,1,1,,,,10
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,,,,,,11
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,,,,,,12
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,,,,,,13
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,,,,,,14
40,Long Beach,2,FTF + FTT,13011,13011,Family and Consumer Sciences,724,,,,,,15
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,158,98,"$9,502",60,"$14,935",1
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,89,54,"$9,471",35,"$12,337",2
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,56,35,"$7,784",21,"$12,235",3
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,32,21,"$12,221",15,"$13,597",4
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,14,10,"$19,617",10,"$19,617",5
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,6,6,"$24,950",5,"$25,668",6
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,5,5,"$22,865",4,,7
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,1,1,,1,,8
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,,,,,,9
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,,,,,,10
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,,,,,,11
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,,,,,,12
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,,,,,,13
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,,,,,,14
40,Long Beach,2,FTF + FTT,13061,13061,Dietetics/Nutritional Science,158,,,,,,15
40,Long Beach,2,FTF + FTT,15011,15011,English,308,308,211,"$9,404",122,"$14,875",1
40,Long Beach,2,FTF + FTT,15011,15011,English,308,153,108,"$10,985",74,"$14,839",2
40,Long Beach,2,FTF + FTT,15011,15011,English,308,96,68,"$10,904",46,"$14,877",3
40,Long Beach,2,FTF + FTT,15011,15011,English,308,43,28,"$11,280",20,"$16,987",4
40,Long Beach,2,FTF + FTT,15011,15011,English,308,21,18,"$15,650",13,"$18,362",5
40,Long Beach,2,FTF + FTT,15011,15011,English,308,8,7,"$22,066",6,"$27,120",6
40,Long Beach,2,FTF + FTT,15011,15011,English,308,6,4,,2,,7
40,Long Beach,2,FTF + FTT,15011,15011,English,308,5,4,,3,,8
40,Long Beach,2,FTF + FTT,15011,15011,English,308,4,3,,3,,9
40,Long Beach,2,FTF + FTT,15011,15011,English,308,2,2,,2,,10
40,Long Beach,2,FTF + FTT,15011,15011,English,308,2,2,,2,,11
40,Long Beach,2,FTF + FTT,15011,15011,English,308,1,1,,1,,12
40,Long Beach,2,FTF + FTT,15011,15011,English,308,,,,,,13
40,Long Beach,2,FTF + FTT,15011,15011,English,308,,,,,,14
40,Long Beach,2,FTF + FTT,15011,15011,English,308,,,,,,15
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,36,25,"$3,094",6,"$12,390",1
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,29,20,"$4,744",9,"$11,100",2
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,28,18,"$14,791",13,"$15,984",3
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,21,15,"$6,079",5,"$20,770",4
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,9,5,"$23,499",3,,5
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,4,2,,1,,6
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,2,2,,1,,7
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,,,,,,8
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,,,,,,9
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,,,,,,10
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,,,,,,11
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,,,,,,12
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,,,,,,13
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,,,,,,14
40,Long Beach,2,FTF + FTT,15031,15031,Comparative Literature,36,,,,,,15
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,15,8,"$13,887",4,,1
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,10,6,"$12,880",5,"$14,201",2
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,10,7,"$11,732",4,,3
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,5,3,,3,,4
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,4,2,,2,,5
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,1,1,,1,,6
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,,,,,,7
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,,,,,,8
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,,,,,,9
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,,,,,,10
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,,,,,,11
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,,,,,,12
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,,,,,,13
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,,,,,,14
40,Long Beach,2,FTF + FTT,15041,15041,Classics,15,,,,,,15
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,78,38,"$9,936",21,"$14,111",1
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,41,24,"$7,707",14,"$11,893",2
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,30,20,"$7,707",12,"$11,312",3
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,10,7,"$14,335",6,"$14,469",4
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,5,4,,3,,5
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,1,1,,,,6
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,,,,,,7
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,,,,,,8
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,,,,,,9
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,,,,,,10
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,,,,,,11
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,,,,,,12
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,,,,,,13
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,,,,,,14
40,Long Beach,2,FTF + FTT,15051,15051,Linguistics,78,,,,,,15
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,597,432,"$7,312",226,"$15,385",1
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,368,288,"$9,914",195,"$13,441",2
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,267,215,"$10,147",144,"$14,198",3
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,138,118,"$11,749",77,"$14,862",4
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,74,61,"$14,883",44,"$19,965",5
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,33,30,"$17,010",19,"$27,881",6
