Campus,Location,Student Path,Entry Stat,HEGIS at Exit,HEGIS For Tableau,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
10,Pomona ,2,FTF + FTT,20011 + 20013,20013,Psychology,Finance & Insurance,31,"$39,251.00","$39,636.00",25,"$48,702.00","$53,148.00"
10,Pomona ,2,FTF + FTT,20011 + 20013,20013,Psychology,Real Estate & Rental & Leasing,12,"$39,027.00","$35,148.00",9,"$56,019.00","$59,331.00"
10,Pomona ,2,FTF + FTT,20011 + 20013,20013,Psychology,"Professional, Scientific, & Technical Skills",25,"$16,552.00","$23,590.00",17,"$34,139.00","$41,224.00"
10,Pomona ,2,FTF + FTT,20011 + 20013,20013,Psychology,Management of Companies & Enterprises,,,,1,,
10,Pomona ,2,FTF + FTT,20011 + 20013,20013,Psychology,Admin & Support & Waste Mgmt & Remediation,31,"$20,896.00","$22,668.00",21,"$19,442.00","$25,900.00"
10,Pomona ,2,FTF + FTT,20011 + 20013,20013,Psychology,Educational Services,35,"$20,518.00","$22,338.00",26,"$34,805.00","$39,031.00"
10,Pomona ,2,FTF + FTT,20011 + 20013,20013,Psychology,Health Care & Social Assistance,53,"$25,832.00","$28,402.00",55,"$37,850.00","$36,999.00"
10,Pomona ,2,FTF + FTT,20011 + 20013,20013,Psychology,"Arts, Entertainment, & Recreation",17,"$16,598.00","$19,783.00",7,"$38,854.00","$45,696.00"
10,Pomona ,2,FTF + FTT,20011 + 20013,20013,Psychology,Accommodation & Food Services,61,"$21,580.00","$21,433.00",24,"$29,286.00","$36,205.00"
10,Pomona ,2,FTF + FTT,20011 + 20013,20013,Psychology,Other Services,15,"$10,482.00","$15,214.00",7,"$42,499.00","$41,470.00"
10,Pomona ,2,FTF + FTT,20011 + 20013,20013,Psychology,Non-Classified,3,,,1,,
10,Pomona ,2,FTF + FTT,20011 + 20013,20013,Psychology,Government,23,"$60,130.00","$60,369.00",18,"$54,636.00","$65,498.00"
10,Pomona ,2,FTF + FTT,20011 + 20013,20013,Psychology,Wages - No NAICS Code,4,,,4,,
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,"Agriculture, Forestry, Fishing, & Hunting",,,,1,,
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Utilities,1,,,1,,
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Construction,1,,,2,,
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Manufacturing,4,,,3,,
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Wholesale Trade,3,,,1,,
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Retail Trade,13,"$24,543.00","$32,015.00",8,"$41,994.00","$57,973.00"
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Information,2,,,1,,
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Finance & Insurance,6,"$34,790.00","$34,416.00",5,"$43,045.00","$43,509.00"
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Real Estate & Rental & Leasing,1,,,2,,
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,"Professional, Scientific, & Technical Skills",3,,,5,"$33,098.00","$28,680.00"
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Admin & Support & Waste Mgmt & Remediation,4,,,4,,
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Educational Services,6,"$41,320.00","$40,952.00",6,"$35,723.00","$40,650.00"
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Health Care & Social Assistance,7,"$26,132.00","$40,700.00",10,"$59,392.00","$66,420.00"
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,"Arts, Entertainment, & Recreation",3,,,1,,
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Accommodation & Food Services,7,"$24,836.00","$25,575.00",5,"$27,039.00","$31,824.00"
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Other Services,2,,,2,,
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Government,15,"$83,991.00","$95,509.00",14,"$58,528.00","$81,145.00"
10,Pomona ,2,FTF + FTT,20991,20991,Behavioral Science,Wages - No NAICS Code,1,,,2,,
10,Pomona ,2,FTF + FTT,21041,21041,Social Work,Retail Trade,2,,,,,
10,Pomona ,2,FTF + FTT,21041,21041,Social Work,"Professional, Scientific, & Technical Skills",1,,,,,
10,Pomona ,2,FTF + FTT,21041,21041,Social Work,Health Care & Social Assistance,1,,,,,
10,Pomona ,2,FTF + FTT,21041,21041,Social Work,"Arts, Entertainment, & Recreation",1,,,,,
10,Pomona ,2,FTF + FTT,21041,21041,Social Work,Accommodation & Food Services,2,,,,,
10,Pomona ,2,FTF + FTT,21041,21041,Social Work,Government,1,,,,,
10,Pomona ,2,FTF + FTT,22011,22011,Social Science,Construction,1,,,,,
10,Pomona ,2,FTF + FTT,22011,22011,Social Science,Manufacturing,1,,,,,
10,Pomona ,2,FTF + FTT,22011,22011,Social Science,Retail Trade,4,,,2,,
10,Pomona ,2,FTF + FTT,22011,22011,Social Science,Finance & Insurance,1,,,3,,
10,Pomona ,2,FTF + FTT,22011,22011,Social Science,Admin & Support & Waste Mgmt & Remediation,2,,,1,,
10,Pomona ,2,FTF + FTT,22011,22011,Social Science,Educational Services,2,,,,,
10,Pomona ,2,FTF + FTT,22011,22011,Social Science,Health Care & Social Assistance,1,,,2,,
10,Pomona ,2,FTF + FTT,22011,22011,Social Science,Accommodation & Food Services,4,,,3,,
10,Pomona ,2,FTF + FTT,22011,22011,Social Science,Other Services,1,,,,,
10,Pomona ,2,FTF + FTT,22011,22011,Social Science,Non-Classified,,,,1,,
10,Pomona ,2,FTF + FTT,22011,22011,Social Science,Government,1,,,1,,
10,Pomona ,2,FTF + FTT,22011,22011,Social Science,Wages - No NAICS Code,1,,,,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,Manufacturing,2,,,1,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,Wholesale Trade,2,,,,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,Retail Trade,9,"$25,074.00","$26,217.00",4,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,Finance & Insurance,2,,,1,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,Real Estate & Rental & Leasing,1,,,1,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,"Professional, Scientific, & Technical Skills",3,,,2,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,Admin & Support & Waste Mgmt & Remediation,4,,,1,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,Educational Services,5,"$12,849.00","$24,411.00",4,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,Health Care & Social Assistance,5,"$25,426.00","$28,834.00",1,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,"Arts, Entertainment, & Recreation",1,,,,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,Accommodation & Food Services,13,"$20,929.00","$22,252.00",3,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,Other Services,1,,,,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,Government,1,,,1,,
10,Pomona ,2,FTF + FTT,22021,22021,Anthropology,Wages - No NAICS Code,1,,,1,,
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Construction,2,,,3,,
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Manufacturing,3,,,2,,
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Wholesale Trade,7,"$24,141.00","$45,180.00",6,"$36,848.00","$75,739.00"
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Retail Trade,21,"$18,869.00","$27,412.00",7,"$34,222.00","$41,027.00"
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Transportation & Warehousing,3,,,4,,
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Information,1,,,,,
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Finance & Insurance,10,"$45,663.00","$52,966.00",8,"$60,721.00","$74,486.00"
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Real Estate & Rental & Leasing,1,,,2,,
10,Pomona ,2,FTF + FTT,22041,22041,Economics,"Professional, Scientific, & Technical Skills",3,,,2,,
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Admin & Support & Waste Mgmt & Remediation,2,,,2,,
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Educational Services,2,,,3,,
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Health Care & Social Assistance,2,,,1,,
10,Pomona ,2,FTF + FTT,22041,22041,Economics,"Arts, Entertainment, & Recreation",4,,,,,
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Accommodation & Food Services,11,"$25,914.00","$27,102.00",2,,
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Other Services,1,,,,,
10,Pomona ,2,FTF + FTT,22041,22041,Economics,Government,1,,,1,,
10,Pomona ,2,FTF + FTT,22051,22051,History,"Agriculture, Forestry, Fishing, & Hunting",3,,,1,,
10,Pomona ,2,FTF + FTT,22051,22051,History,Utilities,1,,,1,,
10,Pomona ,2,FTF + FTT,22051,22051,History,Construction,2,,,9,"$57,089.00","$65,971.00"
10,Pomona ,2,FTF + FTT,22051,22051,History,Manufacturing,7,"$30,462.00","$25,219.00",5,"$52,320.00","$45,745.00"
10,Pomona ,2,FTF + FTT,22051,22051,History,Wholesale Trade,12,"$38,619.00","$32,891.00",7,"$44,482.00","$41,016.00"
10,Pomona ,2,FTF + FTT,22051,22051,History,Retail Trade,58,"$18,617.00","$22,452.00",25,"$29,739.00","$38,428.00"
10,Pomona ,2,FTF + FTT,22051,22051,History,Transportation & Warehousing,11,"$31,812.00","$31,906.00",8,"$47,813.00","$47,993.00"
10,Pomona ,2,FTF + FTT,22051,22051,History,Information,5,"$34,011.00","$45,390.00",3,,
10,Pomona ,2,FTF + FTT,22051,22051,History,Finance & Insurance,6,"$43,034.00","$43,184.00",7,"$27,999.00","$69,605.00"
10,Pomona ,2,FTF + FTT,22051,22051,History,Real Estate & Rental & Leasing,2,,,2,,
10,Pomona ,2,FTF + FTT,22051,22051,History,"Professional, Scientific, & Technical Skills",12,"$30,851.00","$31,057.00",6,"$43,600.00","$38,868.00"
10,Pomona ,2,FTF + FTT,22051,22051,History,Management of Companies & Enterprises,,,,1,,
10,Pomona ,2,FTF + FTT,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,16,"$25,061.00","$27,089.00",11,"$47,384.00","$40,915.00"
10,Pomona ,2,FTF + FTT,22051,22051,History,Educational Services,16,"$12,059.00","$20,690.00",6,"$28,573.00","$35,618.00"
10,Pomona ,2,FTF + FTT,22051,22051,History,Health Care & Social Assistance,8,"$36,017.00","$32,563.00",7,"$43,130.00","$42,043.00"
10,Pomona ,2,FTF + FTT,22051,22051,History,"Arts, Entertainment, & Recreation",10,"$22,847.00","$22,387.00",2,,
10,Pomona ,2,FTF + FTT,22051,22051,History,Accommodation & Food Services,32,"$18,928.00","$20,587.00",8,"$35,767.00","$35,378.00"
10,Pomona ,2,FTF + FTT,22051,22051,History,Other Services,7,"$26,644.00","$28,150.00",6,"$22,119.00","$40,159.00"
10,Pomona ,2,FTF + FTT,22051,22051,History,Non-Classified,1,,,,,
10,Pomona ,2,FTF + FTT,22051,22051,History,Government,14,"$74,291.00","$73,381.00",7,"$95,752.00","$94,315.00"
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,"Agriculture, Forestry, Fishing, & Hunting",,,,1,,
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Utilities,,,,2,,
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Construction,1,,,1,,
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Manufacturing,4,,,3,,
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Wholesale Trade,1,,,1,,
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Retail Trade,5,"$32,167.00","$32,582.00",5,"$28,371.00","$37,145.00"
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Transportation & Warehousing,1,,,,,
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Information,,,,1,,
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Finance & Insurance,4,,,,,
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,"Professional, Scientific, & Technical Skills",3,,,5,"$64,673.00","$59,349.00"
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Admin & Support & Waste Mgmt & Remediation,1,,,,,
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Educational Services,4,,,5,"$39,697.00","$35,277.00"
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Health Care & Social Assistance,1,,,,,
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Accommodation & Food Services,3,,,2,,
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Other Services,5,"$9,287.00","$9,953.00",,,
10,Pomona ,2,FTF + FTT,22061 + 22063,22063,Geography,Government,3,,,2,,
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Utilities,4,,,3,,
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Construction,4,,,2,,
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Manufacturing,8,"$18,598.00","$21,233.00",6,"$56,676.00","$49,485.00"
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Wholesale Trade,6,"$39,576.00","$42,701.00",7,"$22,323.00","$44,597.00"
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Retail Trade,32,"$16,689.00","$25,150.00",16,"$32,744.00","$43,814.00"
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Transportation & Warehousing,7,"$27,211.00","$28,310.00",6,"$35,530.00","$34,676.00"
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Information,3,,,1,,
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Finance & Insurance,16,"$29,645.00","$30,661.00",8,"$69,775.00","$73,599.00"
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Real Estate & Rental & Leasing,5,"$35,142.00","$39,499.00",2,,
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,"Professional, Scientific, & Technical Skills",17,"$16,707.00","$24,603.00",9,"$38,480.00","$50,294.00"
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Management of Companies & Enterprises,1,,,1,,
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Admin & Support & Waste Mgmt & Remediation,18,"$20,286.00","$25,193.00",7,"$15,073.00","$36,024.00"
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Educational Services,6,"$8,145.00","$11,988.00",5,"$15,968.00","$12,839.00"
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Health Care & Social Assistance,12,"$26,486.00","$32,025.00",8,"$31,386.00","$36,817.00"
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,"Arts, Entertainment, & Recreation",7,"$39,146.00","$43,314.00",6,"$37,055.00","$44,170.00"
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Accommodation & Food Services,22,"$21,117.00","$25,031.00",14,"$23,937.00","$34,390.00"
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Other Services,12,"$11,766.00","$19,738.00",1,,
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Non-Classified,1,,,1,,
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Government,24,"$40,401.00","$57,972.00",14,"$96,655.00","$97,175.00"
10,Pomona ,2,FTF + FTT,22071,22071,Political Science,Wages - No NAICS Code,2,,,2,,
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Construction,9,"$26,621.00","$23,846.00",,,
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Manufacturing,10,"$26,323.00","$29,254.00",12,"$46,849.00","$60,075.00"
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Wholesale Trade,20,"$32,653.00","$34,601.00",19,"$45,640.00","$45,435.00"
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Retail Trade,46,"$21,382.00","$27,371.00",20,"$32,228.00","$43,713.00"
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Transportation & Warehousing,10,"$18,399.00","$25,925.00",3,,
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Information,5,"$11,691.00","$17,132.00",3,,
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Finance & Insurance,17,"$38,845.00","$38,787.00",19,"$43,391.00","$37,152.00"
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Real Estate & Rental & Leasing,5,"$23,662.00","$24,840.00",8,"$39,440.00","$38,396.00"
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,"Professional, Scientific, & Technical Skills",12,"$36,073.00","$33,877.00",7,"$34,531.00","$63,888.00"
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Admin & Support & Waste Mgmt & Remediation,22,"$17,765.00","$21,839.00",14,"$33,461.00","$34,968.00"
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Educational Services,6,"$24,524.00","$35,525.00",9,"$31,570.00","$43,100.00"
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Health Care & Social Assistance,26,"$24,601.00","$24,926.00",13,"$39,651.00","$38,071.00"
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,"Arts, Entertainment, & Recreation",7,"$20,995.00","$26,851.00",9,"$16,829.00","$23,856.00"
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Accommodation & Food Services,19,"$28,462.00","$33,001.00",15,"$28,537.00","$33,800.00"
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Other Services,10,"$29,368.00","$26,381.00",3,,
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Non-Classified,,,,2,,
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Government,41,"$83,163.00","$79,466.00",32,"$90,303.00","$87,464.00"
10,Pomona ,2,FTF + FTT,22081,22081,Sociology,Wages - No NAICS Code,1,,,1,,
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,Utilities,,,,1,,
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,Construction,2,,,1,,
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,Manufacturing,,,,2,,
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,Retail Trade,8,"$26,587.00","$26,769.00",5,"$21,085.00","$21,327.00"
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,Transportation & Warehousing,2,,,,,
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,Finance & Insurance,3,,,1,,
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,"Professional, Scientific, & Technical Skills",2,,,,,
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,Admin & Support & Waste Mgmt & Remediation,4,,,2,,
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,Educational Services,3,,,7,"$36,487.00","$38,995.00"
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,"Arts, Entertainment, & Recreation",3,,,,,
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,Accommodation & Food Services,8,"$17,807.00","$17,608.00",1,,
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,Other Services,6,"$5,900.00","$17,579.00",3,,
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,Government,3,,,2,,
10,Pomona ,2,FTF + FTT,22991,22991,Ethnic Studies,Wages - No NAICS Code,4,,,,,
10,Pomona ,2,FTF + FTT,22994,22994,Cultural Resources Management,Retail Trade,1,,,,,
10,Pomona ,2,FTF + FTT,22994,22994,Cultural Resources Management,Transportation & Warehousing,1,,,,,
10,Pomona ,2,FTF + FTT,22994,22994,Cultural Resources Management,Educational Services,1,,,,,
10,Pomona ,2,FTF + FTT,22994,22994,Cultural Resources Management,Government,1,,,,,
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,"Agriculture, Forestry, Fishing, & Hunting",4,,,1,,
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Utilities,2,,,2,,
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Construction,19,"$41,665.00","$35,639.00",10,"$55,240.00","$59,780.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Manufacturing,25,"$29,167.00","$31,936.00",10,"$40,789.00","$45,368.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Wholesale Trade,14,"$34,203.00","$33,621.00",14,"$31,440.00","$37,638.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Retail Trade,98,"$25,713.00","$31,048.00",58,"$44,527.00","$44,171.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Transportation & Warehousing,17,"$28,562.00","$34,205.00",16,"$36,123.00","$41,256.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Information,9,"$36,177.00","$30,991.00",6,"$44,390.00","$37,175.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Finance & Insurance,46,"$35,628.00","$39,216.00",35,"$49,095.00","$50,228.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Real Estate & Rental & Leasing,11,"$35,252.00","$31,657.00",9,"$48,873.00","$44,893.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,"Professional, Scientific, & Technical Skills",15,"$15,643.00","$21,713.00",26,"$37,033.00","$36,946.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Management of Companies & Enterprises,3,,,4,,
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Admin & Support & Waste Mgmt & Remediation,26,"$22,006.00","$24,281.00",27,"$15,847.00","$28,420.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Educational Services,66,"$18,543.00","$25,670.00",61,"$26,586.00","$31,619.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Health Care & Social Assistance,52,"$24,327.00","$30,500.00",51,"$31,876.00","$39,138.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,"Arts, Entertainment, & Recreation",10,"$22,113.00","$24,121.00",6,"$24,236.00","$35,508.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Accommodation & Food Services,64,"$19,730.00","$22,274.00",22,"$19,100.00","$21,490.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Other Services,22,"$15,977.00","$18,227.00",11,"$19,386.00","$17,739.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Non-Classified,1,,,,,
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Government,21,"$69,738.00","$70,722.00",20,"$69,207.00","$73,886.00"
10,Pomona ,2,FTF + FTT,49012 + 49017,49017,Liberal Studies,Wages - No NAICS Code,7,"$43,912.00","$40,358.00",3,,
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Mining,,,,1,,
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Utilities,1,,,1,,
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Construction,21,"$38,153.00","$39,522.00",21,"$51,143.00","$68,230.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Manufacturing,26,"$29,695.00","$28,575.00",21,"$43,670.00","$43,443.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Wholesale Trade,29,"$23,754.00","$29,779.00",26,"$40,607.00","$39,423.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Retail Trade,126,"$21,020.00","$23,197.00",87,"$35,672.00","$37,719.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Transportation & Warehousing,23,"$28,996.00","$29,060.00",16,"$39,378.00","$45,874.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Information,16,"$23,814.00","$30,440.00",21,"$53,529.00","$55,999.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Finance & Insurance,33,"$34,433.00","$34,151.00",35,"$47,435.00","$50,803.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Real Estate & Rental & Leasing,8,"$24,045.00","$22,745.00",7,"$51,499.00","$47,636.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,"Professional, Scientific, & Technical Skills",25,"$20,785.00","$28,944.00",23,"$41,237.00","$52,763.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Management of Companies & Enterprises,1,,,,,
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Admin & Support & Waste Mgmt & Remediation,46,"$21,298.00","$31,107.00",24,"$30,844.00","$31,750.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Educational Services,23,"$18,633.00","$18,161.00",7,"$52,015.00","$49,269.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Health Care & Social Assistance,34,"$23,961.00","$28,375.00",43,"$36,303.00","$41,901.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,"Arts, Entertainment, & Recreation",20,"$21,771.00","$23,351.00",13,"$13,331.00","$15,983.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Accommodation & Food Services,76,"$20,345.00","$23,866.00",49,"$23,393.00","$32,823.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Other Services,9,"$17,131.00","$21,128.00",5,"$28,554.00","$30,170.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Non-Classified,,,,2,,
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Government,15,"$36,642.00","$54,658.00",18,"$75,684.00","$87,389.00"
10,Pomona ,2,FTF,0,0,Undeclared/Unknown,Wages - No NAICS Code,4,,,4,,
10,Pomona ,2,FTF,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,"Agriculture, Forestry, Fishing, & Hunting",2,,,2,,
10,Pomona ,2,FTF,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Construction,3,,,1,,
10,Pomona ,2,FTF,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Wholesale Trade,3,,,1,,
10,Pomona ,2,FTF,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Retail Trade,12,"$30,917.00","$29,906.00",6,"$52,957.00","$63,613.00"
10,Pomona ,2,FTF,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Transportation & Warehousing,3,,,,,
10,Pomona ,2,FTF,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,"Professional, Scientific, & Technical Skills",5,"$22,600.00","$25,838.00",4,,
10,Pomona ,2,FTF,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Admin & Support & Waste Mgmt & Remediation,2,,,2,,
