Campus,Location,Student Path,Entry Stat,HEGIS At Exit,HEGIS for Tableau,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% students found
73,Channel Islands,2,FTT,06011,06011,Communications,244,244,"$8,583","$18,517","$30,102","$22,753",188,2,77.05%
73,Channel Islands,2,FTT,06011,06011,Communications,244,233,"$13,490","$24,086","$38,597","$28,736",182,3,78.11%
73,Channel Islands,2,FTT,06011,06011,Communications,244,205,"$19,756","$30,347","$42,300","$33,836",149,4,72.68%
73,Channel Islands,2,FTT,06011,06011,Communications,244,195,"$23,265","$36,298","$50,826","$39,876",133,5,68.21%
73,Channel Islands,2,FTT,06011,06011,Communications,244,166,"$22,320","$41,712","$57,429","$45,797",107,6,64.46%
73,Channel Islands,2,FTT,06011,06011,Communications,244,145,"$16,996","$40,593","$57,924","$44,752",98,7,67.59%
73,Channel Islands,2,FTT,06011,06011,Communications,244,91,"$28,783","$47,262","$58,310","$60,710",52,8,57.14%
73,Channel Islands,2,FTT,06011,06011,Communications,244,49,"$20,398","$48,707","$64,428","$50,904",22,9,44.90%
73,Channel Islands,2,FTT,06011,06011,Communications,244,39,"$4,681","$40,235","$63,391","$44,914",15,10,38.46%
73,Channel Islands,2,FTT,06011,06011,Communications,244,28,"$3,820","$25,746","$56,988","$36,048",7,11,25.00%
73,Channel Islands,2,FTT,06011,06011,Communications,244,18,,,,,1,12,5.56%
73,Channel Islands,2,FTT,06011,06011,Communications,244,16,,,,,,13,
73,Channel Islands,2,FTT,06011,06011,Communications,244,15,,,,,,14,
73,Channel Islands,2,FTT,06011,06011,Communications,244,15,,,,,,15,
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,190,"$6,089","$15,202","$32,791","$25,374",110,1,57.89%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,190,"$8,577","$21,416","$41,498","$31,437",114,2,60.00%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,183,"$16,148","$26,744","$52,633","$37,566",120,3,65.57%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,164,"$17,215","$39,827","$59,252","$44,497",108,4,65.85%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,145,"$26,281","$45,548","$66,707","$49,729",88,5,60.69%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,122,"$29,536","$56,144","$82,691","$59,382",70,6,57.38%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,110,"$28,145","$60,800","$95,122","$67,886",60,7,54.55%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,85,"$31,039","$64,789","$89,970","$67,072",44,8,51.76%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,65,"$29,508","$65,393","$92,587","$71,526",31,9,47.69%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,53,"$21,946","$62,682","$89,088","$63,167",25,10,47.17%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,46,"$21,166","$67,849","$120,863","$74,836",18,11,39.13%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,42,"$24,726","$64,731","$158,377","$81,122",15,12,35.71%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,35,"$35,983","$95,912","$154,774","$97,783",9,13,25.71%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,29,"$37,022","$68,880","$163,932","$92,739",6,14,20.69%
73,Channel Islands,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,190,26,,,,,3,15,11.54%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,113,"$10,975","$16,253","$26,317","$21,409",71,1,62.83%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,113,"$9,146","$17,910","$25,568","$21,318",83,2,73.45%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,104,"$12,862","$23,796","$30,673","$25,985",80,3,76.92%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,87,"$17,115","$29,976","$36,079","$31,514",64,4,73.56%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,79,"$22,124","$32,032","$40,352","$31,424",56,5,70.89%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,72,"$15,113","$33,318","$42,913","$31,597",51,6,70.83%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,67,"$18,720","$32,547","$44,167","$32,815",47,7,70.15%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,49,"$29,940","$35,895","$45,000","$37,623",29,8,59.18%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,27,"$25,365","$34,072","$41,241","$36,066",13,9,48.15%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,20,"$22,600","$31,588","$72,686","$42,364",7,10,35.00%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,17,"$34,124","$36,292","$70,588","$51,076",5,11,29.41%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,14,,,,,2,12,14.29%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,13,,,,,1,13,7.69%
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,12,,,,,,14,
73,Channel Islands,2,FTT,08231 + 08232,08232,Child Development,113,12,,,,,,15,
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,26,"$3,582","$11,885","$16,879","$12,278",20,1,76.92%
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,26,"$5,473","$13,750","$18,934","$13,872",20,2,76.92%
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,25,"$9,520","$17,628","$20,804","$15,161",21,3,84.00%
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,24,"$12,265","$19,271","$26,209","$18,991",18,4,75.00%
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,20,"$10,011","$27,249","$38,816","$25,015",15,5,75.00%
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,17,"$20,299","$34,720","$44,874","$32,462",13,6,76.47%
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,16,"$19,846","$37,239","$50,399","$34,558",13,7,81.25%
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,9,"$9,238","$31,772","$57,834","$34,220",7,8,77.78%
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,5,,,,,3,9,60.00%
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,4,,,,,2,10,50.00%
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,3,,,,,2,11,66.67%
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,2,,,,,1,12,50.00%
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,1,,,,,,13,
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,1,,,,,,14,
73,Channel Islands,2,FTT,10015,10015,Performing Arts,26,1,,,,,,15,
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,222,"$5,237","$11,796","$20,982","$16,611",138,1,62.16%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,222,"$5,482","$12,363","$23,547","$17,246",146,2,65.77%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,219,"$9,321","$18,979","$31,182","$22,288",143,3,65.30%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,206,"$11,251","$23,392","$40,118","$27,754",125,4,60.68%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,198,"$11,984","$28,741","$40,846","$30,180",114,5,57.58%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,178,"$12,507","$26,820","$43,443","$30,992",101,6,56.74%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,169,"$11,792","$33,478","$44,030","$34,040",96,7,56.80%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,127,"$13,935","$34,976","$62,261","$38,612",65,8,51.18%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,96,"$15,177","$37,738","$60,558","$40,376",43,9,44.79%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,86,"$16,891","$35,329","$60,771","$42,313",37,10,43.02%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,78,"$10,076","$38,607","$70,385","$45,209",32,11,41.03%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,66,"$27,924","$34,399","$68,474","$44,384",27,12,40.91%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,52,"$31,794","$62,775","$69,394","$55,446",16,13,30.77%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,33,,,,,4,14,12.12%
73,Channel Islands,2,FTT,10021 + 10022,10022,Art,222,30,,,,,3,15,10.00%
73,Channel Islands,2,FTT,10031,10031,Art History,2,2,,,,,2,1,100.00%
73,Channel Islands,2,FTT,10031,10031,Art History,2,2,,,,,2,2,100.00%
73,Channel Islands,2,FTT,10031,10031,Art History,2,2,,,,,2,3,100.00%
73,Channel Islands,2,FTT,10031,10031,Art History,2,2,,,,,2,4,100.00%
73,Channel Islands,2,FTT,10031,10031,Art History,2,2,,,,,2,5,100.00%
73,Channel Islands,2,FTT,10031,10031,Art History,2,1,,,,,1,6,100.00%
73,Channel Islands,2,FTT,10031,10031,Art History,2,,,,,,,7,
73,Channel Islands,2,FTT,10031,10031,Art History,2,,,,,,,8,
73,Channel Islands,2,FTT,10031,10031,Art History,2,,,,,,,9,
73,Channel Islands,2,FTT,10031,10031,Art History,2,,,,,,,10,
73,Channel Islands,2,FTT,10031,10031,Art History,2,,,,,,,11,
73,Channel Islands,2,FTT,10031,10031,Art History,2,,,,,,,12,
73,Channel Islands,2,FTT,10031,10031,Art History,2,,,,,,,13,
73,Channel Islands,2,FTT,10031,10031,Art History,2,,,,,,,14,
73,Channel Islands,2,FTT,10031,10031,Art History,2,,,,,,,15,
73,Channel Islands,2,FTT,11051,11051,Spanish,42,42,"$9,944","$17,357","$31,332","$25,247",27,1,64.29%
73,Channel Islands,2,FTT,11051,11051,Spanish,42,42,"$11,567","$21,758","$45,604","$29,483",27,2,64.29%
73,Channel Islands,2,FTT,11051,11051,Spanish,42,42,"$9,645","$21,522","$41,002","$29,359",28,3,66.67%
73,Channel Islands,2,FTT,11051,11051,Spanish,42,38,"$17,632","$40,993","$50,698","$40,938",19,4,50.00%
73,Channel Islands,2,FTT,11051,11051,Spanish,42,35,"$8,198","$40,152","$46,976","$36,129",20,5,57.14%
73,Channel Islands,2,FTT,11051,11051,Spanish,42,31,"$22,353","$40,498","$52,925","$41,866",16,6,51.61%
73,Channel Islands,2,FTT,11051,11051,Spanish,42,28,"$25,188","$42,655","$62,169","$49,513",14,7,50.00%
73,Channel Islands,2,FTT,11051,11051,Spanish,42,22,"$31,906","$49,120","$66,616","$53,545",10,8,45.45%
73,Channel Islands,2,FTT,11051,11051,Spanish,42,19,"$26,101","$52,683","$95,228","$64,255",7,9,36.84%
73,Channel Islands,2,FTT,11051,11051,Spanish,42,18,"$43,954","$62,544","$87,902","$66,663",6,10,33.33%
73,Channel Islands,2,FTT,11051,11051,Spanish,42,13,,,,,4,11,30.77%
73,Channel Islands,2,FTT,11051,11051,Spanish,42,11,,,,,3,12,27.27%
73,Channel Islands,2,FTT,11051,11051,Spanish,42,11,,,,,3,13,27.27%
73,Channel Islands,2,FTT,11051,11051,Spanish,42,8,,,,,,14,
73,Channel Islands,2,FTT,11051,11051,Spanish,42,8,,,,,,15,
73,Channel Islands,2,FTT,12011,12011,Health Science,38,38,"$8,671","$18,016","$27,599","$17,301",33,1,86.84%
73,Channel Islands,2,FTT,12011,12011,Health Science,38,38,"$12,414","$19,674","$24,796","$19,476",30,2,78.95%
73,Channel Islands,2,FTT,12011,12011,Health Science,38,31,"$15,301","$20,638","$32,038","$20,764",24,3,77.42%
73,Channel Islands,2,FTT,12011,12011,Health Science,38,13,"$3,876","$15,916","$32,361","$20,692",8,4,61.54%
73,Channel Islands,2,FTT,12011,12011,Health Science,38,5,"$13,588","$20,935","$23,380","$17,658",5,5,100.00%
73,Channel Islands,2,FTT,12011,12011,Health Science,38,2,,,,,1,6,50.00%
73,Channel Islands,2,FTT,12011,12011,Health Science,38,1,,,,,,7,
73,Channel Islands,2,FTT,12011,12011,Health Science,38,,,,,,,8,
73,Channel Islands,2,FTT,12011,12011,Health Science,38,,,,,,,9,
73,Channel Islands,2,FTT,12011,12011,Health Science,38,,,,,,,10,
73,Channel Islands,2,FTT,12011,12011,Health Science,38,,,,,,,11,
73,Channel Islands,2,FTT,12011,12011,Health Science,38,,,,,,,12,
73,Channel Islands,2,FTT,12011,12011,Health Science,38,,,,,,,13,
73,Channel Islands,2,FTT,12011,12011,Health Science,38,,,,,,,14,
73,Channel Islands,2,FTT,12011,12011,Health Science,38,,,,,,,15,
73,Channel Islands,2,FTT,15011,15011,English,161,161,"$5,084","$14,537","$29,479","$21,285",109,1,67.70%
73,Channel Islands,2,FTT,15011,15011,English,161,161,"$8,828","$16,837","$32,068","$24,061",110,2,68.32%
73,Channel Islands,2,FTT,15011,15011,English,161,153,"$9,110","$19,312","$41,055","$28,335",108,3,70.59%
73,Channel Islands,2,FTT,15011,15011,English,161,138,"$11,630","$24,533","$46,794","$31,447",95,4,68.84%
73,Channel Islands,2,FTT,15011,15011,English,161,131,"$14,643","$29,052","$53,902","$35,630",86,5,65.65%
73,Channel Islands,2,FTT,15011,15011,English,161,124,"$18,594","$34,593","$55,667","$38,897",77,6,62.10%
73,Channel Islands,2,FTT,15011,15011,English,161,117,"$18,745","$36,238","$55,074","$39,137",73,7,62.39%
73,Channel Islands,2,FTT,15011,15011,English,161,93,"$27,092","$40,614","$55,843","$45,710",50,8,53.76%
73,Channel Islands,2,FTT,15011,15011,English,161,73,"$32,488","$45,935","$67,317","$57,058",34,9,46.58%
73,Channel Islands,2,FTT,15011,15011,English,161,65,"$28,500","$40,254","$75,961","$57,773",30,10,46.15%
73,Channel Islands,2,FTT,15011,15011,English,161,59,"$14,106","$42,678","$79,665","$55,324",30,11,50.85%
73,Channel Islands,2,FTT,15011,15011,English,161,53,"$20,495","$39,781","$76,279","$56,896",25,12,47.17%
73,Channel Islands,2,FTT,15011,15011,English,161,44,"$38,966","$60,123","$79,663","$77,632",16,13,36.36%
73,Channel Islands,2,FTT,15011,15011,English,161,26,"$9,989","$42,249","$70,236","$74,675",9,14,34.62%
73,Channel Islands,2,FTT,15011,15011,English,161,21,"$18,422","$76,410","$149,863","$113,419",6,15,28.57%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,73,"$7,849","$12,537","$25,514","$21,246",36,1,49.32%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,73,"$6,224","$20,394","$39,646","$27,962",39,2,53.42%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,72,"$10,372","$24,852","$42,944","$34,830",43,3,59.72%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,58,"$11,222","$29,086","$45,177","$34,632",35,4,60.34%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,51,"$13,309","$38,850","$51,829","$41,496",27,5,52.94%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,47,"$24,351","$47,341","$58,241","$52,896",22,6,46.81%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,44,"$16,933","$45,557","$59,826","$53,861",21,7,47.73%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,31,"$33,241","$35,568","$127,827","$65,729",9,8,29.03%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,26,"$29,786","$49,001","$156,906","$78,857",6,9,23.08%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,24,"$45,113","$59,996","$176,153","$105,528",5,10,20.83%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,22,"$30,483","$62,715","$173,798","$95,383",5,11,22.73%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,19,"$32,883","$65,752","$178,896","$94,843",5,12,26.32%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,17,,,,,4,13,23.53%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,14,,,,,1,14,7.14%
73,Channel Islands,2,FTT,17011,17011,Mathematics,73,13,,,,,,15,
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,11,"$1,184","$4,132","$33,151","$19,785",8,1,72.73%
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,11,"$4,156","$28,181","$51,699","$30,512",7,2,63.64%
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,11,"$12,058","$29,089","$77,619","$43,376",7,3,63.64%
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,11,"$23,838","$60,091","$75,345","$53,231",5,4,45.45%
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,10,,,,,4,5,40.00%
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,6,,,,,1,6,16.67%
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,4,,,,,1,7,25.00%
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,2,,,,,,8,
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,,,,,,,9,
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,,,,,,,10,
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,,,,,,,11,
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,,,,,,,12,
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,,,,,,,13,
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,,,,,,,14,
73,Channel Islands,2,FTT,19025,19025,Applied Physics,11,,,,,,,15,
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,56,"$5,817","$15,697","$30,524","$19,810",35,1,62.50%
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,56,"$10,302","$20,121","$29,757","$23,395",40,2,71.43%
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,52,"$12,710","$23,092","$38,242","$27,854",36,3,69.23%
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,45,"$22,042","$30,403","$56,360","$35,096",29,4,64.44%
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,38,"$26,720","$37,962","$54,634","$41,372",21,5,55.26%
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,35,"$21,039","$39,987","$52,851","$40,234",23,6,65.71%
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,29,"$29,024","$41,325","$64,668","$49,473",16,7,55.17%
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,15,"$27,699","$37,543","$92,285","$56,062",7,8,46.67%
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,12,,,,,4,9,33.33%
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,12,,,,,4,10,33.33%
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,11,,,,,3,11,27.27%
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,11,,,,,3,12,27.27%
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,9,,,,,3,13,33.33%
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,6,,,,,,14,
73,Channel Islands,2,FTT,19051,19051,Chemistry,56,6,,,,,,15,
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,634,"$7,025","$15,560","$25,922","$19,336",435,1,68.61%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,633,"$8,993","$18,809","$29,913","$22,022",451,2,71.25%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,602,"$12,001","$24,308","$35,159","$26,676",425,3,70.60%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,531,"$15,810","$27,479","$40,186","$30,175",352,4,66.29%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,488,"$17,209","$30,034","$45,105","$33,454",319,5,65.37%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,425,"$21,754","$33,915","$47,947","$36,608",253,6,59.53%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,395,"$21,528","$35,605","$51,067","$39,058",231,7,58.48%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,288,"$19,106","$32,209","$51,715","$38,168",147,8,51.04%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,215,"$16,018","$35,411","$52,927","$39,766",100,9,46.51%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,187,"$14,563","$34,741","$56,732","$39,120",87,10,46.52%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,172,"$20,970","$36,448","$58,331","$46,514",64,11,37.21%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,151,"$26,816","$36,055","$67,396","$47,300",49,12,32.45%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,125,"$29,409","$44,075","$78,771","$57,965",34,13,27.20%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,81,"$21,815","$60,183","$111,577","$69,954",8,14,9.88%
73,Channel Islands,2,FTT,20011 + 20013,20013,Psychology,634,74,"$16,030","$99,965","$115,266","$78,547",5,15,6.76%
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,18,"$4,205","$10,239","$20,101","$12,575",12,1,66.67%
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,18,"$5,438","$11,698","$23,669","$14,369",14,2,77.78%
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,17,"$4,726","$17,713","$21,657","$17,273",15,3,88.24%
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,10,"$15,700","$28,198","$38,463","$26,073",7,4,70.00%
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,8,"$27,912","$38,347","$39,734","$33,656",6,5,75.00%
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,4,,,,,2,6,50.00%
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,3,,,,,1,7,33.33%
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,2,,,,,,8,
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,2,,,,,,9,
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,2,,,,,,10,
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,2,,,,,,11,
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,2,,,,,,12,
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,2,,,,,,13,
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,2,,,,,,14,
73,Channel Islands,2,FTT,22021,22021,Anthropology,18,2,,,,,,15,
73,Channel Islands,2,FTT,22041,22041,Economics,49,49,"$11,814","$28,052","$40,437","$38,797",29,1,59.18%
73,Channel Islands,2,FTT,22041,22041,Economics,49,49,"$4,047","$27,026","$48,669","$38,353",32,2,65.31%
73,Channel Islands,2,FTT,22041,22041,Economics,49,45,"$12,806","$39,724","$55,451","$50,390",31,3,68.89%
73,Channel Islands,2,FTT,22041,22041,Economics,49,36,"$26,587","$42,379","$77,587","$72,411",22,4,61.11%
73,Channel Islands,2,FTT,22041,22041,Economics,49,33,"$18,985","$54,178","$85,342","$55,654",19,5,57.58%
73,Channel Islands,2,FTT,22041,22041,Economics,49,31,"$31,322","$51,108","$98,731","$65,035",16,6,51.61%
73,Channel Islands,2,FTT,22041,22041,Economics,49,27,"$32,888","$64,658","$113,190","$78,947",13,7,48.15%
73,Channel Islands,2,FTT,22041,22041,Economics,49,19,"$51,313","$66,141","$121,216","$86,285",8,8,42.11%
73,Channel Islands,2,FTT,22041,22041,Economics,49,14,"$52,157","$70,325","$72,640","$86,003",5,9,35.71%
73,Channel Islands,2,FTT,22041,22041,Economics,49,12,,,,,3,10,25.00%
73,Channel Islands,2,FTT,22041,22041,Economics,49,12,,,,,3,11,25.00%
73,Channel Islands,2,FTT,22041,22041,Economics,49,9,,,,,1,12,11.11%
73,Channel Islands,2,FTT,22041,22041,Economics,49,9,,,,,1,13,11.11%
73,Channel Islands,2,FTT,22041,22041,Economics,49,7,,,,,,14,
73,Channel Islands,2,FTT,22041,22041,Economics,49,7,,,,,,15,
73,Channel Islands,2,FTT,22051,22051,History,156,155,"$5,239","$11,776","$25,557","$17,193",105,1,67.74%
73,Channel Islands,2,FTT,22051,22051,History,156,155,"$7,581","$14,265","$26,987","$20,138",106,2,68.39%
73,Channel Islands,2,FTT,22051,22051,History,156,154,"$6,972","$18,873","$29,767","$21,745",106,3,68.83%
73,Channel Islands,2,FTT,22051,22051,History,156,135,"$9,423","$24,467","$34,598","$26,517",83,4,61.48%
73,Channel Islands,2,FTT,22051,22051,History,156,130,"$11,179","$26,199","$38,710","$29,730",83,5,63.85%
73,Channel Islands,2,FTT,22051,22051,History,156,112,"$11,374","$30,274","$44,619","$31,291",72,6,64.29%
73,Channel Islands,2,FTT,22051,22051,History,156,109,"$18,502","$33,857","$46,355","$35,218",64,7,58.72%
73,Channel Islands,2,FTT,22051,22051,History,156,89,"$15,356","$36,864","$54,367","$38,492",48,8,53.93%
73,Channel Islands,2,FTT,22051,22051,History,156,70,"$9,144","$30,872","$63,372","$41,802",33,9,47.14%
73,Channel Islands,2,FTT,22051,22051,History,156,59,"$10,312","$25,592","$63,486","$39,145",28,10,47.46%
73,Channel Islands,2,FTT,22051,22051,History,156,56,"$17,017","$31,771","$58,482","$43,618",25,11,44.64%
73,Channel Islands,2,FTT,22051,22051,History,156,50,"$18,810","$46,817","$88,985","$54,392",23,12,46.00%
73,Channel Islands,2,FTT,22051,22051,History,156,35,"$8,000","$45,398","$112,776","$54,148",11,13,31.43%
73,Channel Islands,2,FTT,22051,22051,History,156,22,,,,,2,14,9.09%
73,Channel Islands,2,FTT,22051,22051,History,156,20,,,,,2,15,10.00%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,76,"$6,346","$15,085","$22,055","$18,198",53,1,69.74%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,76,"$7,968","$14,491","$25,359","$19,932",57,2,75.00%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,72,"$7,906","$20,237","$34,620","$24,899",48,3,66.67%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,64,"$14,045","$26,380","$43,005","$30,814",37,4,57.81%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,61,"$14,991","$27,231","$44,197","$34,374",37,5,60.66%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,54,"$20,860","$26,276","$39,877","$35,478",30,6,55.56%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,48,"$19,660","$35,317","$49,582","$43,121",26,7,54.17%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,30,"$23,660","$38,846","$48,425","$51,232",13,8,43.33%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,16,"$33,303","$41,715","$48,223","$47,034",6,9,37.50%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,12,,,,,3,10,25.00%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,11,,,,,2,11,18.18%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,10,,,,,1,12,10.00%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,9,,,,,1,13,11.11%
73,Channel Islands,2,FTT,22071,22071,Political Science,76,7,,,,,,14,
73,Channel Islands,2,FTT,22071,22071,Political Science,76,7,,,,,,15,
73,Channel Islands,2,FTT,22081,22081,Sociology,368,368,"$12,074","$19,707","$29,916","$23,589",270,1,73.37%
