Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
50,1,FTT,9101,9101,Mechanical Engineering,Other Services,1,,,,,
50,1,FTT,9101,9101,Mechanical Engineering,Government,1,,,1,,
50,1,FTT,9101,9101,Mechanical Engineering,Wages - No NAICS Code,,,,1,,
50,1,FTT,10021 + 10022,10022,Art,"Agriculture, Forestry, Fishing, & Hunting",4,,,2,,
50,1,FTT,10021 + 10022,10022,Art,Mining,,,,1,,
50,1,FTT,10021 + 10022,10022,Art,Utilities,5,"$46,244","$56,250",5,"$94,191","$86,285"
50,1,FTT,10021 + 10022,10022,Art,Construction,27,"$49,033","$55,263",14,"$53,895","$68,075"
50,1,FTT,10021 + 10022,10022,Art,Manufacturing,130,"$48,886","$54,177",70,"$55,075","$62,594"
50,1,FTT,10021 + 10022,10022,Art,Wholesale Trade,157,"$46,136","$47,155",87,"$57,604","$62,423"
50,1,FTT,10021 + 10022,10022,Art,Retail Trade,202,"$35,723","$38,115",87,"$44,990","$50,789"
50,1,FTT,10021 + 10022,10022,Art,Transportation & Warehousing,18,"$34,514","$42,518",8,"$65,722","$62,677"
50,1,FTT,10021 + 10022,10022,Art,Information,149,"$61,187","$65,789",94,"$77,319","$88,141"
50,1,FTT,10021 + 10022,10022,Art,Finance & Insurance,47,"$55,342","$56,167",33,"$60,340","$61,489"
50,1,FTT,10021 + 10022,10022,Art,Real Estate & Rental & Leasing,25,"$63,399","$61,150",14,"$58,487","$54,821"
50,1,FTT,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",246,"$55,868","$56,088",132,"$68,637","$71,126"
50,1,FTT,10021 + 10022,10022,Art,Management of Companies & Enterprises,11,"$62,012","$57,380",3,,
50,1,FTT,10021 + 10022,10022,Art,Admin & Support & Waste Mgmt & Remediation,107,"$33,535","$34,362",56,"$30,434","$39,837"
50,1,FTT,10021 + 10022,10022,Art,Educational Services,170,"$37,344","$39,549",107,"$54,344","$50,626"
50,1,FTT,10021 + 10022,10022,Art,Health Care & Social Assistance,56,"$28,185","$34,419",31,"$34,498","$45,148"
50,1,FTT,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",67,"$32,974","$37,853",30,"$47,075","$46,774"
50,1,FTT,10021 + 10022,10022,Art,Accommodation & Food Services,83,"$29,107","$32,051",29,"$25,913","$36,871"
50,1,FTT,10021 + 10022,10022,Art,Other Services,26,"$37,377","$39,186",19,"$33,877","$35,560"
50,1,FTT,10021 + 10022,10022,Art,Non-Classified,1,,,1,,
50,1,FTT,10021 + 10022,10022,Art,Government,32,"$38,713","$45,277",26,"$70,509","$70,474"
50,1,FTT,10021 + 10022,10022,Art,Wages - No NAICS Code,10,"$32,274","$30,009",3,,
50,1,FTT,10031,10031,Art History,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
50,1,FTT,10031,10031,Art History,Utilities,1,,,,,
50,1,FTT,10031,10031,Art History,Construction,2,,,1,,
50,1,FTT,10031,10031,Art History,Manufacturing,2,,,1,,
50,1,FTT,10031,10031,Art History,Wholesale Trade,4,,,1,,
50,1,FTT,10031,10031,Art History,Retail Trade,18,"$21,129","$31,199",4,,
50,1,FTT,10031,10031,Art History,Transportation & Warehousing,1,,,,,
50,1,FTT,10031,10031,Art History,Information,5,"$39,143","$42,334",,,
50,1,FTT,10031,10031,Art History,Finance & Insurance,2,,,1,,
50,1,FTT,10031,10031,Art History,Real Estate & Rental & Leasing,,,,1,,
50,1,FTT,10031,10031,Art History,"Professional, Scientific, & Technical Skills",4,,,3,,
50,1,FTT,10031,10031,Art History,Admin & Support & Waste Mgmt & Remediation,5,"$43,600","$53,158",2,,
50,1,FTT,10031,10031,Art History,Educational Services,7,"$29,430","$29,387",1,,
50,1,FTT,10031,10031,Art History,Health Care & Social Assistance,3,,,4,,
50,1,FTT,10031,10031,Art History,"Arts, Entertainment, & Recreation",6,"$35,452","$39,274",2,,
50,1,FTT,10031,10031,Art History,Accommodation & Food Services,6,"$27,580","$33,268",4,,
50,1,FTT,10031,10031,Art History,Other Services,3,,,1,,
50,1,FTT,10031,10031,Art History,Government,2,,,,,
50,1,FTT,10031,10031,Art History,Wages - No NAICS Code,2,,,1,,
50,1,FTT,10041,10041,Music - Performance,Construction,2,,,,,
50,1,FTT,10041,10041,Music - Performance,Manufacturing,1,,,1,,
50,1,FTT,10041,10041,Music - Performance,Wholesale Trade,,,,1,,
50,1,FTT,10041,10041,Music - Performance,Retail Trade,2,,,1,,
50,1,FTT,10041,10041,Music - Performance,Transportation & Warehousing,1,,,,,
50,1,FTT,10041,10041,Music - Performance,Information,2,,,,,
50,1,FTT,10041,10041,Music - Performance,Finance & Insurance,,,,1,,
50,1,FTT,10041,10041,Music - Performance,Real Estate & Rental & Leasing,1,,,,,
50,1,FTT,10041,10041,Music - Performance,"Professional, Scientific, & Technical Skills",2,,,2,,
50,1,FTT,10041,10041,Music - Performance,Admin & Support & Waste Mgmt & Remediation,1,,,,,
50,1,FTT,10041,10041,Music - Performance,Educational Services,9,"$14,861","$22,329",5,"$43,633","$49,428"
50,1,FTT,10041,10041,Music - Performance,Health Care & Social Assistance,1,,,,,
50,1,FTT,10041,10041,Music - Performance,"Arts, Entertainment, & Recreation",4,,,3,,
50,1,FTT,10041,10041,Music - Performance,Accommodation & Food Services,3,,,2,,
50,1,FTT,10041,10041,Music - Performance,Other Services,5,"$9,806","$11,011",2,,
50,1,FTT,10041,10041,Music - Performance,Government,1,,,1,,
50,1,FTT,10051,10051,Music,Construction,1,,,,,
50,1,FTT,10051,10051,Music,Manufacturing,1,,,1,,
50,1,FTT,10051,10051,Music,Wholesale Trade,2,,,1,,
50,1,FTT,10051,10051,Music,Retail Trade,7,"$41,210","$42,464",3,,
50,1,FTT,10051,10051,Music,Information,1,,,1,,
50,1,FTT,10051,10051,Music,Finance & Insurance,1,,,,,
50,1,FTT,10051,10051,Music,Real Estate & Rental & Leasing,2,,,,,
50,1,FTT,10051,10051,Music,"Professional, Scientific, & Technical Skills",4,,,2,,
50,1,FTT,10051,10051,Music,Admin & Support & Waste Mgmt & Remediation,2,,,3,,
50,1,FTT,10051,10051,Music,Educational Services,12,"$41,890","$43,725",9,"$31,463","$35,981"
50,1,FTT,10051,10051,Music,Health Care & Social Assistance,4,,,3,,
50,1,FTT,10051,10051,Music,"Arts, Entertainment, & Recreation",4,,,2,,
50,1,FTT,10051,10051,Music,Accommodation & Food Services,3,,,2,,
50,1,FTT,10051,10051,Music,Other Services,2,,,,,
50,1,FTT,10051,10051,Music,Government,1,,,1,,
50,1,FTT,10051,10051,Music,Wages - No NAICS Code,2,,,1,,
50,1,FTT,10052,10052,Music Education,Construction,,,,1,,
50,1,FTT,10052,10052,Music Education,Manufacturing,1,,,1,,
50,1,FTT,10052,10052,Music Education,Retail Trade,3,,,2,,
50,1,FTT,10052,10052,Music Education,Finance & Insurance,1,,,1,,
50,1,FTT,10052,10052,Music Education,Admin & Support & Waste Mgmt & Remediation,1,,,1,,
50,1,FTT,10052,10052,Music Education,Educational Services,44,"$64,884","$55,172",21,"$73,552","$66,146"
50,1,FTT,10052,10052,Music Education,"Arts, Entertainment, & Recreation",1,,,1,,
50,1,FTT,10052,10052,Music Education,Accommodation & Food Services,2,,,,,
50,1,FTT,10052,10052,Music Education,Other Services,2,,,1,,
50,1,FTT,10052,10052,Music Education,Government,1,,,1,,
50,1,FTT,10071,10071,Theatre Arts,"Agriculture, Forestry, Fishing, & Hunting",3,,,,,
50,1,FTT,10071,10071,Theatre Arts,Construction,2,,,1,,
50,1,FTT,10071,10071,Theatre Arts,Manufacturing,3,,,2,,
50,1,FTT,10071,10071,Theatre Arts,Wholesale Trade,7,"$41,759","$39,853",3,,
50,1,FTT,10071,10071,Theatre Arts,Retail Trade,25,"$22,557","$21,981",13,"$21,101","$29,855"
50,1,FTT,10071,10071,Theatre Arts,Transportation & Warehousing,4,,,4,,
50,1,FTT,10071,10071,Theatre Arts,Information,15,"$23,163","$30,370",20,"$34,172","$36,794"
50,1,FTT,10071,10071,Theatre Arts,Finance & Insurance,8,"$47,124","$47,599",8,"$47,420","$56,623"
50,1,FTT,10071,10071,Theatre Arts,Real Estate & Rental & Leasing,2,,,2,,
50,1,FTT,10071,10071,Theatre Arts,"Professional, Scientific, & Technical Skills",18,"$24,577","$25,962",11,"$48,838","$68,393"
50,1,FTT,10071,10071,Theatre Arts,Management of Companies & Enterprises,,,,1,,
50,1,FTT,10071,10071,Theatre Arts,Admin & Support & Waste Mgmt & Remediation,11,"$36,928","$30,798",8,"$28,973","$42,636"
50,1,FTT,10071,10071,Theatre Arts,Educational Services,31,"$28,763","$38,293",17,"$55,823","$50,171"
50,1,FTT,10071,10071,Theatre Arts,Health Care & Social Assistance,9,"$21,352","$20,852",5,"$35,173","$34,185"
50,1,FTT,10071,10071,Theatre Arts,"Arts, Entertainment, & Recreation",48,"$33,728","$38,006",23,"$42,318","$45,064"
50,1,FTT,10071,10071,Theatre Arts,Accommodation & Food Services,44,"$23,613","$22,461",15,"$27,514","$30,561"
50,1,FTT,10071,10071,Theatre Arts,Other Services,10,"$26,879","$31,221",7,"$18,748","$17,387"
50,1,FTT,10071,10071,Theatre Arts,Non-Classified,2,,,,,
50,1,FTT,10071,10071,Theatre Arts,Government,5,"$23,302","$34,789",4,,
50,1,FTT,10071,10071,Theatre Arts,Wages - No NAICS Code,3,,,2,,
50,1,FTT,10072,10072,Theatre Arts - Performance,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Construction,1,,,1,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Manufacturing,2,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Retail Trade,1,,,1,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Information,2,,,2,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Finance & Insurance,2,,,1,,
50,1,FTT,10072,10072,Theatre Arts - Performance,"Professional, Scientific, & Technical Skills",2,,,1,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Admin & Support & Waste Mgmt & Remediation,4,,,2,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Educational Services,3,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,"Arts, Entertainment, & Recreation",5,"$40,668","$27,253",1,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Accommodation & Food Services,7,"$16,603","$21,665",4,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Other Services,2,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Government,1,,,1,,
50,1,FTT,10081,10081,Dance,Construction,1,,,,,
50,1,FTT,10081,10081,Dance,Manufacturing,1,,,,,
50,1,FTT,10081,10081,Dance,Retail Trade,2,,,1,,
50,1,FTT,10081,10081,Dance,Information,1,,,1,,
50,1,FTT,10081,10081,Dance,Real Estate & Rental & Leasing,,,,1,,
50,1,FTT,10081,10081,Dance,"Professional, Scientific, & Technical Skills",2,,,1,,
50,1,FTT,10081,10081,Dance,Admin & Support & Waste Mgmt & Remediation,2,,,2,,
50,1,FTT,10081,10081,Dance,Educational Services,12,"$18,284","$27,196",6,"$45,621","$44,752"
50,1,FTT,10081,10081,Dance,Health Care & Social Assistance,2,,,1,,
50,1,FTT,10081,10081,Dance,"Arts, Entertainment, & Recreation",5,"$7,913","$12,203",2,,
50,1,FTT,10081,10081,Dance,Accommodation & Food Services,2,,,1,,
50,1,FTT,10081,10081,Dance,Other Services,3,,,1,,
50,1,FTT,10081,10081,Dance,Government,,,,1,,
50,1,FTT,10081,10081,Dance,Wages - No NAICS Code,2,,,,,
50,1,FTT,11021,11021,French,Manufacturing,,,,1,,
50,1,FTT,11021,11021,French,Wholesale Trade,1,,,,,
50,1,FTT,11021,11021,French,Retail Trade,1,,,1,,
50,1,FTT,11021,11021,French,Information,1,,,,,
50,1,FTT,11021,11021,French,Finance & Insurance,2,,,1,,
50,1,FTT,11021,11021,French,Real Estate & Rental & Leasing,2,,,1,,
50,1,FTT,11021,11021,French,"Professional, Scientific, & Technical Skills",,,,1,,
50,1,FTT,11021,11021,French,Admin & Support & Waste Mgmt & Remediation,2,,,,,
50,1,FTT,11021,11021,French,Educational Services,10,"$42,407","$40,458",7,"$74,713","$62,436"
50,1,FTT,11021,11021,French,Health Care & Social Assistance,1,,,1,,
50,1,FTT,11021,11021,French,Accommodation & Food Services,2,,,2,,
50,1,FTT,11021,11021,French,Other Services,1,,,,,
50,1,FTT,11021,11021,French,Government,1,,,3,,
50,1,FTT,11031,11031,German,Construction,,,,1,,
50,1,FTT,11031,11031,German,Manufacturing,1,,,,,
50,1,FTT,11031,11031,German,Wholesale Trade,1,,,1,,
50,1,FTT,11031,11031,German,Retail Trade,2,,,,,
50,1,FTT,11031,11031,German,Finance & Insurance,1,,,1,,
50,1,FTT,11031,11031,German,Real Estate & Rental & Leasing,,,,1,,
50,1,FTT,11031,11031,German,Educational Services,1,,,,,
50,1,FTT,11051,11051,Spanish,Construction,2,,,1,,
50,1,FTT,11051,11051,Spanish,Manufacturing,6,"$48,794","$120,869",3,,
50,1,FTT,11051,11051,Spanish,Wholesale Trade,6,"$37,534","$35,049",1,,
50,1,FTT,11051,11051,Spanish,Retail Trade,10,"$54,783","$53,039",3,,
50,1,FTT,11051,11051,Spanish,Transportation & Warehousing,6,"$37,051","$43,749",3,,
50,1,FTT,11051,11051,Spanish,Information,2,,,,,
50,1,FTT,11051,11051,Spanish,Finance & Insurance,13,"$50,712","$72,540",5,"$67,924","$78,203"
50,1,FTT,11051,11051,Spanish,Real Estate & Rental & Leasing,,,,1,,
50,1,FTT,11051,11051,Spanish,"Professional, Scientific, & Technical Skills",10,"$37,799","$45,845",5,"$15,973","$59,414"
50,1,FTT,11051,11051,Spanish,Admin & Support & Waste Mgmt & Remediation,6,"$42,173","$43,986",6,"$47,662","$58,574"
50,1,FTT,11051,11051,Spanish,Educational Services,84,"$50,394","$45,853",67,"$63,441","$60,962"
50,1,FTT,11051,11051,Spanish,Health Care & Social Assistance,12,"$44,396","$41,265",5,"$37,805","$34,404"
50,1,FTT,11051,11051,Spanish,"Arts, Entertainment, & Recreation",3,,,1,,
50,1,FTT,11051,11051,Spanish,Accommodation & Food Services,6,"$15,532","$30,470",3,,
50,1,FTT,11051,11051,Spanish,Other Services,9,"$20,011","$31,591",3,,
50,1,FTT,11051,11051,Spanish,Government,8,"$52,132","$58,526",2,,
50,1,FTT,11051,11051,Spanish,Wages - No NAICS Code,2,,,1,,
50,1,FTT,11081,11081,Japanese,Construction,1,,,,,
50,1,FTT,11081,11081,Japanese,Manufacturing,2,,,2,,
50,1,FTT,11081,11081,Japanese,Wholesale Trade,10,"$42,550","$59,328",3,,
50,1,FTT,11081,11081,Japanese,Retail Trade,4,,,,,
50,1,FTT,11081,11081,Japanese,Transportation & Warehousing,2,,,,,
50,1,FTT,11081,11081,Japanese,Information,1,,,,,
50,1,FTT,11081,11081,Japanese,Finance & Insurance,2,,,,,
50,1,FTT,11081,11081,Japanese,Real Estate & Rental & Leasing,1,,,1,,
50,1,FTT,11081,11081,Japanese,"Professional, Scientific, & Technical Skills",1,,,,,
50,1,FTT,11081,11081,Japanese,Admin & Support & Waste Mgmt & Remediation,2,,,,,
50,1,FTT,11081,11081,Japanese,Educational Services,3,,,2,,
50,1,FTT,11081,11081,Japanese,Health Care & Social Assistance,3,,,3,,
50,1,FTT,11081,11081,Japanese,"Arts, Entertainment, & Recreation",1,,,,,
50,1,FTT,11081,11081,Japanese,Accommodation & Food Services,2,,,,,
50,1,FTT,12011,12011,Health Science,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
50,1,FTT,12011,12011,Health Science,Utilities,3,,,2,,
50,1,FTT,12011,12011,Health Science,Construction,6,"$46,935","$47,841",1,,
50,1,FTT,12011,12011,Health Science,Manufacturing,14,"$44,038","$47,276",6,"$79,721","$92,341"
50,1,FTT,12011,12011,Health Science,Wholesale Trade,14,"$53,554","$61,057",6,"$69,024","$81,599"
50,1,FTT,12011,12011,Health Science,Retail Trade,22,"$33,983","$42,441",3,,
50,1,FTT,12011,12011,Health Science,Transportation & Warehousing,3,,,2,,
50,1,FTT,12011,12011,Health Science,Information,4,,,2,,
50,1,FTT,12011,12011,Health Science,Finance & Insurance,19,"$54,893","$54,220",6,"$68,089","$56,661"
50,1,FTT,12011,12011,Health Science,Real Estate & Rental & Leasing,7,"$36,409","$35,460",1,,
50,1,FTT,12011,12011,Health Science,"Professional, Scientific, & Technical Skills",34,"$52,706","$55,760",4,,
50,1,FTT,12011,12011,Health Science,Management of Companies & Enterprises,2,,,,,
50,1,FTT,12011,12011,Health Science,Admin & Support & Waste Mgmt & Remediation,35,"$47,090","$44,514",6,"$30,686","$43,088"
50,1,FTT,12011,12011,Health Science,Educational Services,39,"$32,109","$42,674",20,"$61,441","$57,203"
50,1,FTT,12011,12011,Health Science,Health Care & Social Assistance,143,"$51,340","$55,380",41,"$72,786","$76,311"
50,1,FTT,12011,12011,Health Science,"Arts, Entertainment, & Recreation",8,"$36,729","$34,325",1,,
50,1,FTT,12011,12011,Health Science,Accommodation & Food Services,24,"$15,128","$23,039",3,,
50,1,FTT,12011,12011,Health Science,Other Services,3,,,5,"$50,400","$57,510"
50,1,FTT,12011,12011,Health Science,Government,28,"$66,804","$72,871",10,"$83,224","$94,349"
50,1,FTT,12011,12011,Health Science,Wages - No NAICS Code,4,,,4,,
50,1,FTT,12201,12201,Communicative Disorders,Construction,1,,,1,,
50,1,FTT,12201,12201,Communicative Disorders,Manufacturing,5,"$63,527","$77,232",3,,
50,1,FTT,12201,12201,Communicative Disorders,Wholesale Trade,6,"$63,725","$76,423",2,,
50,1,FTT,12201,12201,Communicative Disorders,Retail Trade,11,"$31,067","$39,353",4,,
50,1,FTT,12201,12201,Communicative Disorders,Transportation & Warehousing,1,,,1,,
50,1,FTT,12201,12201,Communicative Disorders,Information,,,,1,,
50,1,FTT,12201,12201,Communicative Disorders,Finance & Insurance,7,"$51,081","$56,989",7,"$66,115","$64,399"
50,1,FTT,12201,12201,Communicative Disorders,Real Estate & Rental & Leasing,3,,,,,
50,1,FTT,12201,12201,Communicative Disorders,"Professional, Scientific, & Technical Skills",9,"$57,879","$61,988",4,,
50,1,FTT,12201,12201,Communicative Disorders,Admin & Support & Waste Mgmt & Remediation,20,"$30,402","$29,861",1,,
50,1,FTT,12201,12201,Communicative Disorders,Educational Services,128,"$46,710","$47,861",64,"$56,444","$61,061"
50,1,FTT,12201,12201,Communicative Disorders,Health Care & Social Assistance,79,"$41,332","$41,487",31,"$45,665","$49,881"
50,1,FTT,12201,12201,Communicative Disorders,"Arts, Entertainment, & Recreation",3,,,1,,
50,1,FTT,12201,12201,Communicative Disorders,Accommodation & Food Services,7,"$29,713","$36,025",1,,
50,1,FTT,12201,12201,Communicative Disorders,Other Services,5,"$49,858","$70,053",2,,
50,1,FTT,12201,12201,Communicative Disorders,Government,3,,,1,,
50,1,FTT,12201,12201,Communicative Disorders,Wages - No NAICS Code,2,,,2,,
50,1,FTT,15011,15011,English,"Agriculture, Forestry, Fishing, & Hunting",2,,,1,,
50,1,FTT,15011,15011,English,Mining,1,,,,,
50,1,FTT,15011,15011,English,Utilities,2,,,2,,
50,1,FTT,15011,15011,English,Construction,14,"$50,448","$58,497",8,"$77,009","$86,825"
50,1,FTT,15011,15011,English,Manufacturing,26,"$40,377","$52,749",19,"$56,276","$59,106"
50,1,FTT,15011,15011,English,Wholesale Trade,33,"$56,658","$60,288",20,"$72,771","$89,677"
50,1,FTT,15011,15011,English,Retail Trade,66,"$29,446","$32,982",24,"$43,954","$52,719"
50,1,FTT,15011,15011,English,Transportation & Warehousing,12,"$43,497","$42,910",5,"$37,390","$36,259"
50,1,FTT,15011,15011,English,Information,27,"$41,393","$45,774",21,"$52,692","$52,695"
50,1,FTT,15011,15011,English,Finance & Insurance,52,"$58,969","$60,481",28,"$74,152","$68,539"
50,1,FTT,15011,15011,English,Real Estate & Rental & Leasing,16,"$49,435","$46,584",9,"$56,146","$60,720"
50,1,FTT,15011,15011,English,"Professional, Scientific, & Technical Skills",75,"$55,684","$55,719",42,"$76,571","$71,843"
50,1,FTT,15011,15011,English,Management of Companies & Enterprises,3,,,1,,
50,1,FTT,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,41,"$47,033","$46,300",18,"$28,598","$43,765"
50,1,FTT,15011,15011,English,Educational Services,252,"$51,804","$47,865",158,"$68,114","$63,357"
50,1,FTT,15011,15011,English,Health Care & Social Assistance,44,"$43,321","$41,923",27,"$44,733","$56,617"
50,1,FTT,15011,15011,English,"Arts, Entertainment, & Recreation",23,"$27,866","$28,142",7,"$35,541","$31,347"
50,1,FTT,15011,15011,English,Accommodation & Food Services,50,"$22,845","$29,387",17,"$27,734","$36,573"
50,1,FTT,15011,15011,English,Other Services,18,"$41,604","$37,005",8,"$31,236","$42,469"
50,1,FTT,15011,15011,English,Non-Classified,,,,1,,
50,1,FTT,15011,15011,English,Government,23,"$60,710","$68,440",18,"$78,804","$83,296"
50,1,FTT,15011,15011,English,Wages - No NAICS Code,8,"$41,655","$41,509",7,"$79,672","$66,004"
50,1,FTT,15031,15031,Comparative Literature,Retail Trade,1,,,1,,
50,1,FTT,15031,15031,Comparative Literature,Real Estate & Rental & Leasing,1,,,,,
50,1,FTT,15031,15031,Comparative Literature,"Professional, Scientific, & Technical Skills",,,,1,,
50,1,FTT,15031,15031,Comparative Literature,Educational Services,2,,,2,,
50,1,FTT,15031,15031,Comparative Literature,Accommodation & Food Services,,,,1,,
50,1,FTT,15031,15031,Comparative Literature,Other Services,1,,,,,
50,1,FTT,15051,15051,Linguistics,Construction,1,,,,,
50,1,FTT,15051,15051,Linguistics,Manufacturing,5,"$35,201","$32,597",2,,
50,1,FTT,15051,15051,Linguistics,Wholesale Trade,2,,,1,,
50,1,FTT,15051,15051,Linguistics,Retail Trade,7,"$17,114","$24,038",2,,
50,1,FTT,15051,15051,Linguistics,Transportation & Warehousing,1,,,,,
50,1,FTT,15051,15051,Linguistics,Information,2,,,,,
50,1,FTT,15051,15051,Linguistics,Finance & Insurance,1,,,2,,
50,1,FTT,15051,15051,Linguistics,"Professional, Scientific, & Technical Skills",3,,,1,,
50,1,FTT,15051,15051,Linguistics,Management of Companies & Enterprises,1,,,,,
50,1,FTT,15051,15051,Linguistics,Admin & Support & Waste Mgmt & Remediation,3,,,1,,
50,1,FTT,15051,15051,Linguistics,Educational Services,19,"$28,392","$31,732",12,"$51,649","$49,252"
50,1,FTT,15051,15051,Linguistics,Health Care & Social Assistance,1,,,,,
50,1,FTT,15051,15051,Linguistics,"Arts, Entertainment, & Recreation",1,,,1,,
50,1,FTT,15051,15051,Linguistics,Accommodation & Food Services,4,,,,,
50,1,FTT,15051,15051,Linguistics,Other Services,6,"$33,299","$34,526",1,,
50,1,FTT,15061,15061,Speech Communication,"Agriculture, Forestry, Fishing, & Hunting",5,"$25,112","$22,915",1,,
50,1,FTT,15061,15061,Speech Communication,Utilities,,,,1,,
50,1,FTT,15061,15061,Speech Communication,Construction,7,"$63,161","$60,362",1,,
50,1,FTT,15061,15061,Speech Communication,Manufacturing,13,"$91,396","$83,949",14,"$73,353","$86,006"
50,1,FTT,15061,15061,Speech Communication,Wholesale Trade,19,"$68,110","$76,653",12,"$98,421","$104,889"
50,1,FTT,15061,15061,Speech Communication,Retail Trade,17,"$57,448","$75,049",11,"$54,400","$52,708"
50,1,FTT,15061,15061,Speech Communication,Transportation & Warehousing,9,"$64,027","$54,864",3,,
50,1,FTT,15061,15061,Speech Communication,Information,8,"$34,904","$36,753",5,"$85,261","$92,425"
50,1,FTT,15061,15061,Speech Communication,Finance & Insurance,28,"$59,557","$63,077",15,"$65,374","$69,966"
50,1,FTT,15061,15061,Speech Communication,Real Estate & Rental & Leasing,16,"$53,493","$62,767",7,"$45,307","$55,145"
50,1,FTT,15061,15061,Speech Communication,"Professional, Scientific, & Technical Skills",29,"$60,086","$58,249",15,"$95,297","$84,806"
50,1,FTT,15061,15061,Speech Communication,Admin & Support & Waste Mgmt & Remediation,20,"$47,485","$53,289",11,"$20,096","$41,625"
50,1,FTT,15061,15061,Speech Communication,Educational Services,30,"$48,731","$43,497",33,"$41,888","$42,763"
50,1,FTT,15061,15061,Speech Communication,Health Care & Social Assistance,19,"$49,280","$56,307",12,"$60,758","$65,527"
50,1,FTT,15061,15061,Speech Communication,"Arts, Entertainment, & Recreation",8,"$54,360","$45,937",1,,
50,1,FTT,15061,15061,Speech Communication,Accommodation & Food Services,23,"$20,987","$32,192",7,"$33,174","$35,544"
50,1,FTT,15061,15061,Speech Communication,Other Services,7,"$49,482","$49,442",3,,
50,1,FTT,15061,15061,Speech Communication,Government,5,"$82,096","$89,091",5,"$42,921","$87,644"
50,1,FTT,15061,15061,Speech Communication,Wages - No NAICS Code,4,,,2,,
50,1,FTT,15091,15091,Philosophy,"Agriculture, Forestry, Fishing, & Hunting",2,,,,,
50,1,FTT,15091,15091,Philosophy,Utilities,2,,,,,
50,1,FTT,15091,15091,Philosophy,Construction,5,"$43,543","$40,831",2,,
50,1,FTT,15091,15091,Philosophy,Manufacturing,9,"$60,920","$75,355",2,,
50,1,FTT,15091,15091,Philosophy,Wholesale Trade,5,"$50,540","$46,387",4,,
50,1,FTT,15091,15091,Philosophy,Retail Trade,18,"$41,590","$37,753",6,"$36,997","$39,957"
50,1,FTT,15091,15091,Philosophy,Transportation & Warehousing,2,,,1,,
50,1,FTT,15091,15091,Philosophy,Information,8,"$67,498","$66,265",4,,
50,1,FTT,15091,15091,Philosophy,Finance & Insurance,9,"$25,946","$44,852",2,,
50,1,FTT,15091,15091,Philosophy,Real Estate & Rental & Leasing,1,,,1,,
50,1,FTT,15091,15091,Philosophy,"Professional, Scientific, & Technical Skills",9,"$41,256","$49,344",9,"$77,677","$85,232"
50,1,FTT,15091,15091,Philosophy,Management of Companies & Enterprises,1,,,,,
50,1,FTT,15091,15091,Philosophy,Admin & Support & Waste Mgmt & Remediation,12,"$17,789","$24,019",3,,
50,1,FTT,15091,15091,Philosophy,Educational Services,10,"$39,864","$40,841",6,"$51,478","$45,685"
50,1,FTT,15091,15091,Philosophy,Health Care & Social Assistance,8,"$22,098","$26,894",3,,
50,1,FTT,15091,15091,Philosophy,"Arts, Entertainment, & Recreation",1,,,,,
50,1,FTT,15091,15091,Philosophy,Accommodation & Food Services,10,"$21,642","$22,503",4,,
50,1,FTT,15091,15091,Philosophy,Other Services,3,,,,,
50,1,FTT,15091,15091,Philosophy,Non-Classified,1,,,,,
50,1,FTT,15091,15091,Philosophy,Government,6,"$64,462","$62,262",5,"$60,512","$62,958"
50,1,FTT,15101,15101,Religious Studies,"Agriculture, Forestry, Fishing, & Hunting",2,,,,,
50,1,FTT,15101,15101,Religious Studies,Construction,1,,,1,,
50,1,FTT,15101,15101,Religious Studies,Manufacturing,1,,,,,
50,1,FTT,15101,15101,Religious Studies,Wholesale Trade,3,,,2,,
50,1,FTT,15101,15101,Religious Studies,Retail Trade,5,"$17,923","$22,352",2,,
50,1,FTT,15101,15101,Religious Studies,Transportation & Warehousing,1,,,1,,
50,1,FTT,15101,15101,Religious Studies,Finance & Insurance,2,,,,,
50,1,FTT,15101,15101,Religious Studies,Real Estate & Rental & Leasing,1,,,1,,
50,1,FTT,15101,15101,Religious Studies,"Professional, Scientific, & Technical Skills",2,,,1,,
50,1,FTT,15101,15101,Religious Studies,Admin & Support & Waste Mgmt & Remediation,4,,,3,,
